mutant,killedbynt
8377,2690
4169,2348
6372,1272
7433,3514
4473,53
8704,2787
9527,1477
8060,1325
7184,2850
4266,2890
991,3115
2017,1548
5630,1034
5680,2316
3994,146
225,643
2431,2129
3330,3087
2397,2254
3090,93
6802,2593
8199,1516
8985,833
251,53
746,879
3664,3273
9773,353
9682,3106
2099,1226
6517,3074
876,1837
2671,1942
3263,3408
9649,2770
2126,3420
6991,1330
8490,744
2754,952
7387,3408
9416,2122
7907,2537
6216,2762
1841,3654
5783,2552
3542,2604
7344,422
4589,3266
9612,3087
7507,3523
7230,1478
5999,3359
3766,185
631,346
1738,2026
3674,1609
2362,915
3413,2501
9916,1183
797,2042
941,1953
3509,1698
2246,3226
2037,722
5600,2955
7405,591
6456,532
570,3402
7515,1066
3997,334
6666,1837
9074,2247
5345,1400
8543,3550
3283,1381
4592,1226
4901,2954
1730,3328
4823,2547
5044,1166
7144,2015
235,2399
8232,2386
3982,2703
1114,2679
7064,303
7178,2703
1446,2557
5239,307
6778,1940
9351,600
5207,2355
1205,2726
8643,175
8365,2880
2832,3005
6286,1983
9647,839
137,1638
1579,1722
4719,934
5946,1858
7793,1828
6448,2973
5165,2915
738,2208
8367,658
4695,1026
5763,1027
766,1754
6952,3502
666,1775
9839,1556
8764,568
4309,1986
9668,3407
303,93
7994,1317
283,43
4856,684
5949,645
7330,1282
2133,2709
7370,3276
2317,2684
9466,3482
7476,1114
1013,3038
1077,3474
1128,1535
5537,3281
9179,1076
5073,200
3458,47
8946,3065
66,1872
8400,3482
1448,2519
6492,1289
1415,2403
579,811
4846,468
6851,1737
9470,2707
6501,3421
4611,3442
139,2513
8242,2758
7727,1566
9853,3481
9870,2230
7803,3049
1524,3111
4317,1859
7831,1866
2428,1672
4948,2284
6458,3346
6112,1671
3151,3036
1042,365
2705,900
5902,2876
7553,956
43,1049
7695,2161
8786,1045
242,2785
1489,2020
5508,696
1584,3181
3487,81
1606,2781
1172,3023
3032,3111
6351,3192
7784,193
39,1949
96,249
3809,3252
5787,3284
8139,3496
7563,1771
4077,1485
2813,3539
1441,2421
2789,1699
3556,547
4867,1647
3005,295
1962,839
1969,3712
453,2871
5541,3673
9020,2468
2926,2400
6345,416
91,1389
7692,3319
5465,386
3172,3537
4728,515
2235,1048
608,3177
7185,326
8546,146
2666,3378
2302,639
1364,1927
3242,2976
8944,2907
8128,398
6442,2390
2773,2565
3827,2856
1956,2159
9282,918
9815,1233
5118,3484
5096,2633
8408,3051
4524,3278
3649,2760
1496,1634
3589,365
9912,1323
6920,2131
8301,3653
9417,2812
1890,3611
3508,1823
7040,3287
7733,3191
431,2494
4492,1482
4907,1662
3438,2059
7988,791
8817,2390
8768,93
8528,2712
1132,1157
3262,1432
8404,884
7054,3130
2845,3312
814,508
6544,1657
6906,3550
4366,2767
266,3026
22,2049
2737,2797
2834,777
1778,522
2166,2899
3203,2636
8337,2085
9528,2894
9368,909
54,2734
3859,154
7723,998
557,777
8397,1201
7001,431
661,3632
6980,3601
2061,1156
2338,1723
7291,3322
177,2654
1828,1188
9775,3117
7945,3448
4275,1377
7398,3210
2777,1106
3756,2255
1180,1688
3853,2474
6734,1652
9316,2029
8193,1078
684,3330
3923,1339
5903,1615
7998,1000
175,1497
5615,3657
4346,2071
4539,2822
5159,992
5387,3007
8440,2347
7837,3461
9104,1422
9752,948
8776,927
4734,353
