mutant,killedbynt
8222,8225
6807,6936
2121,8432
8336,2774
1244,8700
1178,8945
6619,8663
1412,7060
4251,8763
5467,6376
112,6525
1049,4456
2734,8391
1298,6922
9754,8313
5609,1382
7262,8422
1091,5638
4877,8802
7930,8282
2772,7456
4729,4449
2204,8440
1174,8507
1651,8845
4429,8006
2808,8850
5396,8720
1614,7769
5411,8634
6054,6358
6104,2002
7438,8554
5923,8496
9031,8712
6137,8813
4472,8547
7248,8188
7115,8884
9950,8908
1878,4788
1046,8898
482,8884
4998,8220
7790,4346
8605,8605
9956,8382
7586,5351
2655,8675
9718,8951
7601,4846
7427,7922
9382,6470
2193,334
9362,8721
8176,4663
529,5199
5530,8431
5514,8857
7780,8078
7395,2756
1440,8647
4545,8285
7371,8757
7945,8131
8225,8604
4831,8435
8917,7408
6579,6982
5808,3520
1566,98
5733,4536
7263,8407
8429,8205
3516,7774
6007,8885
7716,1452
8608,8758
2307,1133
3330,8914
6710,8973
7765,1098
8377,4019
7083,8804
9695,8339
721,2497
7485,7258
6803,4345
4835,8464
5222,8812
3339,7853
6080,8902
8848,7663
5065,8412
2004,7784
4769,8666
8734,8848
7224,8916
9863,8917
2834,6443
1252,8860
4363,7698
4750,7073
5939,3639
2900,8967
4348,8951
3537,8665
1990,8469
8195,7065
7683,8330
1164,8963
672,2933
7975,3317
861,8506
8634,8687
6337,4399
5655,8556
7132,7235
1640,6084
3221,7244
2424,8767
5291,8396
1381,8524
936,441
8672,8725
676,7087
7974,5008
6703,8620
7204,8892
147,8434
2316,8567
9763,8818
6766,8372
5034,8780
2467,2847
7882,4920
6566,6269
9594,8840
7852,8954
1918,4883
1875,8747
3,5216
3533,7059
3984,7872
7553,6247
3810,8491
7364,8601
8250,8940
8844,8709
3347,8318
9478,6722
8685,8904
14,6459
4883,8235
6013,2489
7358,8618
1912,7792
8511,4996
9221,8938
7259,8744
4710,7366
303,8805
3135,7894
1194,5067
6812,8734
7789,8890
6656,5946
173,8826
7663,8505
9565,7310
5916,8916
7312,7977
8224,5866
7818,7873
6574,2408
3664,8805
6939,5085
8971,8910
9322,5037
588,8970
4361,7512
5098,6610
3744,2490
4041,6141
4651,8864
4963,150
1212,7922
7137,8771
1748,5829
7689,8587
8314,8714
9827,8734
2322,6816
8431,8765
4973,8393
1119,8681
5884,2364
9437,8411
7946,7645
2337,8855
9648,8384
263,8396
2439,8892
819,7258
8280,8155
4032,7098
2044,8180
695,7356
1961,8739
6334,4265
7220,8273
9246,7490
5228,6532
4382,7704
6290,5428
6009,8379
4673,8104
3170,7341
7356,8584
324,6910
5804,3533
5397,7709
8661,8275
3555,3794
8986,8844
2552,8946
7116,6627
511,8901
673,3666
9124,7746
9933,8076
6011,8934
7528,7445
450,8920
8100,7748
2653,5526
3376,8943
9681,8909
2830,8780
5523,5543
6563,8860
5585,8364
4392,8070
3784,7915
1441,8573
8666,8397
5145,8812
2473,8196
6697,8390
668,8960
7929,8838
7441,5235
4839,8608
8409,6655
5735,6748
4006,6164
3723,6245
8640,8887
4689,8784
4465,8856
772,8743
9493,1233
4824,8574
4977,7643
6440,3220
1444,9010
2138,8643
7848,8469
7797,8876
4975,7511
6210,7390
6070,7006
6779,6341
2749,8934
5308,8988
2263,5367
1806,3927
2972,7196
8328,6590
4953,8294
5661,8673
8009,8678
9347,2889
5498,4447
2314,8188
6864,6759
2995,8653
3029,8909
9935,436
6524,8673
6654,4950
5290,7922
8257,8983
2067,6044
2572,2127
2050,8380
6675,6330
6393,7454
3636,5645
2443,1336
9186,8083
538,6604
4960,4419
3257,8774
7867,7964
7970,8615
9735,6161
1642,8359
7120,8921
872,8989
2971,8805
9668,8644
1597,7426
7179,3716
1021,7867
9411,8981
942,8947
608,8638
9469,8163
3563,8324
8804,7408
2544,8737
340,8226
7548,8506
9692,8971
5463,8228
6627,7864
1941,6436
1289,4868
890,2233
7331,8755
9308,4380
3108,568
3722,4035
493,6971
5809,7698
9045,7690
3762,8031
2494,9021
7421,8777
7051,7811
6630,8706
9837,8545
5373,8773
3090,7501
3988,4651
2084,1434
3490,7876
7130,6394
5059,8888
629,6478
2698,8607
5577,8671
9753,7296
6670,8127
4481,8694
1914,7818
1843,8844
5673,8276
8390,6957
5036,8246
1111,8848
7745,7929
7518,8920
8102,8664
7536,8947
8850,7645
6960,353
390,8795
2206,557
492,7613
7917,8960
7450,857
1532,8844
4499,8730
5194,8354
5123,7826
49,7456
2770,8577
9823,8348
1281,4697
5440,7846
5601,8371
4781,8968
2320,8945
498,8876
2418,2345
6804,8695
9865,8985
5779,4906
8468,8682
3048,8541
8109,8826
7380,8950
6449,8192
8933,8875
8451,6108
585,8659
4383,7896
6923,7855
8412,8343
4234,8411
8619,7300
5638,8296
8093,3500
9292,8560
671,5883
1159,8143
2098,8536
3309,8533
3424,6525
7391,4888
8332,8447
356,8857
1075,6150
3397,6531
8693,6048
2294,8950
5727,8272
643,8392
5305,6068
3706,7412
409,8944
8991,7805
1829,7086
2493,342
4561,2631
3631,8644
4867,8459
158,7710
2212,7594
675,8546
2562,7230
6531,7786
