ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,0,0
3,10000,0,0
4,10000,0,0
5,10000,0,0
6,10000,0,0
7,10000,0,0
8,10000,0,0
9,10000,0,0
10,10000,0,0
11,10000,0,0
12,10000,0,0
13,10000,0,0
14,10000,0,0
15,10000,0,0
16,10000,0,0
17,10000,0,0
18,10000,0,0
19,10000,0,0
20,10000,0,0
21,10000,0,0
22,10000,0,0
23,10000,0,0
24,10000,0,0
25,10000,0,0
26,10000,0,0
27,10000,0,0
28,10000,0,0
29,10000,0,0
30,10000,0,0
31,10000,1,1
32,9999,1,0
33,9999,1,0
34,9999,1,0
35,9999,3,2
36,9997,5,2
37,9995,6,1
38,9994,14,8
39,9986,16,2
40,9984,19,3
41,9981,31,12
42,9969,43,12
43,9957,58,15
44,9942,70,12
45,9930,95,25
46,9905,119,24
47,9881,158,39
48,9842,190,32
49,9810,223,33
50,9777,260,37
51,9740,310,50
52,9690,360,50
53,9640,409,49
54,9591,461,52
55,9539,510,49
56,9490,563,53
57,9437,609,46
58,9391,654,45
59,9346,705,51
60,9295,753,48
61,9247,784,31
62,9216,818,34
63,9182,846,28
64,9154,866,20
65,9134,889,23
66,9111,906,17
67,9094,914,8
68,9086,923,9
69,9077,929,6
70,9071,936,7
71,9064,938,2
72,9062,940,2
73,9060,943,3
74,9057,943,0
75,9057,946,3
76,9054,948,2
77,9052,949,1
78,9051,950,1
79,9050,950,0
80,9050,951,1
81,9049,952,1
82,9048,952,0
83,9048,954,2
84,9046,955,1
85,9045,959,4
86,9041,962,3
87,9038,965,3
88,9035,973,8
89,9027,977,4
90,9023,987,10
91,9013,991,4
92,9009,1003,12
93,8997,1008,5
94,8992,1019,11
95,8981,1029,10
96,8971,1044,15
97,8956,1059,15
98,8941,1080,21
99,8920,1106,26
100,8894,1137,31
101,8863,1166,29
102,8834,1187,21
103,8813,1205,18
104,8795,1245,40
105,8755,1288,43
106,8712,1315,27
107,8685,1351,36
108,8649,1398,47
109,8602,1440,42
110,8560,1474,34
111,8526,1518,44
112,8482,1559,41
113,8441,1594,35
114,8406,1631,37
115,8369,1651,20
116,8349,1688,37
117,8312,1716,28
118,8284,1744,28
119,8256,1773,29
120,8227,1798,25
121,8202,1820,22
122,8180,1838,18
123,8162,1853,15
124,8147,1874,21
125,8126,1887,13
126,8113,1903,16
127,8097,1914,11
128,8086,1919,5
129,8081,1926,7
130,8074,1932,6
131,8068,1942,10
132,8058,1947,5
133,8053,1957,10
134,8043,1964,7
135,8036,1968,4
136,8032,1972,4
137,8028,1978,6
138,8022,1984,6
139,8016,1987,3
140,8013,1994,7
141,8006,2007,13
142,7993,2014,7
143,7986,2023,9
144,7977,2031,8
145,7969,2044,13
146,7956,2058,14
147,7942,2070,12
148,7930,2087,17
149,7913,2104,17
150,7896,2118,14
151,7882,2133,15
152,7867,2153,20
153,7847,2176,23
154,7824,2206,30
155,7794,2231,25
156,7769,2255,24
157,7745,2279,24
158,7721,2319,40
159,7681,2349,30
160,7651,2391,42
161,7609,2416,25
162,7584,2442,26
163,7558,2471,29
164,7529,2507,36
165,7493,2537,30
166,7463,2574,37
167,7426,2602,28
168,7398,2628,26
169,7372,2662,34
170,7338,2693,31
171,7307,2725,32
172,7275,2762,37
173,7238,2787,25
174,7213,2812,25
175,7188,2834,22
176,7166,2852,18
177,7148,2871,19
178,7129,2886,15
179,7114,2907,21
180,7093,2920,13
181,7080,2930,10
182,7070,2949,19
183,7051,2960,11
184,7040,2972,12
185,7028,2985,13
186,7015,2992,7
187,7008,2999,7
188,7001,3004,5
189,6996,3015,11
190,6985,3018,3
191,6982,3030,12
192,6970,3037,7
193,6963,3048,11
194,6952,3059,11
195,6941,3066,7
196,6934,3076,10
197,6924,3096,20
198,6904,3104,8
199,6896,3112,8
200,6888,3125,13
201,6875,3142,17
202,6858,3160,18
203,6840,3177,17
204,6823,3193,16
205,6807,3207,14
206,6793,3223,16
207,6777,3244,21
208,6756,3270,26
209,6730,3291,21
210,6709,3301,10
211,6699,3323,22
212,6677,3347,24
213,6653,3369,22
214,6631,3393,24
215,6607,3418,25
216,6582,3445,27
217,6555,3467,22
218,6533,3493,26
219,6507,3512,19
220,6488,3541,29
221,6459,3571,30
222,6429,3595,24
223,6405,3627,32
224,6373,3651,24
225,6349,3677,26
226,6323,3711,34
227,6289,3727,16
228,6273,3750,23
229,6250,3779,29
230,6221,3803,24
231,6197,3821,18
232,6179,3836,15
233,6164,3856,20
234,6144,3871,15
235,6129,3885,14
236,6115,3899,14
237,6101,3921,22
238,6079,3942,21
239,6058,3953,11
240,6047,3962,9
241,6038,3973,11
242,6027,3985,12
243,6015,3998,13
244,6002,4010,12
245,5990,4017,7
246,5983,4031,14
247,5969,4044,13
248,5956,4055,11
249,5945,4069,14
250,5931,4086,17
251,5914,4101,15
252,5899,4108,7
253,5892,4121,13
254,5879,4131,10
255,5869,4149,18
256,5851,4160,11
257,5840,4167,7
258,5833,4183,16
259,5817,4204,21
260,5796,4214,10
261,5786,4232,18
262,5768,4259,27
263,5741,4272,13
264,5728,4291,19
265,5709,4316,25
266,5684,4341,25
267,5659,4370,29
268,5630,4390,20
269,5610,4415,25
270,5585,4448,33
271,5552,4467,19
272,5533,4497,30
273,5503,4523,26
274,5477,4539,16
275,5461,4566,27
276,5434,4586,20
277,5414,4613,27
278,5387,4638,25
279,5362,4659,21
280,5341,4685,26
281,5315,4713,28
282,5287,4740,27
283,5260,4763,23
284,5237,4785,22
285,5215,4808,23
286,5192,4832,24
287,5168,4850,18
288,5150,4868,18
289,5132,4886,18
290,5114,4907,21
291,5093,4923,16
292,5077,4940,17
293,5060,4952,12
294,5048,4967,15
295,5033,4987,20
296,5013,5000,13
297,5000,5017,17
298,4983,5033,16
299,4967,5044,11
300,4956,5060,16
301,4940,5071,11
302,4929,5081,10
303,4919,5095,14
304,4905,5108,13
305,4892,5121,13
306,4879,5133,12
307,4867,5143,10
308,4857,5156,13
309,4844,5176,20
310,4824,5195,19
311,4805,5210,15
312,4790,5231,21
313,4769,5247,16
314,4753,5261,14
315,4739,5283,22
316,4717,5295,12
317,4705,5309,14
318,4691,5324,15
319,4676,5344,20
320,4656,5362,18
321,4638,5387,25
322,4613,5411,24
323,4589,5432,21
324,4568,5457,25
325,4543,5474,17
326,4526,5499,25
327,4501,5525,26
328,4475,5551,26
329,4449,5576,25
330,4424,5596,20
331,4404,5619,23
332,4381,5635,16
333,4365,5656,21
334,4344,5676,20
335,4324,5700,24
336,4300,5714,14
337,4286,5728,14
338,4272,5747,19
339,4253,5764,17
340,4236,5779,15
341,4221,5792,13
342,4208,5814,22
343,4186,5836,22
344,4164,5854,18
345,4146,5875,21
346,4125,5895,20
347,4105,5912,17
348,4088,5925,13
349,4075,5933,8
350,4067,5952,19
351,4048,5971,19
352,4029,5985,14
353,4015,5993,8
354,4007,6005,12
355,3995,6025,20
356,3975,6040,15
357,3960,6058,18
358,3942,6073,15
359,3927,6086,13
360,3914,6101,15
361,3899,6120,19
362,3880,6130,10
363,3870,6147,17
364,3853,6161,14
365,3839,6172,11
366,3828,6183,11
367,3817,6197,14
368,3803,6223,26
369,3777,6244,21
370,3756,6258,14
371,3742,6280,22
372,3720,6294,14
373,3706,6306,12
374,3694,6327,21
375,3673,6344,17
376,3656,6364,20
377,3636,6383,19
378,3617,6406,23
379,3594,6431,25
380,3569,6458,27
381,3542,6472,14
382,3528,6498,26
383,3502,6515,17
384,3485,6541,26
385,3459,6561,20
386,3439,6581,20
387,3419,6599,18
388,3401,6624,25
389,3376,6646,22
390,3354,6663,17
391,3337,6681,18
392,3319,6705,24
393,3295,6733,28
394,3267,6750,17
395,3250,6769,19
396,3231,6793,24
397,3207,6809,16
398,3191,6824,15
399,3176,6840,16
400,3160,6852,12
401,3148,6874,22
402,3126,6894,20
403,3106,6911,17
404,3089,6925,14
405,3075,6938,13
406,3062,6955,17
407,3045,6971,16
408,3029,6987,16
409,3013,7002,15
410,2998,7011,9
411,2989,7031,20
412,2969,7048,17
413,2952,7067,19
414,2933,7085,18
415,2915,7098,13
416,2902,7106,8
417,2894,7125,19
418,2875,7134,9
419,2866,7150,16
420,2850,7169,19
421,2831,7176,7
422,2824,7201,25
423,2799,7223,22
424,2777,7241,18
425,2759,7251,10
426,2749,7273,22
427,2727,7294,21
428,2706,7309,15
429,2691,7329,20
430,2671,7337,8
431,2663,7352,15
432,2648,7367,15
433,2633,7384,17
434,2616,7402,18
435,2598,7421,19
436,2579,7444,23
437,2556,7463,19
438,2537,7478,15
439,2522,7497,19
440,2503,7514,17
441,2486,7530,16
442,2470,7550,20
443,2450,7570,20
444,2430,7594,24
445,2406,7616,22
446,2384,7636,20
447,2364,7657,21
448,2343,7668,11
449,2332,7698,30
450,2302,7711,13
451,2289,7743,32
452,2257,7769,26
453,2231,7794,25
454,2206,7814,20
455,2186,7831,17
456,2169,7852,21
457,2148,7867,15
458,2133,7885,18
459,2115,7902,17
460,2098,7918,16
461,2082,7939,21
462,2061,7956,17
463,2044,7978,22
464,2022,7994,16
465,2006,8017,23
466,1983,8031,14
467,1969,8045,14
468,1955,8067,22
469,1933,8081,14
470,1919,8098,17
471,1902,8113,15
472,1887,8136,23
473,1864,8150,14
474,1850,8165,15
475,1835,8182,17
476,1818,8196,14
477,1804,8217,21
478,1783,8234,17
479,1766,8248,14
480,1752,8271,23
481,1729,8287,16
482,1713,8307,20
483,1693,8317,10
484,1683,8333,16
485,1667,8359,26
486,1641,8379,20
487,1621,8407,28
488,1593,8417,10
489,1583,8438,21
490,1562,8461,23
491,1539,8485,24
492,1515,8503,18
493,1497,8526,23
494,1474,8544,18
495,1456,8568,24
496,1432,8586,18
497,1414,8604,18
498,1396,8626,22
499,1374,8651,25
500,1349,8670,19
501,1330,8687,17
502,1313,8715,28
503,1285,8728,13
504,1272,8747,19
505,1253,8773,26
506,1227,8785,12
507,1215,8812,27
508,1188,8825,13
509,1175,8843,18
510,1157,8859,16
511,1141,8881,22
512,1119,8895,14
513,1105,8907,12
514,1093,8924,17
515,1076,8944,20
516,1056,8970,26
517,1030,8989,19
518,1011,9003,14
519,997,9021,18
520,979,9039,18
521,961,9061,22
522,939,9077,16
523,923,9095,18
524,905,9107,12
525,893,9132,25
526,868,9142,10
527,858,9149,7
528,851,9166,17
529,834,9189,23
530,811,9207,18
531,793,9223,16
532,777,9247,24
533,753,9261,14
534,739,9280,19
535,720,9295,15
536,705,9311,16
537,689,9330,19
538,670,9346,16
539,654,9364,18
540,636,9386,22
541,614,9396,10
542,604,9413,17
543,587,9423,10
544,577,9437,14
545,563,9452,15
546,548,9462,10
547,538,9480,18
548,520,9497,17
549,503,9508,11
550,492,9522,14
551,478,9547,25
552,453,9567,20
553,433,9583,16
554,417,9598,15
555,402,9607,9
556,393,9621,14
557,379,9641,20
558,359,9653,12
559,347,9668,15
560,332,9681,13
561,319,9691,10
562,309,9711,20
563,289,9721,10
564,279,9732,11
565,268,9742,10
566,258,9755,13
567,245,9765,10
568,235,9777,12
569,223,9783,6
570,217,9793,10
571,207,9807,14
572,193,9821,14
573,179,9837,16
574,163,9850,13
575,150,9859,9
576,141,9873,14
577,127,9878,5
578,122,9884,6
579,116,9888,4
580,112,9899,11
581,101,9909,10
582,91,9916,7
583,84,9918,2
584,82,9923,5
585,77,9927,4
586,73,9936,9
587,64,9942,6
588,58,9948,6
589,52,9955,7
590,45,9960,5
591,40,9967,7
592,33,9969,2
593,31,9969,0
594,31,9972,3
595,28,9973,1
596,27,9974,1
597,26,9975,1
598,25,9978,3
599,22,9979,1
600,21,9980,1
601,20,9982,2
602,18,9983,1
603,17,9984,1
604,16,9985,1
605,15,9986,1
606,14,9989,3
607,11,9990,1
608,10,9992,2
609,8,9993,1
610,7,9993,0
611,7,9993,0
612,7,9994,1
613,6,9995,1
614,5,9995,0
615,5,9996,1
616,4,9997,1
617,3,9997,0
618,3,9997,0
619,3,9998,1
620,2,9998,0
621,2,9998,0
622,2,9999,1
623,1,9999,0
624,1,9999,0
625,1,9999,0
626,1,9999,0
627,1,10000,1
