mutant,killedbynt
2015,6
6037,4
3880,1
1061,1
2202,0
9289,2
9400,2
7034,3
6150,2
7367,2
8053,4
292,3
2908,2
7589,1
8334,2
9228,5
3525,2
7588,0
630,0
6860,3
6089,0
7920,3
9010,1
3116,4
5608,3
5689,2
9693,5
7212,3
4596,3
3084,3
2030,1
5084,0
7484,2
7835,5
6353,5
5454,0
7830,3
986,0
1554,1
7135,3
1549,3
6975,4
964,5
3497,2
9532,6
6340,5
2259,6
60,0
7363,4
8843,1
7852,0
1100,3
1606,0
1693,2
9607,8
9855,5
1569,1
3656,4
7785,0
9027,4
6568,4
2297,0
8206,4
439,1
9378,0
8281,5
351,3
1197,4
1838,1
9487,1
8066,5
8968,4
1785,1
2546,5
2443,2
7734,0
6552,3
2698,0
1962,10
6747,1
7974,0
4888,7
7415,1
5284,0
8744,2
9484,0
4966,5
908,1
5320,6
4257,3
1162,2
9167,7
6959,0
2245,3
8173,1
224,5
402,5
3050,1
1415,1
1883,3
2373,0
2412,5
3909,1
2754,1
8283,1
3086,2
8380,2
7748,5
3956,1
1455,2
7219,0
6374,0
8765,0
9807,2
8710,1
6924,2
1881,0
3561,2
3633,7
2162,1
5319,2
5887,4
6978,8
264,2
6730,1
8735,4
6873,1
9049,1
9255,2
1490,4
7441,7
6106,4
6705,5
2755,1
7145,2
6601,0
2906,1
1390,3
13,0
5139,2
9205,0
3568,1
5800,4
6649,1
7656,2
7820,4
8841,2
9522,3
9536,3
409,2
5169,9
5352,10
6586,0
8480,1
1628,1
5784,2
3419,8
4904,7
6914,3
2693,0
8435,1
1091,6
8041,6
2161,0
1543,5
2061,5
2317,6
8724,4
5548,3
3639,1
5731,4
3545,1
3775,1
1494,2
3725,2
5314,4
8636,0
1260,4
4745,1
65,4
2286,0
6287,2
9922,3
9196,10
2123,2
4657,0
4083,0
6765,3
7188,1
4691,2
3646,3
4674,6
3959,1
344,0
1808,3
6927,0
8963,4
2394,1
9968,7
5582,3
5184,2
3138,1
5269,0
4098,0
2879,3
5191,5
2980,2
5694,2
4717,7
6143,5
4274,4
893,8
2445,1
7023,0
9188,0
8583,2
164,1
4259,1
4120,2
8010,0
8349,2
5432,2
5693,1
9547,2
750,0
4426,4
3762,4
5190,6
8626,0
90,5
332,0
151,3
1622,2
8974,3
3137,1
8874,2
6610,3
66,3
7537,4
4011,3
1297,6
6954,4
7007,2
8136,3
1486,1
8558,3
772,6
3220,2
4227,5
4962,2
8396,1
1424,5
5649,2
5942,2
4112,0
5012,2
9403,3
6222,0
5102,0
7270,3
7094,3
7380,1
219,2
1127,2
9881,6
8160,1
6158,2
7862,4
7148,1
5164,2
3471,4
6334,1
8266,0
6809,2
652,1
8714,5
3447,0
3466,0
8036,3
9383,2
7594,2
3593,4
2456,2
2618,1
8955,3
8680,3
8679,2
1259,4
5903,7
804,3
383,2
1590,3
1088,1
8254,2
2689,1
9425,0
640,1
5475,2
5667,3
9533,0
1226,1
4304,4
211,3
824,4
5465,3
6821,0
8786,4
1518,1
121,5
4838,3
5734,2
7262,0
6911,1
5054,3
5519,2
6504,1
7847,3
1036,1
729,2
8015,0
4613,0
5463,7
1539,4
4740,3
8265,4
8100,1
8473,4
2085,0
2217,3
8057,1
1075,3
3378,0
2441,3
2902,1
7131,2
3998,0
7885,2
9249,3
6701,0
5274,2
7857,2
7988,0
4892,3
3223,4
7871,0
9795,3
15,0
2545,2
6016,1
9025,5
6554,3
2597,2
4198,7
8441,4
2787,4
4984,0
6562,1
5315,0
766,3
7473,0
3765,0
7894,3
714,3
7865,2
3596,5
7014,2
7561,6
1792,3
5561,3
4592,3
6494,2
9806,2
9868,0
8368,2
9312,6
8146,4
5742,0
596,0
770,5
1691,10
5853,3
613,1
6420,4
3174,2
4970,3
3708,1
4565,3
2554,4
4849,2
8323,3
3724,0
3993,3
8461,2
6982,0
4893,1
6926,0
5219,5
5542,0
3731,6
9102,6
4791,1
3198,0
9330,1
4163,7
3241,7
2970,3
3677,3
1468,2
9626,4
5455,6
4656,5
4667,4
7287,0
9208,1
3101,0
1770,5
6430,4
7610,2
1013,1
8840,0
2943,6
7232,1
9101,2
3249,5
1900,6
9939,2
6433,2
1151,3
4117,3
3202,6
3869,1
243,1
2779,1
5874,3
1806,3
6886,2
2988,1
69,5
9557,4
5684,6
445,1
5840,2
7937,9
5225,4
2522,4
8242,1
3042,7
404,1
6251,2
2507,7
1862,1
905,6
913,6
1011,3
3814,3
8561,4
5004,4
7503,5
8982,2
4261,3
8065,1
0,1
9160,2
4568,5
4640,2
878,2
37,11
2739,1
3094,5
6804,6
6217,0
1270,7
9755,4
9335,3
5879,4
4313,0
508,6
1609,4
4005,7
3083,1
1461,0
573,5
1632,6
2135,1
1004,2
4457,2
953,2
5044,1
1182,2
8132,7
6582,7
76,1
4539,1
1367,1
6232,7
6943,5
7018,0
3026,7
5144,0
3586,0
7410,2
7155,2
5024,2
6512,4
3450,3
4118,1
6384,0
7295,2
5788,2
5101,0
6272,1
8901,2
474,4
1686,4
4946,2
5735,5
3808,1
8423,5
9263,1
1414,2
9844,7
2182,3
5307,1
7831,0
6859,1
2310,0
2481,3
1512,5
312,3
1598,2
4709,2
408,0
1311,0
7370,3
4769,2
9157,2
4983,8
7863,3
6725,4
7035,2
3322,1
7101,4
4372,0
5828,2
7088,0
799,6
9862,3
4609,0
4145,2
9424,3
3970,4
4517,5
5015,1
1496,4
9733,3
3772,4
9477,1
982,0
621,3
1392,6
9236,6
4306,0
2585,1
1225,1
9641,5
139,1
2956,5
9023,5
3027,4
6619,5
4729,1
1738,7
9910,1
3929,8
9812,3
9834,2
9953,3
7446,3
1148,0
4451,0
2553,8
7180,0
6270,1
2737,2
3112,1
3527,5
6848,0
3881,6
5388,1
5413,5
3453,1
5396,2
5479,2
2829,5
6057,6
70,4
7562,0
9457,2
2540,2
551,0
4705,0
6425,1
9418,3
7130,1
991,4
2944,1
2958,5
165,2
9596,1
5618,1
7511,1
8863,0
4907,4
7541,1
2142,5
2499,1
4979,2
6092,0
7298,3
