mutant,killedbynt
3371,1477
6511,1961
8125,989
9338,2011
9929,3414
408,3831
1514,1978
2225,4801
2918,4302
8449,3832
240,1000
4215,2894
114,4315
8757,2015
7898,2895
3409,4790
8433,1051
1518,1990
1699,4276
9236,1475
2103,4838
3898,4324
4880,4765
6325,3933
1541,2433
7745,2507
6308,3815
1983,952
6968,4766
3921,3522
7730,1560
4323,1005
8877,2465
3097,4855
9836,497
280,4831
9439,4421
5207,1430
6288,4008
6014,2468
3835,4376
1055,500
3078,981
4066,2527
5506,1505
9604,3901
8619,2955
5041,454
478,4820
5735,4734
3670,1479
6300,4292
4564,4363
6827,524
3805,3468
8240,1978
9056,2456
621,4764
1355,4378
4029,1972
9394,4273
8320,2895
6351,3442
3681,2795
8186,459
3304,4292
2685,2413
4484,4929
3504,4404
5853,474
1894,2933
4122,1996
4506,4980
4371,4827
9714,4459
8982,494
5391,1963
7129,457
8306,1021
9109,4434
5826,3436
620,4600
1215,4300
7090,1423
5629,2915
6487,3886
3219,3874
7906,3889
9100,1431
6610,3864
4151,480
2278,3912
2909,522
7024,526
5081,3837
7409,1020
5015,3435
9918,3501
4450,2413
9582,2549
4093,2039
8625,3326
3699,1493
9960,1044
7973,3931
6672,1471
1440,3371
7439,3911
9383,4766
9021,475
259,1493
1605,3948
2024,1388
7630,1941
8810,1469
1482,1469
8503,1031
5400,1999
8895,955
4874,479
9324,3551
4705,4821
2633,3417
8830,2877
4734,531
6781,3450
3568,2474
1940,998
9363,4330
9555,1524
3987,1930
2,3427
8593,2939
9418,4727
1130,1481
8486,3954
3945,2000
2501,1024
3387,478
9401,2905
3127,2904
7940,4240
7299,2504
8766,495
5584,3880
9434,1939
9690,996
5480,1917
8324,1507
1907,1046
7117,2010
9625,452
7371,985
543,2935
2586,3411
946,2442
993,979
1822,3411
395,2853
2658,3370
8250,1525
799,4839
302,2450
5987,5024
4737,3909
3539,968
9319,3401
694,1486
1434,4908
8310,2540
452,1473
4561,3857
5935,1978
6545,2933
4551,2974
3738,3004
9132,2391
9875,2962
9325,2507
8276,3938
5274,4473
3480,4922
2456,2979
2502,4896
7365,2957
1212,987
1828,3868
6095,1001
9366,531
2532,4383
4126,1445
2880,4377
1174,4770
970,3454
4080,508
7493,4820
2420,1964
3205,1480
383,3405
7109,513
7027,3939
5155,1955
7538,481
5318,3443
7518,2874
8888,4252
1193,487
