mutant,killedbynt
1088,3
3813,27
6367,29
5771,13
3957,23
5279,9
1049,27
3498,18
6759,32
7343,12
5660,21
5808,21
5831,19
6285,27
8125,28
1781,12
1791,33
68,23
9710,28
4991,23
8409,28
5861,23
879,10
7043,1
6997,30
542,22
148,19
5723,29
6499,21
6050,23
7749,14
9670,34
4855,45
8951,9
565,7
3768,35
4385,27
58,24
1518,29
5181,22
5519,7
5866,37
4182,35
1174,28
5834,34
8478,36
8217,23
2174,19
3929,33
3758,1
914,36
3362,39
8152,23
7730,36
8796,17
5869,21
3781,10
9783,7
6771,29
8592,20
1403,1
5414,5
4132,28
7024,28
8129,36
9649,20
2243,10
8445,25
2376,17
2086,34
2905,2
232,8
359,0
3985,18
7018,36
5747,0
1807,38
2530,37
2507,25
3253,27
7810,30
8115,36
7867,11
6402,17
4429,37
9462,4
2923,25
630,26
843,31
3070,1
321,16
2946,24
3817,13
5338,27
964,3
5233,21
9667,29
440,8
4517,27
9868,27
6570,30
420,25
4841,29
9932,15
5854,30
7145,27
8076,1
5762,30
8481,12
7135,17
7901,5
3821,35
5955,28
5246,19
2012,34
6149,9
3701,16
7984,19
8801,11
8685,34
3538,19
2425,39
7792,34
2485,16
1713,36
8281,13
6403,9
331,28
8754,33
2018,42
2633,13
9444,13
2213,39
509,25
841,30
7965,7
3875,15
1803,42
5145,31
2149,2
8680,8
2771,30
3295,16
5810,14
6750,5
5207,12
8758,5
7295,15
8838,3
3631,17
3225,7
5144,29
1934,17
3601,26
9040,19
8966,2
3358,37
1217,8
1749,0
6118,29
8925,27
9895,34
6221,3
7281,3
7210,23
3443,5
2921,24
1476,26
7606,4
7502,1
1900,18
9937,41
5469,2
4690,29
2794,23
2049,42
2992,20
3924,30
9638,34
56,4
5669,12
4240,3
5556,41
8284,5
2933,26
7411,34
3616,35
1857,16
9634,0
5718,28
3227,1
9691,6
5123,14
8618,8
8657,12
922,16
1892,28
3770,14
4673,17
152,7
5895,34
3618,17
4306,29
5632,18
9211,28
6781,7
1224,37
187,33
3712,33
18,10
1730,9
4731,37
6599,31
4091,36
2636,30
9964,25
4982,32
4580,18
7663,1
5700,7
3820,18
3912,19
1915,15
4447,32
8770,0
71,2
4747,34
5206,42
3637,34
9229,10
6971,27
9391,31
3158,3
4493,22
6810,3
724,9
8463,32
8438,12
6165,24
2125,24
4359,28
1872,35
1189,32
5175,14
4955,23
9352,31
2861,27
4971,26
1538,21
7247,23
1416,15
1588,15
4499,19
5683,19
2570,14
4222,9
4262,13
273,36
5444,18
6372,31
1117,1
497,25
9254,33
9381,25
8326,22
9016,34
4029,15
5238,2
5903,12
1193,25
7788,14
8937,11
6485,35
6624,15
9165,34
3997,40
1007,19
6661,25
6311,31
