mutant,killedbynt
9429,2518
6309,1973
4120,4477
8078,3558
7883,3557
9524,2757
1021,2668
4765,4399
6366,1056
1074,1650
1392,1283
5822,2139
4730,4301
8400,2033
950,735
1,806
3825,2918
4299,3155
9030,1768
456,1257
1890,3330
234,3456
3349,4536
9741,3608
6931,990
9556,1863
3457,2334
8539,1945
6515,4528
3849,371
1943,409
6417,3603
7931,2782
8307,512
1093,1920
3633,2098
1768,1427
4575,1927
9925,487
2083,4815
2663,284
7959,3931
959,1122
2163,4750
7001,3288
8267,3973
4474,1537
4652,4275
2417,210
7008,4520
8739,1901
6325,3520
1708,1950
8871,207
433,3743
5212,3401
1504,4914
3335,163
4409,2056
7339,3691
2605,2075
4504,1256
8790,1173
6943,2269
5802,611
802,2885
2506,4321
4646,4707
7496,2947
2713,3645
6775,1512
2943,855
5139,1631
7997,3215
8096,3388
8386,4388
7369,2448
8470,336
3322,2691
9300,3483
3125,441
9888,1519
159,4721
7280,3356
6578,1259
7029,2890
9080,2190
2466,3988
6159,996
9940,2363
4095,3176
4309,4496
3137,2922
6196,4339
1229,3435
7567,4679
1170,1507
6792,2547
1075,3035
1976,5012
9974,1108
8869,4646
6525,770
805,4526
2304,532
9097,3022
4631,2278
4173,3203
2885,3810
7549,3308
9452,249
8027,2073
9809,4027
8001,1006
2733,2940
6217,4465
9562,3990
3700,4180
1326,4408
6256,3023
4896,721
3720,4685
3584,2811
7573,2189
1606,1614
5784,4527
7669,4570
2445,2550
3711,4838
3329,3383
546,2404
4060,317
6280,892
3508,3608
7703,204
1742,1136
8674,535
3866,2437
9946,2103
3472,4289
1754,1072
7589,4569
367,58
7382,819
897,2397
8652,2816
8241,4264
6674,2929
4343,325
5844,234
250,791
804,272
8756,2723
4175,701
6597,2984
8424,1949
9880,3187
2577,4821
7226,4152
7322,2234
5557,3678
6851,3960
1984,3486
7246,2157
4922,4511
7517,3093
5848,784
2495,1521
998,1336
1087,3549
4751,519
8315,361
9509,3942
3312,2918
225,320
8972,4086
9913,154
39,330
3944,4206
7199,4021
8944,2651
7518,3787
6435,556
1554,4001
8646,2105
1585,657
2588,1059
3782,464
5902,4047
8282,4256
2997,1857
808,4782
4353,3870
9553,808
297,256
6767,3686
8510,3930
134,620
4386,1098
2100,798
187,2013
8087,4211
8684,1522
435,2664
5203,532
7222,4850
6499,2852
5445,1517
6451,1486
3051,39
7131,1941
2787,4409
2563,4187
7742,3969
1004,3186
8488,1978
938,2487
7724,1756
5413,3715
6247,1733
339,1920
8130,1325
2125,3441
6539,3771
5492,2501
2974,1297
7721,342
8335,3534
5997,1579
5753,3990
7741,2181
4091,4679
6581,3977
6779,164
8445,2084
2291,793
5276,2407
3673,3185
8900,42
1296,3878
3914,4318
3482,2011
5483,4182
7927,1790
8366,1998
6462,2957
4182,4083
2014,3288
254,2403
1611,3214
7327,4476
8712,1356
5906,3842
6014,4404
2765,4026
4729,3772
307,2052
8463,949
4422,4775
5021,765
5172,4178
9150,478
4257,2699
1620,1445
1785,4203
9523,156
9678,1245
2459,153
6650,1079
8840,334
6956,4735
2109,3478
2145,4836
3109,1919
9775,3177
6261,4393
9691,1291
5950,540
9339,4017
2408,4502
6223,3325
8798,3075
511,792
6717,3960
8930,1803
2441,3330
6411,4832
2429,2925
640,1317
3469,1181
5789,3972
803,4602
4763,1692
3366,4028
95,52
8733,338
6154,1662
7734,2791
7228,204
1782,1128
4136,481
7356,2163
9162,2424
184,172
214,4839
1497,3350
3426,2780
9183,2531
231,3579
5326,47
5607,3649
8399,596
925,4197
5592,2001
6200,1267
721,3530
4327,374
9942,4170
2228,650
5633,298
868,250
4557,2890
3238,3923
5230,2504
6286,2058
52,4554
1126,2787
2566,2279
5817,629
309,4669
6152,3749
8641,1220
1469,1496
4786,3378
767,2526
5365,1462
2780,1447
615,3876
9180,1206
3007,2219
7521,4829
770,61
2375,4525
5650,981
5783,2204
1587,1554
520,1925
1922,100
6520,963
6093,3222
1327,1326
2451,3607
1141,3165
5500,388
6213,880
6278,4561
8565,1399
9776,4075
3081,2881
2420,3241
3655,1231
7366,2069
4232,3442
7112,4494
2768,159
1676,2902
