ntests,atleast,atmost,exactly
0,10000,17,17
1,9983,36,19
2,9964,52,16
3,9948,76,24
4,9924,92,16
5,9908,109,17
6,9891,130,21
7,9870,144,14
8,9856,162,18
9,9838,180,18
10,9820,193,13
11,9807,214,21
12,9786,226,12
13,9774,238,12
14,9762,253,15
15,9747,275,22
16,9725,298,23
17,9702,316,18
18,9684,333,17
19,9667,353,20
20,9647,373,20
21,9627,396,23
22,9604,418,22
23,9582,429,11
24,9571,456,27
25,9544,474,18
26,9526,495,21
27,9505,514,19
28,9486,529,15
29,9471,545,16
30,9455,565,20
31,9435,580,15
32,9420,599,19
33,9401,605,6
34,9395,621,16
35,9379,633,12
36,9367,648,15
37,9352,669,21
38,9331,686,17
39,9314,698,12
40,9302,711,13
41,9289,728,17
42,9272,741,13
43,9259,756,15
44,9244,777,21
45,9223,796,19
46,9204,815,19
47,9185,838,23
48,9162,854,16
49,9146,876,22
50,9124,894,18
51,9106,921,27
52,9079,939,18
53,9061,963,24
54,9037,984,21
55,9016,1007,23
56,8993,1027,20
57,8973,1045,18
58,8955,1074,29
59,8926,1095,21
60,8905,1115,20
61,8885,1133,18
62,8867,1150,17
63,8850,1176,26
64,8824,1194,18
65,8806,1209,15
66,8791,1230,21
67,8770,1242,12
68,8758,1258,16
69,8742,1272,14
70,8728,1288,16
71,8712,1310,22
72,8690,1331,21
73,8669,1349,18
74,8651,1361,12
75,8639,1378,17
76,8622,1394,16
77,8606,1417,23
78,8583,1449,32
79,8551,1466,17
80,8534,1483,17
81,8517,1493,10
82,8507,1504,11
83,8496,1524,20
84,8476,1548,24
85,8452,1563,15
86,8437,1586,23
87,8414,1599,13
88,8401,1621,22
89,8379,1644,23
90,8356,1656,12
91,8344,1678,22
92,8322,1702,24
93,8298,1722,20
94,8278,1740,18
95,8260,1765,25
96,8235,1780,15
97,8220,1802,22
98,8198,1819,17
99,8181,1839,20
100,8161,1854,15
101,8146,1873,19
102,8127,1888,15
103,8112,1906,18
104,8094,1928,22
105,8072,1942,14
106,8058,1962,20
107,8038,1983,21
108,8017,2001,18
109,7999,2030,29
110,7970,2046,16
111,7954,2059,13
112,7941,2078,19
113,7922,2092,14
114,7908,2109,17
115,7891,2125,16
116,7875,2140,15
117,7860,2164,24
118,7836,2185,21
119,7815,2198,13
120,7802,2218,20
121,7782,2238,20
122,7762,2256,18
123,7744,2273,17
124,7727,2291,18
125,7709,2307,16
126,7693,2327,20
127,7673,2343,16
128,7657,2367,24
129,7633,2390,23
130,7610,2406,16
131,7594,2420,14
132,7580,2440,20
133,7560,2457,17
134,7543,2478,21
135,7522,2496,18
136,7504,2514,18
137,7486,2527,13
138,7473,2537,10
139,7463,2561,24
140,7439,2579,18
141,7421,2598,19
142,7402,2622,24
143,7378,2633,11
144,7367,2644,11
145,7356,2663,19
146,7337,2680,17
147,7320,2695,15
148,7305,2720,25
149,7280,2736,16
150,7264,2752,16
151,7248,2770,18
152,7230,2786,16
153,7214,2802,16
154,7198,2814,12
155,7186,2830,16
156,7170,2843,13
157,7157,2865,22
158,7135,2890,25
159,7110,2911,21
160,7089,2924,13
161,7076,2950,26
162,7050,2971,21
163,7029,2981,10
164,7019,2999,18
165,7001,3022,23
166,6978,3035,13
167,6965,3048,13
168,6952,3059,11
169,6941,3074,15
170,6926,3096,22
171,6904,3116,20
172,6884,3140,24
173,6860,3151,11
174,6849,3166,15
175,6834,3183,17
176,6817,3207,24
177,6793,3223,16
178,6777,3243,20
179,6757,3266,23
180,6734,3282,16
181,6718,3300,18
182,6700,3319,19
183,6681,3341,22
184,6659,3356,15
185,6644,3368,12
186,6632,3388,20
187,6612,3403,15
188,6597,3420,17
189,6580,3436,16
190,6564,3459,23
191,6541,3477,18
192,6523,3499,22
193,6501,3518,19
194,6482,3537,19
195,6463,3549,12
