ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,0,0
3,10000,0,0
4,10000,0,0
5,10000,0,0
6,10000,0,0
7,10000,0,0
8,10000,0,0
9,10000,0,0
10,10000,0,0
11,10000,0,0
12,10000,0,0
13,10000,0,0
14,10000,0,0
15,10000,0,0
16,10000,0,0
17,10000,0,0
18,10000,0,0
19,10000,0,0
20,10000,0,0
21,10000,0,0
22,10000,0,0
23,10000,0,0
24,10000,0,0
25,10000,0,0
26,10000,0,0
27,10000,0,0
28,10000,0,0
29,10000,0,0
30,10000,0,0
31,10000,0,0
32,10000,0,0
33,10000,0,0
34,10000,0,0
35,10000,0,0
36,10000,0,0
37,10000,0,0
38,10000,0,0
39,10000,0,0
40,10000,0,0
41,10000,0,0
42,10000,0,0
43,10000,0,0
44,10000,0,0
45,10000,0,0
46,10000,0,0
47,10000,0,0
48,10000,1,1
49,9999,1,0
50,9999,2,1
51,9998,3,1
52,9997,3,0
53,9997,3,0
54,9997,5,2
55,9995,5,0
56,9995,6,1
57,9994,7,1
58,9993,8,1
59,9992,10,2
60,9990,10,0
61,9990,10,0
62,9990,10,0
63,9990,11,1
64,9989,11,0
65,9989,11,0
66,9989,12,1
67,9988,12,0
68,9988,12,0
69,9988,12,0
70,9988,12,0
71,9988,12,0
72,9988,12,0
73,9988,12,0
74,9988,12,0
75,9988,12,0
76,9988,12,0
77,9988,12,0
78,9988,12,0
79,9988,12,0
80,9988,12,0
81,9988,12,0
82,9988,12,0
83,9988,12,0
84,9988,12,0
85,9988,12,0
86,9988,12,0
87,9988,12,0
88,9988,12,0
89,9988,12,0
90,9988,12,0
91,9988,12,0
92,9988,12,0
93,9988,12,0
94,9988,12,0
95,9988,12,0
96,9988,13,1
97,9987,13,0
98,9987,13,0
99,9987,13,0
100,9987,13,0
101,9987,13,0
102,9987,13,0
103,9987,14,1
104,9986,14,0
105,9986,14,0
106,9986,14,0
107,9986,14,0
108,9986,14,0
109,9986,14,0
110,9986,14,0
111,9986,14,0
112,9986,14,0
113,9986,15,1
114,9985,15,0
115,9985,15,0
116,9985,15,0
117,9985,15,0
118,9985,16,1
119,9984,17,1
120,9983,18,1
121,9982,20,2
122,9980,20,0
123,9980,20,0
124,9980,20,0
125,9980,20,0
126,9980,20,0
127,9980,20,0
128,9980,20,0
129,9980,20,0
130,9980,20,0
131,9980,20,0
132,9980,20,0
133,9980,20,0
134,9980,20,0
135,9980,20,0
136,9980,20,0
137,9980,20,0
138,9980,20,0
139,9980,20,0
140,9980,20,0
141,9980,20,0
142,9980,21,1
143,9979,21,0
144,9979,21,0
145,9979,21,0
146,9979,22,1
147,9978,22,0
148,9978,22,0
149,9978,23,1
150,9977,23,0
151,9977,23,0
152,9977,23,0
153,9977,23,0
154,9977,24,1
155,9976,24,0
156,9976,24,0
157,9976,24,0
158,9976,24,0
159,9976,25,1
160,9975,26,1
161,9974,27,1
162,9973,27,0
163,9973,28,1
164,9972,28,0
165,9972,28,0
166,9972,28,0
167,9972,28,0
168,9972,28,0
169,9972,29,1
170,9971,29,0
171,9971,30,1
172,9970,31,1
173,9969,31,0
174,9969,31,0
175,9969,31,0
176,9969,31,0
177,9969,31,0
178,9969,31,0
179,9969,31,0
180,9969,31,0
181,9969,31,0
182,9969,32,1
183,9968,32,0
184,9968,32,0
185,9968,32,0
186,9968,32,0
187,9968,32,0
188,9968,32,0
189,9968,32,0
190,9968,32,0
191,9968,32,0
192,9968,32,0
193,9968,32,0
194,9968,32,0
195,9968,32,0
196,9968,32,0
197,9968,32,0
198,9968,32,0
199,9968,32,0
200,9968,32,0
201,9968,32,0
202,9968,32,0
203,9968,32,0
204,9968,32,0
205,9968,33,1
206,9967,33,0
207,9967,33,0
208,9967,34,1
209,9966,34,0
210,9966,34,0
211,9966,34,0
212,9966,34,0
213,9966,35,1
214,9965,35,0
215,9965,36,1
216,9964,36,0
217,9964,38,2
218,9962,38,0
219,9962,38,0
220,9962,38,0
221,9962,38,0
222,9962,38,0
223,9962,38,0
224,9962,38,0
225,9962,38,0
226,9962,39,1
227,9961,39,0
228,9961,39,0
229,9961,40,1
230,9960,40,0
231,9960,40,0
232,9960,41,1
233,9959,41,0
234,9959,41,0
235,9959,41,0
236,9959,41,0
237,9959,41,0
238,9959,41,0
239,9959,41,0
240,9959,41,0
241,9959,41,0
242,9959,42,1
243,9958,42,0
244,9958,44,2
245,9956,44,0
246,9956,44,0
247,9956,44,0
248,9956,44,0
249,9956,44,0
250,9956,44,0
251,9956,44,0
252,9956,44,0
253,9956,44,0
254,9956,44,0
255,9956,45,1
256,9955,45,0
257,9955,45,0
258,9955,45,0
259,9955,45,0
260,9955,45,0
261,9955,45,0
262,9955,45,0
263,9955,45,0
264,9955,45,0
265,9955,45,0
266,9955,45,0
267,9955,45,0
268,9955,45,0
269,9955,45,0
270,9955,47,2
271,9953,47,0
272,9953,47,0
273,9953,48,1
274,9952,51,3
275,9949,51,0
276,9949,51,0
277,9949,51,0
278,9949,52,1
279,9948,53,1
280,9947,53,0
281,9947,53,0
282,9947,54,1
283,9946,54,0
284,9946,55,1
285,9945,55,0
286,9945,55,0
287,9945,55,0
288,9945,55,0
289,9945,55,0
290,9945,55,0
291,9945,55,0
292,9945,55,0
293,9945,55,0
294,9945,56,1
295,9944,56,0
296,9944,56,0
297,9944,57,1
298,9943,57,0
299,9943,57,0
300,9943,57,0
301,9943,57,0
302,9943,57,0
303,9943,57,0
304,9943,57,0
305,9943,57,0
306,9943,57,0
307,9943,57,0
308,9943,57,0
309,9943,57,0
310,9943,57,0
311,9943,57,0
312,9943,57,0
313,9943,57,0
314,9943,58,1
315,9942,58,0
316,9942,59,1
317,9941,59,0
318,9941,59,0
319,9941,60,1
320,9940,61,1
321,9939,61,0
322,9939,61,0
323,9939,61,0
324,9939,61,0
325,9939,61,0
326,9939,62,1
327,9938,63,1
328,9937,63,0
329,9937,65,2
330,9935,65,0
331,9935,65,0
332,9935,67,2
333,9933,67,0
334,9933,68,1
335,9932,69,1
336,9931,69,0
337,9931,69,0
338,9931,69,0
339,9931,69,0
340,9931,70,1
341,9930,70,0
342,9930,70,0
343,9930,70,0
344,9930,70,0
345,9930,70,0
346,9930,70,0
347,9930,70,0
348,9930,70,0
349,9930,70,0
350,9930,70,0
351,9930,70,0
352,9930,70,0
353,9930,70,0
354,9930,70,0
355,9930,72,2
356,9928,73,1
357,9927,73,0
358,9927,73,0
359,9927,73,0
360,9927,74,1
361,9926,74,0
362,9926,74,0
363,9926,74,0
364,9926,74,0
365,9926,74,0
366,9926,74,0
367,9926,74,0
368,9926,74,0
369,9926,74,0
370,9926,74,0
371,9926,74,0
372,9926,75,1
373,9925,76,1
374,9924,76,0
375,9924,76,0
376,9924,76,0
377,9924,76,0
378,9924,76,0
379,9924,77,1
380,9923,77,0
381,9923,77,0
382,9923,78,1
383,9922,79,1
384,9921,79,0
385,9921,79,0
386,9921,80,1
387,9920,80,0
388,9920,80,0
389,9920,80,0
390,9920,80,0
391,9920,80,0
392,9920,80,0
393,9920,80,0
394,9920,80,0
395,9920,80,0
396,9920,80,0
397,9920,80,0
398,9920,80,0
399,9920,80,0
400,9920,80,0
401,9920,81,1
402,9919,82,1
403,9918,82,0
404,9918,82,0
405,9918,82,0
406,9918,83,1
407,9917,83,0
408,9917,83,0
409,9917,83,0
410,9917,83,0
411,9917,83,0
412,9917,83,0
413,9917,83,0
414,9917,83,0
415,9917,83,0
416,9917,83,0
417,9917,83,0
418,9917,84,1
419,9916,84,0
420,9916,85,1
421,9915,85,0
422,9915,85,0
423,9915,85,0
424,9915,85,0
425,9915,85,0
426,9915,85,0
427,9915,85,0
428,9915,85,0
429,9915,85,0
430,9915,85,0
431,9915,85,0
432,9915,85,0
433,9915,86,1
434,9914,86,0
435,9914,86,0
436,9914,87,1
437,9913,87,0
438,9913,87,0
439,9913,87,0
440,9913,87,0
441,9913,87,0
442,9913,88,1
443,9912,88,0
444,9912,88,0
445,9912,88,0
446,9912,88,0
447,9912,89,1
448,9911,89,0
449,9911,89,0
450,9911,89,0
451,9911,89,0
452,9911,89,0
453,9911,89,0
454,9911,89,0
455,9911,89,0
456,9911,89,0
457,9911,89,0
458,9911,89,0
459,9911,89,0
460,9911,89,0
461,9911,89,0
462,9911,89,0
463,9911,89,0
464,9911,89,0
465,9911,89,0
466,9911,89,0
467,9911,89,0
468,9911,90,1
469,9910,90,0
470,9910,91,1
471,9909,91,0
472,9909,92,1
473,9908,94,2
474,9906,94,0
475,9906,94,0
476,9906,94,0
477,9906,94,0
478,9906,95,1
479,9905,95,0
480,9905,95,0
481,9905,95,0
482,9905,95,0
483,9905,95,0
484,9905,95,0
485,9905,95,0
486,9905,96,1
487,9904,96,0
488,9904,96,0
489,9904,96,0
490,9904,96,0
491,9904,96,0
492,9904,96,0
493,9904,96,0
494,9904,96,0
495,9904,96,0
496,9904,97,1
497,9903,97,0
498,9903,98,1
499,9902,100,2
500,9900,100,0
501,9900,100,0
502,9900,100,0
503,9900,100,0
504,9900,100,0
505,9900,100,0
506,9900,100,0
507,9900,101,1
508,9899,103,2
509,9897,103,0
510,9897,103,0
511,9897,104,1
512,9896,104,0
513,9896,104,0
514,9896,104,0
515,9896,105,1
516,9895,105,0
517,9895,105,0
518,9895,107,2
519,9893,107,0
520,9893,107,0
521,9893,107,0
522,9893,107,0
523,9893,107,0
524,9893,107,0
525,9893,107,0
526,9893,107,0
527,9893,107,0
528,9893,107,0
529,9893,108,1
530,9892,108,0
531,9892,108,0
532,9892,108,0
533,9892,108,0
534,9892,108,0
535,9892,108,0
536,9892,108,0
537,9892,108,0
538,9892,108,0
539,9892,108,0
540,9892,108,0
541,9892,108,0
542,9892,108,0
543,9892,108,0
544,9892,108,0
545,9892,109,1
546,9891,109,0
547,9891,109,0
548,9891,109,0
549,9891,109,0
550,9891,109,0
551,9891,109,0
552,9891,109,0
553,9891,109,0
554,9891,109,0
555,9891,109,0
556,9891,110,1
557,9890,110,0
558,9890,110,0
559,9890,111,1
560,9889,111,0
561,9889,112,1
562,9888,112,0
563,9888,112,0
564,9888,113,1
565,9887,113,0
566,9887,113,0
567,9887,114,1
568,9886,114,0
569,9886,114,0
570,9886,114,0
571,9886,114,0
572,9886,114,0
573,9886,114,0
574,9886,114,0
575,9886,114,0
576,9886,114,0
577,9886,114,0
578,9886,114,0
579,9886,114,0
580,9886,114,0
581,9886,114,0
582,9886,114,0
583,9886,114,0
584,9886,114,0
585,9886,114,0
586,9886,114,0
587,9886,115,1
588,9885,116,1
589,9884,117,1
590,9883,117,0
591,9883,117,0
592,9883,117,0
593,9883,117,0
594,9883,118,1
595,9882,118,0
596,9882,118,0
597,9882,118,0
598,9882,118,0
599,9882,118,0
600,9882,118,0
601,9882,118,0
602,9882,118,0
603,9882,119,1
604,9881,119,0
605,9881,119,0
606,9881,120,1
607,9880,120,0
608,9880,120,0
609,9880,120,0
610,9880,120,0
611,9880,120,0
612,9880,120,0
613,9880,120,0
614,9880,121,1
615,9879,121,0
616,9879,121,0
617,9879,121,0
618,9879,121,0
619,9879,121,0
620,9879,121,0
621,9879,121,0
622,9879,121,0
623,9879,121,0
624,9879,121,0
625,9879,121,0
626,9879,121,0
627,9879,121,0
628,9879,121,0
629,9879,121,0
630,9879,121,0
631,9879,121,0
632,9879,121,0
633,9879,121,0
634,9879,121,0
635,9879,122,1
636,9878,122,0
637,9878,122,0
638,9878,122,0
639,9878,122,0
640,9878,122,0
641,9878,122,0
642,9878,122,0
643,9878,122,0
644,9878,122,0
645,9878,122,0
646,9878,122,0
647,9878,122,0
648,9878,122,0
649,9878,122,0
650,9878,122,0
651,9878,122,0
652,9878,122,0
653,9878,123,1
654,9877,124,1
655,9876,124,0
656,9876,124,0
657,9876,124,0
658,9876,124,0
659,9876,124,0
660,9876,125,1
661,9875,126,1
662,9874,126,0
663,9874,127,1
664,9873,127,0
665,9873,127,0
666,9873,127,0
667,9873,127,0
668,9873,127,0
669,9873,127,0
670,9873,127,0
671,9873,128,1
672,9872,128,0
673,9872,128,0
674,9872,128,0
675,9872,128,0
676,9872,129,1
677,9871,129,0
678,9871,129,0
679,9871,129,0
680,9871,129,0
681,9871,129,0
682,9871,129,0
683,9871,129,0
684,9871,129,0
685,9871,130,1
686,9870,130,0
687,9870,131,1
688,9869,131,0
689,9869,131,0
690,9869,131,0
691,9869,132,1
692,9868,133,1
693,9867,133,0
694,9867,135,2
695,9865,136,1
696,9864,136,0
697,9864,136,0
698,9864,136,0
699,9864,136,0
700,9864,136,0
701,9864,136,0
702,9864,136,0
703,9864,136,0
704,9864,136,0
705,9864,136,0
706,9864,136,0
707,9864,136,0
708,9864,136,0
709,9864,136,0
710,9864,136,0
711,9864,136,0
712,9864,136,0
713,9864,136,0
714,9864,136,0
715,9864,136,0
716,9864,136,0
717,9864,136,0
718,9864,136,0
719,9864,137,1
720,9863,137,0
721,9863,139,2
722,9861,140,1
723,9860,141,1
724,9859,141,0
725,9859,141,0
726,9859,141,0
727,9859,141,0
728,9859,141,0
729,9859,141,0
730,9859,142,1
731,9858,142,0
732,9858,142,0
733,9858,143,1
734,9857,143,0
735,9857,143,0
736,9857,143,0
737,9857,143,0
738,9857,143,0
739,9857,143,0
740,9857,143,0
741,9857,143,0
742,9857,143,0
743,9857,145,2
744,9855,145,0
745,9855,145,0
746,9855,145,0
747,9855,146,1
748,9854,146,0
749,9854,146,0
750,9854,148,2
751,9852,148,0
752,9852,148,0
753,9852,148,0
754,9852,149,1
755,9851,149,0
756,9851,149,0
757,9851,149,0
758,9851,149,0
759,9851,149,0
760,9851,149,0
761,9851,149,0
762,9851,150,1
763,9850,150,0
764,9850,150,0
765,9850,150,0
766,9850,150,0
767,9850,150,0
768,9850,150,0
769,9850,150,0
770,9850,150,0
771,9850,150,0
772,9850,150,0
773,9850,150,0
774,9850,151,1
775,9849,151,0
776,9849,151,0
777,9849,152,1
778,9848,152,0
779,9848,152,0
780,9848,152,0
781,9848,152,0
782,9848,152,0
783,9848,152,0
784,9848,152,0
785,9848,153,1
786,9847,153,0
787,9847,153,0
788,9847,153,0
789,9847,153,0
790,9847,153,0
791,9847,153,0
792,9847,153,0
793,9847,153,0
794,9847,153,0
795,9847,153,0
796,9847,153,0
797,9847,153,0
798,9847,153,0
799,9847,153,0
800,9847,153,0
801,9847,153,0
802,9847,153,0
803,9847,154,1
804,9846,154,0
805,9846,155,1
806,9845,155,0
807,9845,156,1
808,9844,156,0
809,9844,156,0
810,9844,157,1
811,9843,157,0
812,9843,157,0
813,9843,159,2
814,9841,159,0
815,9841,160,1
816,9840,160,0
817,9840,160,0
818,9840,160,0
819,9840,160,0
820,9840,160,0
821,9840,160,0
822,9840,162,2
823,9838,162,0
824,9838,162,0
825,9838,162,0
826,9838,162,0
827,9838,162,0
828,9838,162,0
829,9838,162,0
830,9838,162,0
831,9838,162,0
832,9838,163,1
833,9837,163,0
834,9837,163,0
835,9837,163,0
836,9837,163,0
837,9837,164,1
838,9836,164,0
839,9836,165,1
840,9835,166,1
841,9834,166,0
842,9834,167,1
843,9833,167,0
844,9833,167,0
845,9833,167,0
846,9833,167,0
847,9833,168,1
848,9832,168,0
849,9832,168,0
850,9832,168,0
851,9832,168,0
852,9832,169,1
853,9831,169,0
854,9831,169,0
855,9831,170,1
856,9830,170,0
857,9830,170,0
858,9830,170,0
859,9830,170,0
860,9830,170,0
861,9830,170,0
862,9830,170,0
863,9830,171,1
864,9829,171,0
865,9829,171,0
866,9829,171,0
867,9829,171,0
868,9829,171,0
869,9829,171,0
870,9829,171,0
871,9829,172,1
872,9828,172,0
873,9828,172,0
874,9828,172,0
875,9828,173,1
876,9827,173,0
877,9827,174,1
878,9826,174,0
879,9826,174,0
880,9826,174,0
881,9826,174,0
882,9826,174,0
883,9826,174,0
884,9826,174,0
885,9826,174,0
886,9826,174,0
887,9826,174,0
888,9826,174,0
889,9826,174,0
890,9826,174,0
891,9826,174,0
892,9826,175,1
893,9825,175,0
894,9825,175,0
895,9825,175,0
896,9825,175,0
897,9825,176,1
898,9824,176,0
899,9824,176,0
900,9824,176,0
901,9824,176,0
902,9824,176,0
903,9824,176,0
904,9824,177,1
905,9823,177,0
906,9823,177,0
907,9823,178,1
908,9822,178,0
909,9822,178,0
910,9822,178,0
911,9822,178,0
912,9822,178,0
913,9822,178,0
914,9822,178,0
915,9822,178,0
916,9822,178,0
917,9822,178,0
918,9822,179,1
919,9821,179,0
920,9821,179,0
921,9821,179,0
922,9821,179,0
923,9821,180,1
924,9820,180,0
925,9820,180,0
926,9820,180,0
927,9820,180,0
928,9820,180,0
929,9820,182,2
930,9818,182,0
931,9818,182,0
932,9818,183,1
933,9817,183,0
934,9817,183,0
935,9817,183,0
936,9817,183,0
937,9817,183,0
938,9817,183,0
939,9817,183,0
940,9817,183,0
941,9817,183,0
942,9817,183,0
943,9817,183,0
944,9817,183,0
945,9817,183,0
946,9817,184,1
947,9816,184,0
948,9816,184,0
949,9816,185,1
950,9815,185,0
951,9815,186,1
952,9814,186,0
953,9814,186,0
954,9814,186,0
955,9814,186,0
956,9814,186,0
957,9814,186,0
958,9814,186,0
959,9814,186,0
960,9814,187,1
961,9813,188,1
962,9812,189,1
963,9811,189,0
964,9811,190,1
965,9810,190,0
966,9810,190,0
967,9810,190,0
968,9810,190,0
969,9810,190,0
970,9810,190,0
971,9810,190,0
972,9810,190,0
973,9810,190,0
974,9810,190,0
975,9810,190,0
976,9810,190,0
977,9810,190,0
978,9810,190,0
979,9810,190,0
980,9810,190,0
981,9810,190,0
982,9810,190,0
983,9810,192,2
984,9808,192,0
985,9808,192,0
986,9808,192,0
987,9808,192,0
988,9808,192,0
989,9808,193,1
990,9807,193,0
991,9807,193,0
992,9807,193,0
993,9807,193,0
994,9807,193,0
995,9807,193,0
996,9807,193,0
997,9807,193,0
998,9807,193,0
999,9807,193,0
1000,9807,193,0
1001,9807,193,0
1002,9807,193,0
1003,9807,193,0
1004,9807,194,1
1005,9806,194,0
1006,9806,194,0
1007,9806,194,0
1008,9806,194,0
1009,9806,195,1
1010,9805,196,1
1011,9804,196,0
1012,9804,196,0
1013,9804,196,0
1014,9804,196,0
1015,9804,196,0
1016,9804,197,1
1017,9803,197,0
1018,9803,197,0
1019,9803,197,0
1020,9803,197,0
1021,9803,198,1
1022,9802,199,1
1023,9801,199,0
1024,9801,199,0
1025,9801,199,0
1026,9801,199,0
1027,9801,199,0
1028,9801,199,0
1029,9801,199,0
1030,9801,199,0
1031,9801,199,0
1032,9801,199,0
1033,9801,199,0
1034,9801,199,0
1035,9801,199,0
1036,9801,199,0
1037,9801,199,0
1038,9801,199,0
1039,9801,199,0
1040,9801,199,0
1041,9801,199,0
1042,9801,199,0
1043,9801,199,0
1044,9801,199,0
1045,9801,200,1
1046,9800,200,0
1047,9800,200,0
1048,9800,200,0
1049,9800,200,0
1050,9800,201,1
1051,9799,201,0
1052,9799,201,0
1053,9799,201,0
1054,9799,201,0
1055,9799,201,0
1056,9799,201,0
1057,9799,201,0
1058,9799,201,0
1059,9799,201,0
1060,9799,201,0
1061,9799,202,1
1062,9798,202,0
1063,9798,203,1
1064,9797,203,0
1065,9797,203,0
1066,9797,204,1
1067,9796,204,0
1068,9796,205,1
1069,9795,206,1
