mutant,killedbynt
2155,296957
5861,163766
3097,287728
2901,89275
8684,317389
788,267592
6655,286884
4579,290211
863,9946
7638,24667
1870,164678
7769,127761
5890,136318
8849,9961
2264,197785
2178,106906
4765,136017
1590,267688
7378,183297
7941,244810
6732,231000
811,203079
1845,359684
2951,248887
6180,287353
7279,48308
633,43822
5587,360049
2515,111035
7987,209807
6842,194982
8321,277263
3350,354996
1799,151829
1950,355036
9692,326466
5214,365347
9706,226496
7163,265001
7875,274535
4067,308790
5393,19574
373,34206
643,209480
4086,254194
7957,275088
9126,89595
7939,326164
9750,180153
3844,241243
832,220425
5591,101951
4689,351800
4926,315294
6050,244532
1523,80557
749,38940
1505,190691
8424,326305
2761,283743
7970,9769
7319,247892
7996,14858
4869,309445
780,132197
7922,71184
9089,183400
3032,323751
5722,210106
4409,71349
1419,283602
6816,191323
200,102188
8312,270774
3259,368100
1212,156420
646,168096
7907,140256
6212,287369
1533,254643
5737,223650
8310,57793
3295,19694
6287,155981
2804,167884
4866,29688
1063,164378
6863,48190
7658,106732
7436,332164
522,268617
2493,209518
833,198699
5134,345320
9339,144078
7675,160614
9231,348765
8670,329723
7124,115240
9699,317466
3963,191240
5097,281793
7032,93604
4090,314754
4068,115008
4943,340278
7702,84581
7608,198531
1938,198766
7927,127847
9256,106375
8007,230750
6308,276862
3291,194615
8921,312519
856,53226
6771,340766
973,226633
8492,308365
7384,212560
8878,334800
8915,127749
9998,144283
9091,227188
1637,71740
6598,338140
434,300175
2466,19832
3403,71273
7434,290700
2945,172130
1701,80482
1779,66845
8802,57225
1047,354957
3342,75930
8787,365768
501,343512
2398,274934
266,330153
8823,296391
520,152160
5925,132156
7006,139966
7377,362290
3385,98163
4466,14709
5643,39050
7429,224519
2784,123558
2925,9857
5026,172305
7566,66356
2342,351755
5895,203004
9132,231028
1051,152587
9423,317273
2441,110917
8974,287542
4261,283952
9571,217579
7879,199153
165,139769
6723,19639
7640,216752
1826,66765
2034,52985
5327,312093
9635,206071
9263,260803
5394,143883
6954,190427
6293,367830
4868,24659
3144,176106
2647,356734
3003,359763
7142,9905
1795,299563
2363,106851
7912,140410
8030,29726
8533,175340
2061,52995
8405,14850
1581,57898
840,267477
4540,329575
1495,198001
358,326807
1689,209911
6528,75824
9248,112275
1843,270986
8552,163165
9197,209018
7716,257949
8834,124262
6582,52989
4221,52725
7464,357533
7393,4985
7152,363450
6378,127714
4354,84402
4514,268562
5791,366135
4851,156053
5991,234153
7931,52824
2040,57803
8623,160349
6681,198500
6073,195078
8463,209304
6590,195162
8332,66742
2431,264252
2151,277421
1511,356658
2765,187520
3382,57378
7413,66495
5228,88688
4755,251265
7322,223934
588,244417
1909,118734
3330,132338
2848,97904
4400,241151
2382,111038
4382,57805
8948,313374
6151,290967
4223,311780
9136,19650
2587,343188
3124,61976
950,293857
1062,106435
9327,53072
6714,293524
9048,14906
2134,168624
1475,19750
2087,80414
4814,168370
7958,297413
9535,258089
8240,326304
9522,70987
895,9881
7193,237553
209,351258
4818,302394
9735,293873
9373,326365
8762,9925
9117,71232
2055,296901
3988,194880
1188,119649
3967,287046
1952,4847
6007,295889
5654,9813
7,345733
4107,194651
6316,114746
7722,66835
9130,24628
8970,359821
3475,201849
4133,115402
3485,187010
7491,164190
4442,274128
4994,152280
9689,136226
623,205237
307,209974
7275,127972
4613,254485
5437,320406
2,289910
2414,343902
7399,234896
6609,284292
2092,241343
6392,354616
6502,331895
7084,219945
9979,14858
4435,57535
6532,271587
6993,24500
7417,102331
8979,265153
1342,34527
7114,180072
5395,244765
5802,213280
9128,362645
441,139908
3240,340801
3344,20066
9457,308207
146,179979
7354,264900
