ntests,atleast,atmost,exactly
0,10000,6,6
1,9994,34,28
2,9966,121,87
3,9879,259,138
4,9741,448,189
5,9552,669,221
6,9331,894,225
7,9106,1120,226
8,8880,1321,201
9,8679,1526,205
10,8474,1707,181
11,8293,1904,197
12,8096,2105,201
13,7895,2319,214
14,7681,2516,197
15,7484,2736,220
16,7264,2931,195
17,7069,3139,208
18,6861,3342,203
19,6658,3557,215
20,6443,3756,199
21,6244,3950,194
22,6050,4148,198
23,5852,4356,208
24,5644,4565,209
25,5435,4796,231
26,5204,4997,201
27,5003,5188,191
28,4812,5392,204
29,4608,5586,194
30,4414,5751,165
31,4249,5943,192
32,4057,6137,194
33,3863,6335,198
34,3665,6511,176
35,3489,6726,215
36,3274,6927,201
37,3073,7126,199
38,2874,7329,203
39,2671,7513,184
40,2487,7719,206
41,2281,7905,186
42,2095,8088,183
43,1912,8279,191
44,1721,8444,165
45,1556,8603,159
46,1397,8776,173
47,1224,8937,161
48,1063,9075,138
49,925,9198,123
50,802,9302,104
51,698,9424,122
52,576,9523,99
53,477,9615,92
54,385,9693,78
55,307,9761,68
56,239,9815,54
57,185,9853,38
58,147,9891,38
59,109,9913,22
60,87,9930,17
61,70,9950,20
62,50,9957,7
63,43,9967,10
64,33,9976,9
65,24,9981,5
66,19,9984,3
67,16,9989,5
68,11,9992,3
69,8,9995,3
70,5,9997,2
71,3,9997,0
72,3,9998,1
73,2,9998,0
74,2,9998,0
75,2,9998,0
76,2,10000,2
