ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,3,3
3,9997,4,1
4,9996,6,2
5,9994,6,0
6,9994,9,3
7,9991,12,3
8,9988,13,1
9,9987,13,0
10,9987,15,2
11,9985,17,2
12,9983,20,3
13,9980,21,1
14,9979,22,1
15,9978,25,3
16,9975,26,1
17,9974,28,2
18,9972,31,3
19,9969,32,1
20,9968,34,2
21,9966,38,4
22,9962,41,3
23,9959,43,2
24,9957,44,1
25,9956,48,4
26,9952,52,4
27,9948,55,3
28,9945,59,4
29,9941,63,4
30,9937,64,1
31,9936,65,1
32,9935,65,0
33,9935,67,2
34,9933,68,1
35,9932,69,1
36,9931,71,2
37,9929,74,3
38,9926,77,3
39,9923,78,1
40,9922,79,1
41,9921,83,4
42,9917,87,4
43,9913,91,4
44,9909,95,4
45,9905,96,1
46,9904,97,1
47,9903,101,4
48,9899,106,5
49,9894,109,3
50,9891,110,1
51,9890,110,0
52,9890,112,2
53,9888,116,4
54,9884,118,2
55,9882,118,0
56,9882,120,2
57,9880,121,1
58,9879,124,3
59,9876,125,1
60,9875,127,2
61,9873,128,1
62,9872,131,3
63,9869,132,1
64,9868,132,0
65,9868,134,2
66,9866,136,2
67,9864,138,2
68,9862,141,3
69,9859,143,2
70,9857,144,1
71,9856,147,3
72,9853,148,1
73,9852,149,1
74,9851,152,3
75,9848,155,3
76,9845,158,3
77,9842,159,1
78,9841,160,1
79,9840,163,3
80,9837,164,1
81,9836,166,2
82,9834,167,1
83,9833,170,3
84,9830,170,0
85,9830,170,0
86,9830,176,6
87,9824,176,0
88,9824,179,3
89,9821,180,1
90,9820,181,1
91,9819,184,3
92,9816,188,4
93,9812,192,4
94,9808,196,4
95,9804,198,2
96,9802,200,2
97,9800,200,0
98,9800,202,2
99,9798,202,0
100,9798,203,1
101,9797,206,3
102,9794,209,3
103,9791,210,1
104,9790,211,1
105,9789,213,2
106,9787,215,2
107,9785,216,1
108,9784,216,0
109,9784,218,2
110,9782,219,1
111,9781,221,2
112,9779,225,4
113,9775,226,1
114,9774,230,4
115,9770,234,4
116,9766,235,1
117,9765,236,1
118,9764,239,3
119,9761,241,2
120,9759,243,2
121,9757,246,3
122,9754,247,1
123,9753,248,1
124,9752,251,3
125,9749,253,2
126,9747,257,4
127,9743,260,3
128,9740,262,2
129,9738,265,3
130,9735,269,4
131,9731,270,1
132,9730,273,3
133,9727,277,4
134,9723,280,3
135,9720,283,3
136,9717,285,2
137,9715,287,2
138,9713,289,2
139,9711,292,3
140,9708,292,0
141,9708,292,0
142,9708,292,0
143,9708,293,1
144,9707,293,0
145,9707,296,3
146,9704,296,0
147,9704,301,5
148,9699,303,2
149,9697,304,1
150,9696,306,2
151,9694,308,2
152,9692,311,3
153,9689,313,2
154,9687,317,4
155,9683,318,1
156,9682,320,2
157,9680,324,4
158,9676,329,5
159,9671,331,2
160,9669,331,0
161,9669,332,1
162,9668,332,0
163,9668,334,2
164,9666,334,0
165,9666,339,5
166,9661,340,1
167,9660,343,3
168,9657,346,3
169,9654,348,2
170,9652,349,1
171,9651,351,2
172,9649,354,3
173,9646,358,4
174,9642,360,2
175,9640,360,0
176,9640,361,1
177,9639,363,2
178,9637,366,3
179,9634,370,4
180,9630,370,0
181,9630,372,2
182,9628,378,6
183,9622,382,4
184,9618,382,0
185,9618,386,4
186,9614,387,1
187,9613,388,1
188,9612,393,5
189,9607,395,2
190,9605,397,2
191,9603,397,0
192,9603,400,3
193,9600,400,0
194,9600,405,5
195,9595,406,1
196,9594,409,3
197,9591,411,2
198,9589,411,0
199,9589,412,1
200,9588,416,4
201,9584,419,3
202,9581,425,6
203,9575,427,2
204,9573,428,1
205,9572,429,1
206,9571,431,2
207,9569,432,1
208,9568,437,5
209,9563,440,3
210,9560,443,3
211,9557,445,2
212,9555,447,2
213,9553,448,1
214,9552,449,1
215,9551,452,3
216,9548,457,5
217,9543,459,2
218,9541,460,1
219,9540,461,1
220,9539,462,1
221,9538,462,0
222,9538,464,2
223,9536,467,3
224,9533,470,3
225,9530,473,3
226,9527,478,5
227,9522,484,6
228,9516,486,2
229,9514,490,4
230,9510,490,0
231,9510,492,2
232,9508,493,1
233,9507,493,0
234,9507,494,1
235,9506,500,6
236,9500,501,1
237,9499,502,1
238,9498,504,2
239,9496,504,0
240,9496,505,1
241,9495,508,3
242,9492,509,1
243,9491,511,2
244,9489,514,3
245,9486,516,2
246,9484,518,2
247,9482,521,3
248,9479,525,4
249,9475,527,2
250,9473,531,4
251,9469,533,2
252,9467,538,5
253,9462,539,1
254,9461,540,1
255,9460,542,2
256,9458,543,1
257,9457,545,2
258,9455,547,2
259,9453,548,1
260,9452,551,3
261,9449,556,5
262,9444,557,1
263,9443,557,0
264,9443,557,0
265,9443,559,2
266,9441,563,4
267,9437,566,3
268,9434,566,0
269,9434,568,2
270,9432,569,1
271,9431,571,2
272,9429,573,2
273,9427,577,4
274,9423,577,0
275,9423,580,3
276,9420,583,3
277,9417,585,2
278,9415,586,1
279,9414,590,4
280,9410,591,1
281,9409,596,5
282,9404,598,2
283,9402,600,2
284,9400,601,1
285,9399,603,2
286,9397,604,1
287,9396,607,3
288,9393,611,4
289,9389,612,1
290,9388,613,1
291,9387,616,3
292,9384,620,4
293,9380,624,4
294,9376,627,3
295,9373,628,1
296,9372,631,3
297,9369,633,2
298,9367,636,3
299,9364,638,2
300,9362,639,1
301,9361,643,4
302,9357,645,2
303,9355,649,4
304,9351,651,2
305,9349,652,1
306,9348,652,0
307,9348,655,3
308,9345,657,2
309,9343,659,2
310,9341,660,1
311,9340,660,0
312,9340,667,7
313,9333,670,3
314,9330,672,2
315,9328,672,0
316,9328,672,0
317,9328,674,2
318,9326,676,2
319,9324,681,5
320,9319,682,1
321,9318,685,3
322,9315,688,3
323,9312,693,5
324,9307,695,2
325,9305,696,1
326,9304,697,1
327,9303,699,2
328,9301,700,1
329,9300,700,0
330,9300,701,1
331,9299,703,2
332,9297,707,4
333,9293,710,3
334,9290,711,1
335,9289,714,3
336,9286,719,5
337,9281,724,5
338,9276,728,4
339,9272,732,4
340,9268,736,4
341,9264,739,3
342,9261,744,5
343,9256,744,0
344,9256,747,3
345,9253,750,3
346,9250,751,1
347,9249,753,2
348,9247,755,2
349,9245,758,3
350,9242,762,4
351,9238,763,1
352,9237,764,1
353,9236,766,2
354,9234,768,2
355,9232,771,3
356,9229,772,1
357,9228,774,2
358,9226,780,6
359,9220,781,1
360,9219,783,2
361,9217,786,3
362,9214,786,0
363,9214,789,3
364,9211,791,2
365,9209,792,1
366,9208,796,4
367,9204,799,3
368,9201,801,2
369,9199,805,4
370,9195,806,1
371,9194,808,2
372,9192,808,0
373,9192,811,3
374,9189,812,1
375,9188,813,1
376,9187,816,3
377,9184,817,1
378,9183,819,2
379,9181,819,0
380,9181,820,1
381,9180,822,2
382,9178,824,2
383,9176,828,4
384,9172,829,1
385,9171,832,3
386,9168,834,2
387,9166,835,1
388,9165,838,3
389,9162,839,1
390,9161,840,1
391,9160,841,1
392,9159,844,3
393,9156,846,2
394,9154,849,3
395,9151,850,1
396,9150,851,1
397,9149,852,1
398,9148,853,1
399,9147,855,2
400,9145,858,3
401,9142,860,2
402,9140,863,3
403,9137,866,3
404,9134,867,1
405,9133,867,0
406,9133,869,2
407,9131,873,4
408,9127,874,1
409,9126,876,2
410,9124,877,1
411,9123,879,2
412,9121,882,3
413,9118,883,1
414,9117,886,3
415,9114,886,0
416,9114,888,2
417,9112,890,2
418,9110,892,2
419,9108,893,1
420,9107,895,2
421,9105,898,3
422,9102,901,3
423,9099,901,0
424,9099,902,1
425,9098,907,5
426,9093,910,3
427,9090,911,1
428,9089,914,3
429,9086,914,0
430,9086,915,1
431,9085,915,0
432,9085,916,1
433,9084,917,1
434,9083,919,2
435,9081,920,1
436,9080,921,1
437,9079,922,1
438,9078,925,3
439,9075,927,2
440,9073,929,2
441,9071,930,1
442,9070,931,1
443,9069,932,1
444,9068,939,7
445,9061,939,0
446,9061,941,2
447,9059,944,3
448,9056,947,3
449,9053,949,2
450,9051,950,1
451,9050,951,1
452,9049,955,4
453,9045,956,1
454,9044,957,1
455,9043,958,1
456,9042,959,1
457,9041,961,2
458,9039,965,4
459,9035,966,1
460,9034,966,0
461,9034,966,0
462,9034,970,4
463,9030,976,6
464,9024,978,2
465,9022,981,3
466,9019,983,2
467,9017,984,1
468,9016,986,2
469,9014,989,3
470,9011,992,3
471,9008,995,3
472,9005,996,1
473,9004,996,0
474,9004,999,3
475,9001,1002,3
476,8998,1003,1
477,8997,1007,4
478,8993,1009,2
479,8991,1012,3
480,8988,1014,2
481,8986,1016,2
482,8984,1016,0
483,8984,1020,4
484,8980,1021,1
485,8979,1023,2
486,8977,1023,0
487,8977,1023,0
488,8977,1025,2
489,8975,1027,2
490,8973,1028,1
491,8972,1031,3
492,8969,1034,3
493,8966,1034,0
494,8966,1035,1
495,8965,1037,2
496,8963,1037,0
497,8963,1037,0
498,8963,1038,1
499,8962,1041,3
500,8959,1042,1
501,8958,1045,3
502,8955,1045,0
503,8955,1049,4
504,8951,1051,2
505,8949,1055,4
506,8945,1063,8
507,8937,1065,2
508,8935,1066,1
509,8934,1068,2
510,8932,1070,2
511,8930,1072,2
512,8928,1072,0
513,8928,1077,5
514,8923,1081,4
515,8919,1083,2
516,8917,1084,1
517,8916,1088,4
518,8912,1092,4
519,8908,1092,0
520,8908,1094,2
521,8906,1097,3
522,8903,1100,3
523,8900,1103,3
524,8897,1105,2
525,8895,1108,3
526,8892,1110,2
527,8890,1112,2
528,8888,1115,3
529,8885,1115,0
530,8885,1117,2
531,8883,1117,0
532,8883,1119,2
533,8881,1125,6
534,8875,1128,3
535,8872,1130,2
536,8870,1131,1
537,8869,1134,3
538,8866,1135,1
539,8865,1136,1
540,8864,1139,3
541,8861,1141,2
542,8859,1142,1
543,8858,1146,4
544,8854,1147,1
545,8853,1149,2
546,8851,1149,0
547,8851,1154,5
548,8846,1154,0
549,8846,1158,4
550,8842,1158,0
551,8842,1159,1
552,8841,1159,0
553,8841,1161,2
554,8839,1162,1
555,8838,1162,0
556,8838,1166,4
557,8834,1166,0
558,8834,1169,3
559,8831,1170,1
560,8830,1172,2
561,8828,1174,2
562,8826,1176,2
563,8824,1181,5
564,8819,1183,2
565,8817,1184,1
566,8816,1187,3
567,8813,1189,2
568,8811,1193,4
569,8807,1194,1
570,8806,1195,1
571,8805,1199,4
572,8801,1201,2
573,8799,1203,2
574,8797,1206,3
575,8794,1209,3
576,8791,1209,0
577,8791,1213,4
578,8787,1214,1
579,8786,1216,2
580,8784,1217,1
581,8783,1219,2
582,8781,1221,2
583,8779,1223,2
584,8777,1226,3
585,8774,1228,2
586,8772,1230,2
587,8770,1231,1
588,8769,1232,1
589,8768,1235,3
590,8765,1238,3
591,8762,1241,3
592,8759,1243,2
593,8757,1244,1
594,8756,1249,5
595,8751,1250,1
596,8750,1251,1
597,8749,1252,1
598,8748,1254,2
599,8746,1255,1
600,8745,1257,2
601,8743,1258,1
602,8742,1261,3
603,8739,1264,3
604,8736,1266,2
605,8734,1266,0
606,8734,1268,2
607,8732,1268,0
608,8732,1270,2
609,8730,1271,1
610,8729,1272,1
611,8728,1275,3
612,8725,1277,2
613,8723,1281,4
614,8719,1287,6
615,8713,1287,0
616,8713,1288,1
617,8712,1292,4
618,8708,1293,1
619,8707,1295,2
620,8705,1296,1
621,8704,1298,2
622,8702,1300,2
623,8700,1301,1
624,8699,1302,1
625,8698,1306,4
626,8694,1308,2
627,8692,1310,2
628,8690,1313,3
629,8687,1314,1
630,8686,1316,2
631,8684,1317,1
632,8683,1318,1
633,8682,1321,3
634,8679,1323,2
635,8677,1324,1
636,8676,1325,1
637,8675,1329,4
638,8671,1329,0
639,8671,1329,0
640,8671,1331,2
641,8669,1332,1
642,8668,1336,4
643,8664,1338,2
644,8662,1339,1
645,8661,1341,2
646,8659,1342,1
647,8658,1342,0
648,8658,1344,2
649,8656,1346,2
650,8654,1347,1
651,8653,1350,3
652,8650,1351,1
653,8649,1352,1
654,8648,1353,1
655,8647,1356,3
656,8644,1361,5
657,8639,1362,1
658,8638,1364,2
659,8636,1367,3
660,8633,1369,2
661,8631,1372,3
662,8628,1374,2
663,8626,1377,3
664,8623,1378,1
665,8622,1380,2
666,8620,1380,0
667,8620,1383,3
668,8617,1385,2
669,8615,1386,1
670,8614,1387,1
671,8613,1394,7
672,8606,1397,3
673,8603,1398,1
674,8602,1399,1
675,8601,1399,0
676,8601,1399,0
677,8601,1401,2
678,8599,1403,2
679,8597,1405,2
680,8595,1406,1
681,8594,1408,2
682,8592,1410,2
683,8590,1415,5
684,8585,1416,1
685,8584,1416,0
686,8584,1419,3
687,8581,1419,0
688,8581,1419,0
689,8581,1419,0
690,8581,1421,2
691,8579,1421,0
692,8579,1423,2
693,8577,1425,2
694,8575,1426,1
695,8574,1427,1
696,8573,1429,2
697,8571,1429,0
698,8571,1430,1
699,8570,1433,3
700,8567,1438,5
701,8562,1440,2
702,8560,1441,1
703,8559,1442,1
704,8558,1444,2
705,8556,1447,3
706,8553,1449,2
707,8551,1452,3
708,8548,1457,5
709,8543,1458,1
710,8542,1461,3
711,8539,1462,1
712,8538,1463,1
713,8537,1465,2
714,8535,1466,1
715,8534,1470,4
716,8530,1472,2
717,8528,1473,1
718,8527,1475,2
719,8525,1477,2
720,8523,1479,2
721,8521,1481,2
722,8519,1484,3
723,8516,1484,0
724,8516,1488,4
725,8512,1491,3
726,8509,1492,1
727,8508,1495,3
728,8505,1497,2
729,8503,1497,0
730,8503,1499,2
731,8501,1503,4
732,8497,1505,2
733,8495,1506,1
734,8494,1510,4
735,8490,1510,0
736,8490,1510,0
737,8490,1511,1
738,8489,1511,0
739,8489,1513,2
740,8487,1514,1
741,8486,1517,3
742,8483,1519,2
743,8481,1523,4
744,8477,1525,2
745,8475,1528,3
746,8472,1532,4
747,8468,1533,1
748,8467,1535,2
749,8465,1538,3
750,8462,1538,0
751,8462,1542,4
752,8458,1544,2
753,8456,1545,1
754,8455,1546,1
755,8454,1548,2
756,8452,1549,1
757,8451,1552,3
758,8448,1553,1
759,8447,1555,2
760,8445,1559,4
761,8441,1560,1
762,8440,1562,2
763,8438,1563,1
764,8437,1564,1
765,8436,1564,0
766,8436,1566,2
767,8434,1566,0
768,8434,1568,2
769,8432,1568,0
770,8432,1570,2
771,8430,1570,0
772,8430,1574,4
773,8426,1577,3
774,8423,1578,1
775,8422,1578,0
776,8422,1579,1
777,8421,1580,1
778,8420,1580,0
779,8420,1583,3
780,8417,1585,2
781,8415,1588,3
782,8412,1590,2
783,8410,1592,2
784,8408,1595,3
785,8405,1597,2
786,8403,1599,2
787,8401,1601,2
788,8399,1602,1
789,8398,1604,2
790,8396,1604,0
791,8396,1607,3
792,8393,1608,1
793,8392,1609,1
794,8391,1613,4
795,8387,1616,3
796,8384,1619,3
797,8381,1622,3
798,8378,1623,1
799,8377,1625,2
800,8375,1628,3
801,8372,1630,2
802,8370,1630,0
803,8370,1632,2
804,8368,1633,1
805,8367,1635,2
806,8365,1638,3
807,8362,1639,1
808,8361,1641,2
809,8359,1642,1
810,8358,1645,3
811,8355,1648,3
812,8352,1650,2
813,8350,1652,2
814,8348,1654,2
815,8346,1656,2
816,8344,1657,1
817,8343,1658,1
818,8342,1661,3
819,8339,1662,1
820,8338,1664,2
821,8336,1667,3
822,8333,1669,2
823,8331,1671,2
824,8329,1673,2
825,8327,1676,3
826,8324,1676,0
827,8324,1677,1
828,8323,1678,1
829,8322,1682,4
830,8318,1683,1
831,8317,1684,1
832,8316,1688,4
833,8312,1693,5
834,8307,1696,3
835,8304,1698,2
836,8302,1700,2
837,8300,1700,0
838,8300,1705,5
839,8295,1706,1
840,8294,1709,3
841,8291,1713,4
842,8287,1714,1
843,8286,1717,3
844,8283,1719,2
845,8281,1719,0
846,8281,1721,2
847,8279,1727,6
848,8273,1730,3
849,8270,1732,2
850,8268,1732,0
851,8268,1732,0
852,8268,1732,0
853,8268,1737,5
854,8263,1740,3
855,8260,1742,2
856,8258,1743,1
857,8257,1744,1
858,8256,1745,1
859,8255,1747,2
860,8253,1751,4
861,8249,1754,3
862,8246,1755,1
863,8245,1756,1
864,8244,1757,1
865,8243,1762,5
866,8238,1770,8
867,8230,1772,2
868,8228,1774,2
869,8226,1775,1
870,8225,1775,0
871,8225,1777,2
872,8223,1780,3
873,8220,1782,2
874,8218,1784,2
875,8216,1786,2
876,8214,1787,1
877,8213,1789,2
878,8211,1791,2
879,8209,1792,1
880,8208,1795,3
881,8205,1799,4
882,8201,1803,4
883,8197,1805,2
884,8195,1808,3
885,8192,1809,1
886,8191,1811,2
887,8189,1815,4
888,8185,1817,2
889,8183,1818,1
890,8182,1820,2
891,8180,1822,2
892,8178,1824,2
893,8176,1824,0
894,8176,1825,1
895,8175,1828,3
896,8172,1835,7
897,8165,1835,0
898,8165,1838,3
899,8162,1844,6
900,8156,1847,3
901,8153,1848,1
902,8152,1849,1
903,8151,1850,1
904,8150,1850,0
905,8150,1855,5
906,8145,1857,2
907,8143,1857,0
908,8143,1859,2
909,8141,1860,1
910,8140,1862,2
911,8138,1864,2
912,8136,1865,1
913,8135,1870,5
914,8130,1871,1
915,8129,1874,3
916,8126,1877,3
917,8123,1877,0
918,8123,1881,4
919,8119,1882,1
920,8118,1885,3
921,8115,1887,2
922,8113,1890,3
923,8110,1891,1
924,8109,1893,2
925,8107,1894,1
926,8106,1896,2
927,8104,1900,4
928,8100,1903,3
929,8097,1905,2
930,8095,1907,2
931,8093,1907,0
932,8093,1908,1
933,8092,1911,3
934,8089,1912,1
935,8088,1913,1
936,8087,1916,3
937,8084,1918,2
938,8082,1920,2
939,8080,1926,6
940,8074,1927,1
941,8073,1929,2
942,8071,1932,3
943,8068,1937,5
944,8063,1938,1
945,8062,1938,0
946,8062,1940,2
947,8060,1946,6
948,8054,1947,1
949,8053,1949,2
950,8051,1951,2
951,8049,1951,0
952,8049,1953,2
953,8047,1955,2
954,8045,1958,3
955,8042,1962,4
956,8038,1964,2
957,8036,1966,2
958,8034,1967,1
959,8033,1968,1
960,8032,1973,5
961,8027,1974,1
962,8026,1975,1
963,8025,1977,2
964,8023,1978,1
965,8022,1980,2
966,8020,1986,6
967,8014,1988,2
968,8012,1992,4
969,8008,1995,3
970,8005,1998,3
971,8002,2000,2
972,8000,2004,4
973,7996,2006,2
974,7994,2008,2
975,7992,2013,5
976,7987,2015,2
977,7985,2018,3
978,7982,2020,2
979,7980,2023,3
980,7977,2025,2
981,7975,2027,2
982,7973,2028,1
983,7972,2031,3
984,7969,2031,0
985,7969,2033,2
986,7967,2036,3
987,7964,2038,2
988,7962,2039,1
989,7961,2039,0
990,7961,2041,2
991,7959,2044,3
992,7956,2047,3
993,7953,2049,2
994,7951,2049,0
995,7951,2053,4
996,7947,2056,3
997,7944,2057,1
998,7943,2060,3
999,7940,2062,2
1000,7938,2062,0
1001,7938,2065,3
1002,7935,2069,4
1003,7931,2069,0
1004,7931,2072,3
1005,7928,2073,1
1006,7927,2075,2
1007,7925,2075,0
1008,7925,2078,3
1009,7922,2080,2
1010,7920,2082,2
1011,7918,2084,2
1012,7916,2084,0
1013,7916,2088,4
1014,7912,2089,1
1015,7911,2092,3
