ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,2,2
3,9998,10,8
4,9990,27,17
5,9973,66,39
6,9934,137,71
7,9863,235,98
8,9765,340,105
9,9660,472,132
10,9528,620,148
11,9380,729,109
12,9271,844,115
13,9156,938,94
14,9062,1044,106
15,8956,1112,68
16,8888,1182,70
17,8818,1271,89
18,8729,1370,99
19,8630,1473,103
20,8527,1589,116
21,8411,1696,107
22,8304,1793,97
23,8207,1899,106
24,8101,2009,110
25,7991,2115,106
26,7885,2237,122
27,7763,2337,100
28,7663,2426,89
29,7574,2527,101
30,7473,2615,88
31,7385,2708,93
32,7292,2803,95
33,7197,2893,90
34,7107,2996,103
35,7004,3079,83
36,6921,3179,100
37,6821,3269,90
38,6731,3374,105
39,6626,3485,111
40,6515,3601,116
41,6399,3701,100
42,6299,3793,92
43,6207,3895,102
44,6105,4005,110
45,5995,4103,98
46,5897,4199,96
47,5801,4310,111
48,5690,4403,93
49,5597,4500,97
50,5500,4595,95
51,5405,4692,97
52,5308,4803,111
53,5197,4922,119
54,5078,5008,86
55,4992,5111,103
56,4889,5202,91
57,4798,5296,94
58,4704,5387,91
59,4613,5482,95
60,4518,5582,100
61,4418,5676,94
62,4324,5782,106
63,4218,5897,115
64,4103,6002,105
65,3998,6097,95
66,3903,6203,106
67,3797,6301,98
68,3699,6400,99
69,3600,6512,112
70,3488,6614,102
71,3386,6703,89
72,3297,6817,114
73,3183,6929,112
74,3071,7038,109
75,2962,7129,91
76,2871,7222,93
77,2778,7339,117
78,2661,7443,104
79,2557,7536,93
80,2464,7656,120
81,2344,7756,100
82,2244,7854,98
83,2146,7945,91
84,2055,8052,107
85,1948,8162,110
86,1838,8262,100
87,1738,8360,98
88,1640,8448,88
89,1552,8513,65
90,1487,8621,108
91,1379,8722,101
92,1278,8805,83
93,1195,8894,89
94,1106,8979,85
95,1021,9046,67
96,954,9106,60
97,894,9186,80
98,814,9273,87
99,727,9348,75
100,652,9411,63
101,589,9467,56
102,533,9522,55
103,478,9586,64
104,414,9636,50
105,364,9676,40
106,324,9712,36
107,288,9745,33
108,255,9773,28
109,227,9806,33
110,194,9829,23
111,171,9852,23
112,148,9881,29
113,119,9901,20
114,99,9921,20
115,79,9930,9
116,70,9941,11
117,59,9954,13
118,46,9961,7
119,39,9967,6
120,33,9970,3
121,30,9978,8
122,22,9982,4
123,18,9984,2
124,16,9988,4
125,12,9993,5
126,7,9995,2
127,5,9996,1
128,4,9997,1
129,3,9997,0
130,3,9999,2
131,1,9999,0
132,1,10000,1
