mutant,killedbynt
6294,511
2065,1000
6333,3959
8464,3406
5682,1884
3526,484
5629,5154
9427,2554
8036,3012
8901,491
9102,2991
7559,3598
4712,1562
4409,980
6594,531
7218,3469
9392,5038
9140,1035
679,4087
5980,4512
1448,2038
6898,503
2302,3452
3599,4908
7774,1510
1822,1497
6383,2015
4607,2484
7404,2551
379,4944
2210,2425
2366,4595
7319,2531
4420,4100
9743,500
1528,3542
9745,3084
773,5049
8029,551
616,5002
2348,4494
4202,2518
2238,4562
6725,4004
2015,4062
9584,4626
3231,1540
3705,5027
4408,1023
5740,2558
3447,2931
3898,506
4338,547
3199,1045
1994,4452
8947,1542
9870,520
5241,1984
7649,1463
4411,1524
5885,498
5868,4569
6375,1506
1850,2551
5552,4977
2936,4504
1697,2470
4331,4070
9930,4140
7443,3519
6476,2407
4886,1553
977,2559
996,1507
364,514
4418,554
3301,557
3542,4387
5862,4551
6688,512
41,3019
1337,1497
3404,4464
8807,1539
8291,1013
3384,2023
8305,1570
4260,486
9968,490
7197,1498
320,4057
1518,2046
7310,3551
5074,515
7490,2023
2603,3614
1956,3599
2343,2012
6676,546
9416,534
7551,487
7750,1522
3502,3563
8764,3535
3668,526
8810,2584
8117,1516
8884,3545
4252,2504
8423,4488
3140,1005
9415,480
3112,1500
6999,3535
1512,4983
6833,1560
5625,2998
3529,3514
636,1037
4371,522
314,3486
4634,3511
7939,4009
9722,2552
2166,4967
2938,5094
5002,1577
7326,3104
1867,505
7456,2997
1924,2437
2364,469
3091,1005
8742,3464
2983,464
7403,509
4323,3128
4322,2550
2293,2059
109,529
5943,4658
9303,3031
5965,3586
3660,2596
5488,3078
6085,3460
8264,507
1323,2573
5541,3468
2790,1416
4800,509
1217,1037
9150,4112
3892,4484
1963,996
3894,2019
9755,5064
4587,3978
4610,4465
3847,2048
6544,2424
1026,2490
1403,1965
4383,505
2241,2496
7766,525
130,983
1187,1942
2740,5025
2308,4983
5387,3546
882,1551
9966,4570
7362,3589
9660,496
4370,5055
7707,3446
8349,2960
3831,4116
7708,3602
8432,5077
5772,967
1886,4459
5963,2526
3897,1028
3983,4595
7521,3973
4071,5164
6949,5101
2170,2582
1393,5196
3804,3530
5589,2521
129,3062
2765,2036
9213,3014
9936,1555
1972,4982
4456,2510
7686,5063
7468,2997
2581,1982
2820,513
2817,2515
6233,4506
3511,4048
8368,5023
397,2012
2839,3058
5660,4135
8028,529
5668,3018
4463,1559
7148,4532
3387,4932
9618,2470
7013,1532
3285,1554
370,3001
2803,4414
9241,5056
3642,4038
8831,4563
9672,1026
9899,3050
2641,3464
9902,2499
7910,5117
7791,3483
4020,982
8477,3997
5365,4516
5049,2546
4014,3545
5159,2010
2521,1601
6978,4510
6353,1539
8086,2938
3330,3498
8108,2992
8580,2031
931,3436
5288,3514
715,2499
1807,5050
6464,3017
3048,1559
2542,3501
8398,3951
583,2950
3391,1420
2568,3980
7427,3540
959,3064
9269,1490
7867,4556
8906,1506
6661,509
6209,2968
5567,1076
5205,3592
1282,2575
1397,3524
528,2011
7726,472
7913,1017
1883,3590
3799,2110
1019,3534
6578,5043
1072,3524
3691,1053
7669,4546
3545,4429
6479,1980
7397,1036
8383,2002
1246,4500
8297,3999
5310,3531
5933,4550
4216,5021
5897,2481
9571,1011
7185,5157
2174,4145
2781,2505
5078,526
6012,518
7801,4459
2632,2560
8069,1495
9043,1589
874,1060
4669,1491
9247,1086
5987,2458
7378,2060
5282,1543
2280,3519
6546,2962
3313,1996
7522,4137
489,2495
9217,1509
9483,4541
8448,2523
9039,3528
3198,515
9579,2571
6050,964
587,2092
2761,3065
5837,4424
9380,4060
4163,5064
5992,5125
7410,3548
1649,2425
2947,4521
2976,3532
3070,4589
712,3591
1481,930
5200,1986
2173,1487
9045,1956
5307,2505
277,2990
8625,3080
8967,524
9132,1023
9969,3997
5478,4341
6783,3502
9805,3497
5947,2563
1585,1505
5799,963
7028,1955
7488,2971
118,2032
2010,4023
7605,4975
7307,503
1627,1995
8877,5044
6475,2610
9471,1922
3237,3051
8195,529
1207,3086
5025,4503
1626,3143
5435,4918
1793,4440
7905,1522
6026,4497
9079,1978
4095,3571
4462,2053
3722,1021
8257,2950
3445,4519
6708,1025
1169,2453
3027,3461
5974,452
7852,979
1356,4001
5035,1554
1218,3128
9688,2070
2205,1057
8912,2481
8866,3009
2796,4870
9252,4713
9118,4550
4485,956
5075,484
9473,3591
9494,2923
3968,990
8359,2557
4171,511
5228,5150
5549,525
233,1121
3263,5091
3793,3007
3605,3088
9751,3100
2127,5177
203,4931
3171,4537
418,3096
3510,2591
5366,492
6045,2445
8361,2990
1962,3059
7977,2095
3798,2044
7543,3511
4977,2051
2479,4956
250,3011
5533,1428
2646,2514
1228,465
3786,1441
2445,1995
5828,4088
1788,1006
2657,1518
8452,477
1368,5084
2726,995
6954,467
1453,2531
3815,490
7832,3468
3005,3502
9480,1512
3905,2048
