ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,1,1
2,9999,19,18
3,9981,39,20
4,9961,60,21
5,9940,72,12
6,9928,97,25
7,9903,120,23
8,9880,140,20
9,9860,159,19
10,9841,181,22
11,9819,197,16
12,9803,217,20
13,9783,232,15
14,9768,254,22
15,9746,275,21
16,9725,288,13
17,9712,305,17
18,9695,326,21
19,9674,342,16
20,9658,364,22
21,9636,380,16
22,9620,398,18
23,9602,412,14
24,9588,424,12
25,9576,440,16
26,9560,460,20
27,9540,476,16
28,9524,498,22
29,9502,523,25
30,9477,542,19
31,9458,559,17
32,9441,569,10
33,9431,593,24
34,9407,611,18
35,9389,626,15
36,9374,649,23
37,9351,662,13
38,9338,689,27
39,9311,710,21
40,9290,727,17
41,9273,747,20
42,9253,768,21
43,9232,788,20
44,9212,806,18
45,9194,831,25
46,9169,857,26
47,9143,879,22
48,9121,890,11
49,9110,912,22
50,9088,940,28
51,9060,961,21
52,9039,983,22
53,9017,1002,19
54,8998,1024,22
55,8976,1038,14
56,8962,1060,22
57,8940,1073,13
58,8927,1098,25
59,8902,1116,18
60,8884,1132,16
61,8868,1154,22
62,8846,1166,12
63,8834,1182,16
64,8818,1189,7
65,8811,1210,21
66,8790,1229,19
67,8771,1248,19
68,8752,1270,22
69,8730,1286,16
70,8714,1309,23
71,8691,1330,21
72,8670,1355,25
73,8645,1372,17
74,8628,1388,16
75,8612,1405,17
76,8595,1429,24
77,8571,1448,19
78,8552,1465,17
79,8535,1486,21
80,8514,1509,23
81,8491,1534,25
82,8466,1556,22
83,8444,1579,23
84,8421,1592,13
85,8408,1610,18
86,8390,1628,18
87,8372,1646,18
88,8354,1671,25
89,8329,1694,23
90,8306,1713,19
91,8287,1733,20
92,8267,1745,12
93,8255,1770,25
94,8230,1790,20
95,8210,1804,14
96,8196,1825,21
97,8175,1848,23
98,8152,1866,18
99,8134,1892,26
100,8108,1909,17
101,8091,1930,21
102,8070,1957,27
103,8043,1976,19
104,8024,2003,27
105,7997,2029,26
106,7971,2046,17
107,7954,2065,19
108,7935,2080,15
109,7920,2098,18
110,7902,2113,15
111,7887,2134,21
112,7866,2158,24
113,7842,2181,23
114,7819,2211,30
115,7789,2234,23
116,7766,2250,16
117,7750,2270,20
118,7730,2289,19
119,7711,2311,22
120,7689,2336,25
121,7664,2357,21
122,7643,2376,19
123,7624,2397,21
124,7603,2417,20
125,7583,2429,12
126,7571,2451,22
127,7549,2474,23
128,7526,2502,28
129,7498,2520,18
130,7480,2540,20
131,7460,2564,24
132,7436,2581,17
133,7419,2609,28
134,7391,2628,19
135,7372,2646,18
136,7354,2663,17
137,7337,2681,18
138,7319,2703,22
139,7297,2729,26
140,7271,2748,19
141,7252,2768,20
142,7232,2791,23
143,7209,2807,16
144,7193,2833,26
145,7167,2858,25
146,7142,2871,13
147,7129,2892,21
148,7108,2905,13
149,7095,2920,15
150,7080,2942,22
151,7058,2967,25
152,7033,2981,14
153,7019,3003,22
154,6997,3020,17
155,6980,3035,15
156,6965,3058,23
157,6942,3077,19
158,6923,3101,24
