ntests,atleast,atmost,exactly
0,10000,19,19
1,9981,42,23
2,9958,68,26
3,9932,84,16
4,9916,107,23
5,9893,125,18
6,9875,148,23
7,9852,169,21
8,9831,187,18
9,9813,203,16
10,9797,224,21
11,9776,242,18
12,9758,272,30
13,9728,289,17
14,9711,316,27
15,9684,338,22
16,9662,361,23
17,9639,383,22
18,9617,400,17
19,9600,415,15
20,9585,436,21
21,9564,457,21
22,9543,477,20
23,9523,495,18
24,9505,514,19
25,9486,539,25
26,9461,558,19
27,9442,578,20
28,9422,594,16
29,9406,626,32
30,9374,651,25
31,9349,670,19
32,9330,691,21
33,9309,717,26
34,9283,739,22
35,9261,753,14
36,9247,772,19
37,9228,785,13
38,9215,812,27
39,9188,838,26
40,9162,859,21
41,9141,873,14
42,9127,895,22
43,9105,910,15
44,9090,927,17
45,9073,950,23
46,9050,966,16
47,9034,993,27
48,9007,1016,23
49,8984,1045,29
50,8955,1067,22
51,8933,1085,18
52,8915,1114,29
53,8886,1131,17
54,8869,1158,27
55,8842,1170,12
56,8830,1193,23
57,8807,1226,33
58,8774,1256,30
59,8744,1279,23
60,8721,1297,18
61,8703,1320,23
62,8680,1334,14
63,8666,1357,23
64,8643,1377,20
65,8623,1398,21
66,8602,1422,24
67,8578,1456,34
68,8544,1480,24
69,8520,1500,20
70,8500,1524,24
71,8476,1549,25
72,8451,1573,24
73,8427,1600,27
74,8400,1624,24
75,8376,1660,36
76,8340,1673,13
77,8327,1685,12
78,8315,1707,22
79,8293,1726,19
80,8274,1754,28
81,8246,1783,29
82,8217,1803,20
83,8197,1825,22
84,8175,1839,14
85,8161,1856,17
86,8144,1889,33
87,8111,1920,31
88,8080,1938,18
89,8062,1950,12
90,8050,1974,24
91,8026,1995,21
92,8005,2026,31
93,7974,2053,27
94,7947,2080,27
95,7920,2106,26
96,7894,2125,19
97,7875,2148,23
98,7852,2162,14
99,7838,2187,25
100,7813,2207,20
101,7793,2234,27
102,7766,2255,21
103,7745,2280,25
104,7720,2297,17
105,7703,2318,21
106,7682,2350,32
107,7650,2380,30
108,7620,2399,19
109,7601,2429,30
110,7571,2449,20
111,7551,2468,19
112,7532,2495,27
113,7505,2513,18
114,7487,2534,21
115,7466,2564,30
116,7436,2580,16
117,7420,2611,31
118,7389,2630,19
119,7370,2664,34
120,7336,2700,36
121,7300,2735,35
122,7265,2758,23
123,7242,2781,23
124,7219,2803,22
125,7197,2832,29
126,7168,2860,28
127,7140,2881,21
128,7119,2898,17
129,7102,2918,20
130,7082,2940,22
131,7060,2962,22
132,7038,2979,17
133,7021,3009,30
134,6991,3038,29
135,6962,3063,25
136,6937,3090,27
137,6910,3117,27
138,6883,3134,17
139,6866,3151,17
140,6849,3165,14
141,6835,3182,17
142,6818,3203,21
143,6797,3225,22
144,6775,3248,23
145,6752,3271,23
146,6729,3303,32
147,6697,3337,34
148,6663,3359,22
149,6641,3380,21
150,6620,3407,27
151,6593,3435,28
152,6565,3463,28
153,6537,3495,32
154,6505,3522,27
155,6478,3551,29
156,6449,3576,25
157,6424,3598,22
158,6402,3620,22
159,6380,3642,22
160,6358,3666,24
161,6334,3702,36
162,6298,3730,28
163,6270,3759,29
164,6241,3781,22
165,6219,3813,32
166,6187,3842,29
167,6158,3872,30
168,6128,3896,24
169,6104,3929,33
170,6071,3951,22
171,6049,3980,29
172,6020,4006,26
173,5994,4029,23
174,5971,4056,27
175,5944,4088,32
176,5912,4116,28
177,5884,4136,20
178,5864,4175,39
179,5825,4195,20
180,5805,4229,34
181,5771,4255,26
182,5745,4285,30
183,5715,4318,33
184,5682,4337,19
185,5663,4369,32
186,5631,4393,24
187,5607,4424,31
188,5576,4447,23
189,5553,4472,25
190,5528,4503,31
191,5497,4533,30
192,5467,4554,21
193,5446,4583,29
194,5417,4608,25
195,5392,4633,25
196,5367,4654,21
197,5346,4679,25
198,5321,4716,37
199,5284,4749,33
200,5251,4781,32
201,5219,4814,33
202,5186,4841,27
203,5159,4854,13
204,5146,4881,27
205,5119,4904,23
206,5096,4931,27
207,5069,4960,29
208,5040,4991,31
209,5009,5025,34
210,4975,5052,27
211,4948,5087,35
212,4913,5115,28
213,4885,5137,22
214,4863,5170,33
215,4830,5203,33
216,4797,5227,24
217,4773,5270,43
218,4730,5301,31
219,4699,5332,31
220,4668,5361,29
221,4639,5389,28
222,4611,5417,28
223,4583,5447,30
224,4553,5489,42
225,4511,5520,31
226,4480,5549,29
227,4451,5577,28
228,4423,5609,32
229,4391,5634,25
230,4366,5656,22
231,4344,5691,35
232,4309,5725,34
233,4275,5753,28
234,4247,5777,24
235,4223,5810,33
236,4190,5829,19
237,4171,5857,28
238,4143,5892,35
239,4108,5922,30
240,4078,5954,32
241,4046,5987,33
242,4013,6025,38
243,3975,6053,28
244,3947,6080,27
245,3920,6106,26
246,3894,6146,40
247,3854,6172,26
248,3828,6198,26
249,3802,6238,40
250,3762,6267,29
251,3733,6306,39
252,3694,6336,30
253,3664,6370,34
254,3630,6399,29
255,3601,6438,39
256,3562,6466,28
257,3534,6495,29
258,3505,6529,34
259,3471,6560,31
260,3440,6592,32
261,3408,6625,33
262,3375,6659,34
263,3341,6680,21
264,3320,6717,37
265,3283,6738,21
266,3262,6773,35
267,3227,6809,36
268,3191,6841,32
269,3159,6861,20
270,3139,6886,25
271,3114,6919,33
272,3081,6951,32
273,3049,6978,27
274,3022,7010,32
275,2990,7035,25
276,2965,7064,29
277,2936,7097,33
278,2903,7122,25
279,2878,7147,25
280,2853,7181,34
281,2819,7215,34
282,2785,7235,20
283,2765,7280,45
284,2720,7308,28
285,2692,7332,24
286,2668,7367,35
287,2633,7400,33
288,2600,7432,32
289,2568,7468,36
290,2532,7502,34
291,2498,7541,39
292,2459,7581,40
293,2419,7612,31
294,2388,7645,33
295,2355,7674,29
296,2326,7705,31
297,2295,7747,42
298,2253,7773,26
299,2227,7817,44
300,2183,7850,33
301,2150,7876,26
302,2124,7912,36
303,2088,7945,33
304,2055,7985,40
305,2015,8022,37
306,1978,8048,26
307,1952,8088,40
308,1912,8124,36
309,1876,8150,26
310,1850,8188,38
311,1812,8219,31
312,1781,8246,27
313,1754,8273,27
314,1727,8310,37
315,1690,8338,28
316,1662,8365,27
317,1635,8409,44
318,1591,8447,38
319,1553,8477,30
320,1523,8518,41
321,1482,8543,25
322,1457,8566,23
323,1434,8606,40
324,1394,8634,28
325,1366,8668,34
326,1332,8699,31
327,1301,8742,43
328,1258,8782,40
329,1218,8816,34
330,1184,8855,39
331,1145,8893,38
332,1107,8926,33
333,1074,8951,25
334,1049,8987,36
335,1013,9018,31
336,982,9052,34
337,948,9091,39
338,909,9131,40
339,869,9161,30
340,839,9197,36
341,803,9235,38
342,765,9255,20
343,745,9286,31
344,714,9305,19
345,695,9343,38
346,657,9377,34
347,623,9411,34
348,589,9440,29
349,560,9467,27
350,533,9499,32
351,501,9526,27
352,474,9552,26
353,448,9580,28
354,420,9609,29
355,391,9626,17
356,374,9656,30
357,344,9678,22
358,322,9703,25
359,297,9723,20
360,277,9747,24
