mutant,killedbynt
1601,8
3454,3
8952,9
9054,5
8962,8
9998,10
2092,8
5302,5
283,8
9671,2
2898,5
4208,7
8340,5
4153,6
9308,5
5825,5
7355,8
9271,2
3146,5
7259,7
7776,2
2753,3
5689,10
8552,4
2813,3
4756,9
9645,6
9104,6
6689,0
3705,5
7793,7
4141,5
7096,2
2246,6
1155,3
5603,5
7612,3
5798,3
8279,1
4460,7
6204,6
9290,3
240,3
4515,2
5558,4
912,1
5851,7
1480,8
8471,4
1301,5
1713,3
6360,7
7755,5
1691,4
1883,6
7320,6
6772,5
4705,3
9183,5
3520,3
4563,3
2365,6
1686,7
5258,4
9685,6
9758,6
4449,4
677,6
9249,4
705,8
7322,5
5586,9
8990,1
7728,5
9877,5
6440,5
511,3
4625,5
8900,7
1309,6
1009,4
9389,3
3113,3
6784,4
9512,5
5699,6
7183,2
6236,2
167,4
9946,7
3647,4
6189,3
3618,10
3825,4
460,4
5532,2
1552,2
4407,1
3540,4
3388,4
1665,4
5349,6
6696,4
2959,3
6086,4
9622,1
982,10
1131,5
2542,3
5564,7
4994,4
1385,9
9958,4
7882,4
2621,5
5104,2
5421,8
1340,4
6401,2
9197,2
2736,5
5040,7
4346,6
8716,5
681,5
6074,3
8986,1
9315,5
9756,6
5815,9
8506,4
5068,1
4238,6
236,8
9778,2
4054,2
7758,2
4223,5
7725,9
8882,6
2368,3
3312,5
6703,5
6319,3
9211,5
6853,4
8360,3
3387,3
8827,5
3800,3
7667,7
1335,3
4775,5
7409,6
9531,5
4114,6
5144,7
3057,6
7520,5
7786,13
8953,4
5465,3
2152,5
7416,10
16,4
70,4
9005,1
5351,5
7604,8
3554,8
788,5
5431,0
906,8
5149,1
7042,5
2613,3
4679,9
8421,4
2037,6
9558,5
2012,3
3257,5
9632,2
5905,2
6129,7
6547,3
3176,3
1940,4
987,9
5660,5
4132,6
9749,8
1904,3
4349,2
2609,1
3651,7
2737,3
379,0
4751,4
2378,2
2424,6
7250,8
1508,8
3968,4
9889,3
4754,4
8604,4
9804,4
3654,6
1273,3
4784,5
7971,7
7163,5
2920,4
4626,9
5707,4
2030,7
4812,2
4965,10
6939,4
6597,7
4169,9
9321,3
8472,6
2953,4
9413,8
4195,6
3342,3
6472,4
4183,4
3417,7
9577,5
4160,8
805,1
4092,5
8650,7
4927,4
8391,5
8388,5
1989,5
425,8
8389,1
9268,10
5173,7
5854,4
7307,3
7232,5
8031,7
794,5
8813,8
856,5
299,1
7963,6
5820,6
2312,5
2488,7
3660,8
8837,5
1202,4
2377,2
4540,5
8156,1
6160,4
8345,3
2335,8
8201,5
1156,5
8559,4
8377,4
97,7
8545,4
8458,3
5114,7
4642,4
4721,4
5945,3
7570,4
7249,3
8157,6
822,2
676,5
2791,7
4060,5
578,7
3380,8
584,5
3821,7
5981,5
163,1
5433,5
3016,7
1482,3
2106,7
9546,2
4395,3
6767,6
5024,4
4510,0
2773,7
3109,4
6285,4
3149,5
2909,5
2151,2
4178,4
8223,5
4623,5
8988,7
5828,7
2610,5
7752,6
6048,6
3147,5
6169,4
5181,7
5395,4
6344,5
1219,8
6434,3
1787,7
1242,6
6945,10
487,4
5422,8
1272,4
5965,7
64,3
8324,4
6142,7
1657,5
8489,5
9323,5
4598,8
4601,5
2906,6
7459,3
1093,6
1923,2
7198,6
3845,7
8165,3
528,1
4216,2
6014,6
3069,3
1859,3
2495,8
4909,3
4960,4
9219,5
6584,3
4170,1
6825,2
7960,6
8782,11
7432,5
8982,9
5557,5
7208,5
1084,6
3056,2
6628,7
4956,3
5624,6
2114,4
7729,5
9640,4
6439,3
5170,6
3165,6
7417,1
302,6
1891,2
1834,4
1282,7
9666,4
4333,5
9936,3
3284,3
4970,2
1226,9
8739,10
332,3
2250,5
173,4
6908,8
6299,7
9062,3
9525,8
1298,3
5309,5
1455,5
1154,7
6596,5
3786,5
9415,7
6262,2
7746,6
2436,9
4839,5
8776,7
4666,2
6549,3
4090,4
7470,3
8984,5
5338,4
7983,7
1392,9
8674,4
6631,8
8062,5
3402,2
1343,4
7762,4
335,3
3560,7
5111,3
3096,5
3416,4
7454,3
3378,8
2827,5
4729,6
7502,3
2751,5
5509,9
6602,4
4922,4
1578,2
5835,3
754,5
1347,6
1892,4
748,6
5423,1
1097,6
6749,4
8459,4
5384,5
4313,3
1266,4
3473,10
8149,1
8949,5
7614,3
9148,4
1450,6
5948,3
1532,5
5207,2
162,3
6612,5
5703,4
2129,11
8715,10
3728,7
7441,5
4140,11
9220,4
6356,6
7907,4
8045,1
5211,5
2124,6
5720,7
7595,3
3945,5
1708,6
6203,2
9037,8
3731,2
4619,3
5473,2
3765,1
5589,0
9126,7
905,3
3130,7
6611,10
8780,6
9638,7
9493,5
6250,0
7237,4
2432,8
5481,5
8562,2
841,6
8265,6
4064,2
5605,7
8419,3
5635,6
2833,3
9474,6
8748,6
9748,6
9773,1
8809,8
5444,7
558,5
376,5
9793,5
4635,4
2191,4
6229,8
5152,3
1412,8
2911,7
7540,5
3960,4
3974,5
5175,3
8323,3
9425,8
5843,6
9620,5
4272,3
4983,3
7216,6
6502,4
7301,3
9446,9
8443,5
8520,8
5153,3
6209,4
4210,5
9565,6
2528,5
5131,7
1638,5
8681,6
8484,5
6682,4
5811,3
7998,3
1211,4
2135,5
5907,4
6852,5
9424,8
7296,7
7276,8
8611,1
6510,7
113,7
4204,5
4789,5
5942,7
8091,4
2915,5
4919,2
3343,6
9762,7
2207,7
1291,3
8359,8
296,5
3912,3
6724,2
2297,1
2585,6
1043,6
5777,6
6594,8
4946,3
4031,5
9600,5
7392,7
9828,3
4276,6
5255,6
7678,5
5544,5
6435,7
5593,6
7284,6
7115,1
7453,7
4907,1
9204,7
781,6
8972,6
740,4
6723,5
2889,5
5093,6
1944,5
4098,4
4377,5
7567,2
1991,7
3331,10
215,4
7700,8
9705,5
6783,6
2219,2
8387,2
4654,2
7256,1
5654,5
6400,4
477,5
969,10
1063,4
6100,5
7246,5
5542,8
176,5
4335,4
5761,5
3242,4
2534,5
5752,5
4211,7
7483,5
4116,5
6341,6
4235,8
6035,2
7969,6
9136,9
4059,9
4219,3
5936,5
3828,9
6332,4
8488,6
5280,5
4641,5
4581,11
4981,5
5341,3
8624,2
6625,1
2467,6
6577,1
9098,8
9533,7
6876,0
6444,6
728,6
9893,6
4128,0
9734,6
3600,4
2449,3
8247,8
7126,4
4258,5
3701,6
1300,6
6258,1
8628,7
9979,8
1254,1
2894,7
2415,4
6397,3
499,5
6595,4
8678,3
8926,2
1830,5
2279,4
1921,2
5227,1
2886,5
3078,5
5300,3
6417,3
7292,7
3244,6
3429,1
5983,4
9814,6
2274,4
6559,3
2654,3
8012,7
3183,6
56,6
9929,7
7638,3
4793,0
2921,7
807,1
222,7
282,5
6722,2
2052,5
2421,4
2430,4
