mutant,killedbynt
7700,91
8049,4
8638,62
4300,27
1262,56
8763,1
6905,44
2485,7
295,49
1983,67
1428,64
516,82
3553,22
3349,105
4677,47
2550,28
6481,21
6017,67
8774,66
493,22
1031,94
3366,50
1874,61
160,43
2836,54
4649,43
1638,84
6003,84
5622,96
8734,5
1275,65
4427,8
8357,17
3748,4
4991,25
9616,61
9874,8
4318,66
6569,48
9788,50
2344,69
6850,49
3382,2
9277,98
4456,90
7930,17
5899,27
451,13
9884,49
5878,46
2715,53
3623,90
5438,100
7584,47
1879,55
3867,32
889,47
7507,0
2911,40
9259,13
7261,4
5952,66
3053,78
7190,9
9280,86
3984,48
3065,84
828,39
348,40
2799,74
5913,88
1790,71
9038,27
6209,64
4783,2
5246,2
8444,17
56,9
7087,80
9079,56
4911,103
437,68
1435,82
8351,89
1744,101
8815,37
4095,63
9745,86
4616,17
6395,51
4510,5
6406,77
8051,75
5503,47
2735,106
7449,34
5877,34
8055,49
9022,9
9276,77
3042,16
7085,79
3285,75
4316,94
3073,53
5768,92
2468,86
857,16
7130,26
3011,34
3626,99
3734,16
7284,35
1554,69
6624,73
5289,68
6938,51
5315,7
536,35
8777,17
2971,81
1577,68
7847,37
870,10
7453,22
7257,51
6011,68
8279,32
2220,67
6041,5
6500,38
6065,10
639,21
9334,97
7675,25
9550,79
891,80
4531,16
776,17
3588,80
3972,5
8046,11
6993,67
1330,60
636,100
9449,87
3812,8
8335,35
8990,50
1862,54
2535,32
5895,56
647,50
7025,13
6078,67
2277,2
9744,12
6367,57
6052,68
5062,91
1378,100
1665,47
581,56
1049,31
7281,48
6635,57
1400,76
9800,83
1399,70
4147,9
5085,41
8068,65
5748,19
9357,32
5004,59
176,52
2691,65
9647,45
486,8
690,25
6284,25
1516,74
3244,2
4724,32
4429,95
2242,70
4814,47
6428,83
9542,40
4580,41
5620,48
1197,50
7770,53
8442,69
4056,42
6408,59
1691,4
8282,53
5611,19
651,30
3289,60
7030,59
5359,86
7328,100
9344,35
8180,74
4069,10
4778,92
8599,41
5285,81
6457,32
5787,0
8670,56
8965,77
2707,27
2719,66
2589,88
2796,80
4368,105
2727,25
6404,30
7633,98
7589,84
9337,86
1645,61
5865,86
1590,72
876,19
4697,82
4062,69
8973,12
5631,67
7868,100
4832,5
895,15
5797,50
8889,65
4737,17
3794,76
5292,100
8343,57
3094,60
9007,94
6280,33
13,74
8212,15
6043,3
199,35
3593,73
1974,100
2787,22
4477,85
2662,96
3664,62
1178,74
4946,71
4815,95
9963,62
1640,16
521,17
6658,32
1273,97
3873,42
2989,61
4196,67
6055,58
9362,84
608,58
1813,73
4990,43
4942,3
7296,50
9342,61
7804,38
807,37
4323,34
5445,88
5349,106
6719,57
5815,75
5883,18
5819,103
7649,74
6605,99
2334,17
6323,89
1269,6
5901,61
4865,31
1942,47
3898,67
7733,26
9400,95
843,34
2362,21
2272,80
9258,25
4180,24
2244,14
2571,75
7773,72
8085,16
9486,4
2176,24
4603,66
7781,19
9386,56
1351,50
5008,60
9103,10
9160,1
2762,81
2675,76
2875,17
6415,17
9617,22
6977,50
4947,25
6626,42
1134,50
7358,25
5024,6
6647,44
3303,32
5530,19
2828,55
8620,43
9818,44
3022,104
5305,43
217,25
1633,34
5405,41
5925,104
3182,7
7933,65
7437,61
3250,57
4490,24
9062,32
8447,96
7400,21
141,95
6713,14
9402,78
8475,7
3403,29
6857,15
829,31
5875,98
7275,46
6525,64
9520,35
1566,99
7487,27
9480,86
3608,15
8151,0
6762,52
1326,0
3431,4
8466,93
1985,29
265,17
3402,28
7521,27
6399,111
271,6
449,4
8627,74
9237,3
7860,88
6814,37
9615,15
2634,5
8307,43
9787,93
9796,7
5379,29
2320,32
3227,78
4413,76
6112,36
7056,21
6685,93
8341,15
6302,54
3154,64
2132,92
2846,33
4382,51
9634,24
6244,32
966,57
8821,26
4434,2
6533,70
7906,25
1346,32
7835,43
1392,73
8866,0
5623,89
9429,50
8149,17
717,56
6491,17
2447,87
9212,44
6124,53
2372,90
9175,25
9684,12
8751,55
1016,89
3578,22
7205,79
2549,55
6191,43
5067,55
1432,94
8888,70
8947,54
2726,59
1350,4
2672,60
9443,50
6847,35
9086,68
4811,28
5031,68
2598,52
4152,104
6181,71
1784,61
8463,34
5567,92
5705,65
9595,61
304,3
4636,92
3640,8
2192,23
8931,38
6336,33
1272,38
7339,77
9844,28
5391,62
191,47
3098,60
5388,16
6024,29
7009,100
6528,104
3836,77
2446,74
448,13
6975,14
7409,61
8163,25
5735,38
5462,27
6638,99
8287,86
6005,36
3945,67
5001,78
6427,50
1260,19
5710,47
9990,62
5321,27
326,53
9916,64
3855,50
8607,79
3082,86
5160,46
6962,112
2471,4
203,54
6516,10
5453,99
6073,68
1319,48
7007,90
8385,94
575,16
673,50
6476,68
1795,61
5354,48
230,70
935,30
1417,98
2670,16
2008,57
3395,19
9622,20
5487,73
9932,75
912,2
8424,69
5737,66
367,44
3206,1
1162,0
5044,25
9359,42
2513,65
3294,81
7186,79
7862,66
7871,88
8749,16
3621,84
6115,57
669,48
699,106
1605,62
3736,15
4894,49
9377,32
8389,85
8445,69
7000,16
5375,41
1224,89
3750,69
1562,16
5061,9
5141,79
7577,43
5065,42
7816,34
3443,74
4399,28
5278,17
6845,87
1660,70
5311,49
3759,14
8550,63
1894,60
7388,0
8474,73
2594,49
8516,83
7057,30
6398,1
3952,22
3461,60
7575,0
1838,43
2731,3
7008,51
4513,90
9123,3
8197,15
1730,50
8741,18
8144,22
7534,82
603,40
4437,64
777,0
3334,115
1189,40
8435,73
8456,73
835,28
8342,63
6678,18
3511,68
8141,31
7826,21
905,103
4705,20
1666,93
6838,8
5604,79
3684,119
7794,56
5844,59
2117,89
3232,90
7866,66
3226,37
1456,39
4280,11
5263,22
8959,15
2218,4
7450,1
4742,9
9239,35
772,80
5914,77
7112,41
9018,14
5651,59
5422,44
1548,71
1699,58
1955,62
6019,55
7376,25
9392,27
706,106
3771,39
8452,51
6507,53
1593,34
1855,43
3034,54
5693,11
7834,27
7984,88
1163,28
7390,57
6362,29
6842,75
5045,27
1770,87
6788,14
5696,30
5776,66
7944,53
4233,28
9033,50
2568,30
2039,55
2573,20
4577,45
6818,88
4858,23
1866,21
7571,89
7795,38
8934,53
8800,9
4799,47
2266,85
5588,94
9141,34
6109,5
1360,12
8794,59
2228,81
161,69
5793,50
6853,82
4002,62
649,60
7873,8
177,31
1209,22
8481,38
2174,6
8511,97
315,53
6434,74
2337,50
854,89
8945,42
3449,17
6687,56
6358,102
2686,87
7469,21
8678,63
9559,84
3353,96
9040,51
7359,105
6529,4
3762,46
2296,28
1555,28
1912,34
4966,98
6613,2
9976,83
3602,62
9023,55
9729,82
2222,89
9150,68
2465,90
1984,23
6798,71
606,19
584,46
1043,40
1278,40
7512,33
164,5
8100,66
8708,55
1561,1
6234,68
3457,39
6430,69
6586,42
7366,18
532,74
2747,22
9264,91
4187,88
7541,32
6325,76
2743,66
9110,96
4040,76
5795,116
806,26
8494,70
3642,86
7276,36
8115,73
4676,28
4786,57
1144,89
5533,59
3083,97
6394,39
2418,10
2271,18
6276,20
4970,55
5562,26
9213,33
7089,102
9346,64
9255,3
175,12
1923,50
4803,90
4156,31
6485,83
1190,31
4551,104
7810,69
1196,8
3556,104
8348,58
6027,8
6252,58
9325,23
4987,51
2643,54
3169,18
5456,107
8817,44
5516,65
2506,57
3447,44
3568,20
3038,52
4447,95
827,13
5839,84
9732,123
4796,52
7718,62
7207,27
1710,65
7778,41
1837,61
4933,60
7411,85
3126,117
2728,57
7435,105
8656,114
8992,57
9752,8
7771,5
3207,39
3610,46
745,27
9458,63
5068,96
6726,63
7273,31
904,75
9688,32
763,11
5560,38
3345,80
7194,79
4312,85
5863,27
6745,54
1843,112
3354,51
1061,53
4772,9
8217,70
8994,5
9071,71
3540,58
9092,60
1714,55
1806,66
4325,47
8384,51
4845,86
7438,20
1140,51
2273,76
537,81
4163,22
7372,115
1513,20
9463,59
4098,6
879,18
5813,23
5194,110
4610,11
2567,66
37,54
2491,39
2115,96
9363,92
2124,43
6238,34
4918,87
4653,17
2982,81
957,38
6623,57
4124,51
7398,80
550,68
7414,6
7573,56
5837,24
109,59
6825,70
8955,7
9187,36
9397,86
61,14
7789,70
7350,82
5225,69
4321,58
8781,71
3121,64
1840,42
4504,84
8240,42
1872,16
39,11
8669,52
6606,15
9274,51
1299,72
9771,36
9466,58
4748,66
5308,15
6456,75
3352,44
7356,38
9284,84
9848,75
7708,15
9173,33
3302,20
366,88
9514,61
2940,6
1296,105
4829,50
5549,90
1110,62
9164,28
1971,99
7092,57
260,107
4833,81
7542,9
2937,16
2237,42
7470,53
7965,1
8325,90
7280,50
7699,86
1745,16
150,74
3118,62
2821,53
8471,58
6637,51
1597,28
9471,34
1690,85
1195,11
1458,37
6134,73
6178,96
5712,23
1313,9
2556,0
1929,24
8114,77
2499,65
825,69
984,30
1732,95
2094,18
2487,67
4288,48
3601,0
3764,54
7831,41
1601,62
6750,69
4265,55
2886,58
1473,75
9251,6
5836,30
1104,50
5539,76
3663,10
1305,108
3023,9
5852,8
1905,58
751,38
2533,96
7915,68
7311,56
598,80
1618,58
6746,26
8265,76
3338,75
8454,64
2557,38
3410,61
3450,43
7283,92
6803,59
3862,105
9367,86
9885,115
9895,79
6588,67
3392,49
1231,16
9736,23
1056,34
4336,50
9872,41
4535,75
2436,79
214,67
4120,8
4239,63
5801,34
1223,99
2888,48
6193,3
8056,58
9706,42
6455,71
3612,66
8695,51
3883,48
5506,97
6069,35
8547,61
9499,76
8126,97
8387,24
9960,40
1514,20
4957,55
3054,33
1859,53
4716,84
8700,66
5390,99
2624,104
5302,21
1996,22
7293,51
4107,93
5922,51
5500,91
9661,87
2605,30
2955,108
5566,91
5343,66
3934,94
6736,105
8249,95
9350,55
1036,34
6326,61
134,64
994,54
2275,57
760,59
5168,61
5207,17
6037,44
2200,6
371,56
7924,40
7149,27
9748,20
1146,92
7361,48
2060,0
6504,30
9210,6
8533,12
6483,88
6287,69
1830,17
5477,20
8850,12
9548,47
2383,54
7391,36
