ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,0,0
3,10000,1,1
4,9999,2,1
5,9998,3,1
6,9997,13,10
7,9987,20,7
8,9980,24,4
9,9976,38,14
10,9962,48,10
11,9952,67,19
12,9933,82,15
13,9918,92,10
14,9908,103,11
15,9897,112,9
16,9888,120,8
17,9880,128,8
18,9872,138,10
19,9862,148,10
20,9852,157,9
21,9843,165,8
22,9835,170,5
23,9830,181,11
24,9819,184,3
25,9816,192,8
26,9808,201,9
27,9799,211,10
28,9789,221,10
29,9779,228,7
30,9772,238,10
31,9762,248,10
32,9752,258,10
33,9742,263,5
34,9737,276,13
35,9724,288,12
36,9712,299,11
37,9701,306,7
38,9694,320,14
39,9680,329,9
40,9671,341,12
41,9659,357,16
42,9643,369,12
43,9631,384,15
44,9616,392,8
45,9608,406,14
46,9594,417,11
47,9583,423,6
48,9577,437,14
49,9563,446,9
50,9554,458,12
51,9542,465,7
52,9535,474,9
53,9526,477,3
54,9523,499,22
55,9501,505,6
56,9495,514,9
57,9486,525,11
58,9475,538,13
59,9462,550,12
60,9450,560,10
61,9440,569,9
62,9431,583,14
63,9417,594,11
64,9406,606,12
65,9394,616,10
66,9384,629,13
67,9371,635,6
68,9365,642,7
69,9358,650,8
70,9350,655,5
71,9345,663,8
72,9337,674,11
73,9326,689,15
74,9311,701,12
75,9299,713,12
76,9287,726,13
77,9274,728,2
78,9272,733,5
79,9267,742,9
80,9258,753,11
81,9247,764,11
82,9236,771,7
83,9229,776,5
84,9224,787,11
85,9213,801,14
86,9199,807,6
87,9193,821,14
88,9179,830,9
89,9170,845,15
90,9155,850,5
91,9150,863,13
92,9137,876,13
93,9124,882,6
94,9118,889,7
95,9111,898,9
96,9102,905,7
97,9095,919,14
98,9081,932,13
99,9068,943,11
100,9057,952,9
101,9048,959,7
102,9041,967,8
103,9033,978,11
104,9022,990,12
105,9010,999,9
106,9001,1010,11
107,8990,1020,10
108,8980,1029,9
109,8971,1041,12
110,8959,1047,6
111,8953,1055,8
112,8945,1070,15
113,8930,1073,3
114,8927,1082,9
115,8918,1088,6
116,8912,1099,11
117,8901,1108,9
118,8892,1117,9
119,8883,1127,10
120,8873,1136,9
121,8864,1150,14
122,8850,1163,13
123,8837,1171,8
124,8829,1182,11
125,8818,1198,16
126,8802,1207,9
127,8793,1218,11
128,8782,1230,12
129,8770,1239,9
130,8761,1249,10
131,8751,1259,10
132,8741,1272,13
133,8728,1281,9
134,8719,1291,10
135,8709,1299,8
136,8701,1317,18
137,8683,1330,13
138,8670,1339,9
139,8661,1347,8
140,8653,1353,6
141,8647,1357,4
142,8643,1368,11
143,8632,1375,7
144,8625,1381,6
145,8619,1390,9
146,8610,1400,10
147,8600,1409,9
148,8591,1421,12
149,8579,1433,12
150,8567,1447,14
151,8553,1459,12
152,8541,1465,6
153,8535,1473,8
154,8527,1478,5
155,8522,1489,11
156,8511,1495,6
157,8505,1507,12
158,8493,1513,6
159,8487,1525,12
160,8475,1535,10
161,8465,1548,13
162,8452,1553,5
163,8447,1564,11
164,8436,1573,9
165,8427,1588,15
166,8412,1598,10
167,8402,1603,5
168,8397,1615,12
169,8385,1629,14
170,8371,1637,8
171,8363,1655,18
172,8345,1663,8
173,8337,1668,5
174,8332,1677,9
175,8323,1687,10
176,8313,1694,7
177,8306,1703,9
178,8297,1718,15
179,8282,1733,15
180,8267,1738,5
181,8262,1743,5
182,8257,1758,15
183,8242,1767,9
184,8233,1780,13
185,8220,1787,7
186,8213,1795,8
187,8205,1804,9
188,8196,1810,6
189,8190,1818,8
190,8182,1829,11
191,8171,1836,7
192,8164,1850,14
193,8150,1858,8
194,8142,1865,7
195,8135,1883,18
196,8117,1896,13
197,8104,1905,9
198,8095,1916,11
199,8084,1925,9
200,8075,1937,12
201,8063,1943,6
202,8057,1956,13
203,8044,1967,11
204,8033,1978,11
205,8022,1987,9
206,8013,1993,6
207,8007,2003,10
208,7997,2013,10
209,7987,2021,8
210,7979,2028,7
211,7972,2039,11
212,7961,2045,6
213,7955,2054,9
214,7946,2066,12
215,7934,2077,11
216,7923,2085,8
217,7915,2100,15
218,7900,2114,14
219,7886,2124,10
220,7876,2136,12
221,7864,2146,10
222,7854,2154,8
223,7846,2163,9
224,7837,2173,10
225,7827,2181,8
226,7819,2191,10
227,7809,2197,6
228,7803,2203,6
229,7797,2209,6
230,7791,2212,3
231,7788,2217,5
232,7783,2230,13
233,7770,2237,7
234,7763,2249,12
235,7751,2253,4
236,7747,2263,10
237,7737,2272,9
238,7728,2280,8
239,7720,2291,11
240,7709,2301,10
241,7699,2313,12
242,7687,2323,10
243,7677,2334,11
244,7666,2345,11
245,7655,2358,13
246,7642,2373,15
247,7627,2386,13
248,7614,2397,11
249,7603,2410,13
250,7590,2413,3
251,7587,2423,10
252,7577,2430,7
253,7570,2449,19
254,7551,2461,12
255,7539,2470,9
256,7530,2480,10
257,7520,2485,5
258,7515,2496,11
259,7504,2505,9
260,7495,2516,11
261,7484,2527,11
262,7473,2542,15
263,7458,2552,10
264,7448,2559,7
265,7441,2570,11
266,7430,2576,6
267,7424,2593,17
268,7407,2600,7
269,7400,2609,9
270,7391,2618,9
271,7382,2624,6
272,7376,2634,10
273,7366,2645,11
274,7355,2657,12
275,7343,2666,9
276,7334,2675,9
277,7325,2686,11
278,7314,2694,8
279,7306,2702,8
280,7298,2710,8
281,7290,2717,7
282,7283,2728,11
283,7272,2737,9
284,7263,2746,9
285,7254,2759,13
286,7241,2770,11
287,7230,2778,8
288,7222,2786,8
289,7214,2795,9
290,7205,2810,15
291,7190,2814,4
292,7186,2828,14
293,7172,2843,15
294,7157,2850,7
295,7150,2863,13
296,7137,2870,7
297,7130,2881,11
298,7119,2890,9
299,7110,2901,11
300,7099,2910,9
301,7090,2918,8
302,7082,2927,9
303,7073,2939,12
304,7061,2954,15
305,7046,2963,9
306,7037,2973,10
307,7027,2979,6
308,7021,2986,7
309,7014,2997,11
310,7003,3007,10
311,6993,3015,8
312,6985,3027,12
313,6973,3040,13
314,6960,3051,11
315,6949,3060,9
316,6940,3072,12
317,6928,3081,9
318,6919,3089,8
319,6911,3094,5
320,6906,3104,10
321,6896,3112,8
322,6888,3118,6
323,6882,3134,16
324,6866,3141,7
325,6859,3152,11
326,6848,3163,11
327,6837,3169,6
328,6831,3176,7
329,6824,3189,13
330,6811,3194,5
331,6806,3203,9
332,6797,3214,11
333,6786,3224,10
334,6776,3237,13
335,6763,3248,11
336,6752,3255,7
337,6745,3262,7
338,6738,3275,13
339,6725,3280,5
340,6720,3293,13
341,6707,3306,13
342,6694,3314,8
343,6686,3321,7
344,6679,3330,9
345,6670,3345,15
346,6655,3355,10
347,6645,3366,11
348,6634,3379,13
349,6621,3389,10
350,6611,3396,7
351,6604,3405,9
352,6595,3411,6
353,6589,3423,12
354,6577,3430,7
355,6570,3440,10
356,6560,3454,14
357,6546,3469,15
358,6531,3482,13
359,6518,3490,8
360,6510,3507,17
361,6493,3521,14
362,6479,3530,9
363,6470,3539,9
364,6461,3547,8
365,6453,3554,7
366,6446,3567,13
367,6433,3572,5
368,6428,3584,12
369,6416,3593,9
370,6407,3606,13
371,6394,3607,1
372,6393,3615,8
373,6385,3620,5
374,6380,3629,9
375,6371,3640,11
376,6360,3648,8
377,6352,3655,7
378,6345,3663,8
379,6337,3675,12
380,6325,3688,13
381,6312,3695,7
382,6305,3706,11
383,6294,3721,15
384,6279,3727,6
385,6273,3741,14
386,6259,3753,12
387,6247,3762,9
388,6238,3779,17
389,6221,3792,13
390,6208,3801,9
391,6199,3808,7
392,6192,3817,9
393,6183,3830,13
394,6170,3839,9
395,6161,3847,8
396,6153,3864,17
397,6136,3868,4
398,6132,3880,12
399,6120,3892,12
400,6108,3902,10
401,6098,3910,8
402,6090,3923,13
403,6077,3928,5
404,6072,3934,6
405,6066,3946,12
406,6054,3951,5
407,6049,3965,14
408,6035,3971,6
409,6029,3978,7
410,6022,3991,13
411,6009,4005,14
412,5995,4018,13
413,5982,4030,12
414,5970,4039,9
415,5961,4055,16
416,5945,4067,12
417,5933,4079,12
418,5921,4087,8
419,5913,4103,16
420,5897,4109,6
421,5891,4117,8
422,5883,4129,12
423,5871,4138,9
424,5862,4149,11
425,5851,4159,10
426,5841,4176,17
427,5824,4182,6
428,5818,4190,8
429,5810,4199,9
430,5801,4208,9
431,5792,4215,7
432,5785,4227,12
433,5773,4242,15
434,5758,4252,10
435,5748,4261,9
436,5739,4271,10
437,5729,4284,13
438,5716,4294,10
439,5706,4308,14
440,5692,4319,11
441,5681,4328,9
442,5672,4337,9
443,5663,4349,12
444,5651,4359,10
445,5641,4365,6
446,5635,4373,8
447,5627,4381,8
448,5619,4392,11
449,5608,4399,7
450,5601,4411,12
451,5589,4424,13
452,5576,4428,4
453,5572,4437,9
454,5563,4444,7
455,5556,4461,17
456,5539,4470,9
457,5530,4482,12
458,5518,4490,8
459,5510,4496,6
460,5504,4505,9
461,5495,4512,7
462,5488,4519,7
463,5481,4525,6
464,5475,4532,7
465,5468,4542,10
466,5458,4550,8
467,5450,4560,10
468,5440,4573,13
469,5427,4582,9
470,5418,4595,13
471,5405,4606,11
472,5394,4617,11
473,5383,4628,11
474,5372,4635,7
475,5365,4643,8
476,5357,4649,6
477,5351,4661,12
478,5339,4671,10
479,5329,4681,10
480,5319,4685,4
481,5315,4699,14
482,5301,4709,10
483,5291,4719,10
484,5281,4726,7
485,5274,4741,15
486,5259,4749,8
487,5251,4759,10
488,5241,4768,9
489,5232,4776,8
490,5224,4792,16
491,5208,4807,15
492,5193,4815,8
493,5185,4825,10
494,5175,4834,9
495,5166,4843,9
496,5157,4855,12
497,5145,4865,10
498,5135,4879,14
499,5121,4887,8
500,5113,4896,9
501,5104,4905,9
502,5095,4916,11
503,5084,4930,14
504,5070,4944,14
505,5056,4953,9
506,5047,4967,14
507,5033,4975,8
508,5025,4979,4
509,5021,4990,11
510,5010,5000,10
511,5000,5011,11
512,4989,5017,6
513,4983,5027,10
514,4973,5036,9
515,4964,5044,8
516,4956,5055,11
517,4945,5066,11
518,4934,5080,14
519,4920,5091,11
520,4909,5100,9
521,4900,5109,9
522,4891,5114,5
523,4886,5119,5
524,4881,5136,17
525,4864,5149,13
526,4851,5158,9
527,4842,5168,10
528,4832,5179,11
529,4821,5189,10
530,4811,5198,9
531,4802,5208,10
532,4792,5223,15
533,4777,5234,11
534,4766,5242,8
535,4758,5257,15
536,4743,5272,15
537,4728,5287,15
538,4713,5296,9
539,4704,5305,9
540,4695,5318,13
541,4682,5331,13
542,4669,5338,7
543,4662,5353,15
544,4647,5362,9
545,4638,5377,15
546,4623,5387,10
547,4613,5395,8
548,4605,5407,12
549,4593,5422,15
550,4578,5438,16
551,4562,5444,6
552,4556,5447,3
553,4553,5455,8
554,4545,5463,8
555,4537,5478,15
556,4522,5484,6
557,4516,5495,11
558,4505,5508,13
559,4492,5520,12
560,4480,5528,8
561,4472,5536,8
562,4464,5549,13
563,4451,5558,9
564,4442,5570,12
565,4430,5576,6
566,4424,5588,12
567,4412,5593,5
568,4407,5602,9
569,4398,5608,6
570,4392,5616,8
571,4384,5626,10
572,4374,5638,12
573,4362,5645,7
574,4355,5656,11
575,4344,5666,10
576,4334,5678,12
577,4322,5689,11
578,4311,5706,17
579,4294,5712,6
580,4288,5726,14
581,4274,5735,9
582,4265,5750,15
583,4250,5760,10
584,4240,5771,11
585,4229,5790,19
586,4210,5797,7
587,4203,5802,5
588,4198,5808,6
589,4192,5818,10
590,4182,5823,5
591,4177,5832,9
592,4168,5839,7
593,4161,5852,13
594,4148,5860,8
595,4140,5867,7
596,4133,5876,9
597,4124,5887,11
598,4113,5896,9
599,4104,5907,11
600,4093,5916,9
601,4084,5931,15
602,4069,5944,13
603,4056,5958,14
604,4042,5963,5
605,4037,5978,15
606,4022,5984,6
607,4016,5989,5
608,4011,5998,9
609,4002,6011,13
610,3989,6023,12
611,3977,6034,11
612,3966,6042,8
613,3958,6050,8
614,3950,6067,17
615,3933,6084,17
616,3916,6095,11
617,3905,6104,9
618,3896,6113,9
619,3887,6118,5
620,3882,6127,9
621,3873,6135,8
622,3865,6143,8
623,3857,6149,6
624,3851,6165,16
625,3835,6178,13
626,3822,6187,9
627,3813,6201,14
628,3799,6216,15
629,3784,6223,7
630,3777,6233,10
631,3767,6244,11
632,3756,6250,6
633,3750,6260,10
634,3740,6269,9
635,3731,6282,13
636,3718,6287,5
637,3713,6301,14
638,3699,6310,9
639,3690,6320,10
640,3680,6331,11
641,3669,6339,8
642,3661,6352,13
643,3648,6359,7
644,3641,6371,12
645,3629,6381,10
646,3619,6392,11
647,3608,6402,10
648,3598,6411,9
649,3589,6421,10
650,3579,6428,7
651,3572,6445,17
652,3555,6454,9
653,3546,6462,8
654,3538,6473,11
655,3527,6484,11
656,3516,6493,9
657,3507,6504,11
658,3496,6512,8
659,3488,6518,6
660,3482,6524,6
661,3476,6531,7
662,3469,6542,11
663,3458,6556,14
664,3444,6564,8
665,3436,6572,8
666,3428,6587,15
667,3413,6595,8
668,3405,6605,10
669,3395,6619,14
670,3381,6632,13
671,3368,6642,10
672,3358,6652,10
673,3348,6662,10
674,3338,6668,6
675,3332,6681,13
676,3319,6695,14
677,3305,6709,14
678,3291,6720,11
679,3280,6732,12
680,3268,6743,11
681,3257,6751,8
682,3249,6756,5
683,3244,6766,10
684,3234,6779,13
685,3221,6797,18
686,3203,6810,13
687,3190,6819,9
688,3181,6830,11
689,3170,6843,13
690,3157,6851,8
691,3149,6857,6
692,3143,6865,8
693,3135,6876,11
694,3124,6890,14
695,3110,6897,7
696,3103,6909,12
697,3091,6920,11
698,3080,6934,14
699,3066,6947,13
700,3053,6962,15
701,3038,6970,8
702,3030,6978,8
703,3022,6992,14
704,3008,7007,15
705,2993,7014,7
706,2986,7022,8
707,2978,7029,7
708,2971,7037,8
709,2963,7048,11
710,2952,7061,13
711,2939,7075,14
712,2925,7084,9
713,2916,7096,12
714,2904,7105,9
715,2895,7122,17
716,2878,7132,10
717,2868,7137,5
718,2863,7153,16
719,2847,7169,16
720,2831,7181,12
721,2819,7193,12
722,2807,7207,14
723,2793,7219,12
724,2781,7232,13
725,2768,7239,7
726,2761,7248,9
727,2752,7258,10
728,2742,7266,8
729,2734,7275,9
730,2725,7291,16
731,2709,7303,12
732,2697,7311,8
733,2689,7324,13
734,2676,7333,9
735,2667,7337,4
736,2663,7343,6
737,2657,7349,6
738,2651,7358,9
739,2642,7368,10
740,2632,7374,6
741,2626,7379,5
742,2621,7384,5
743,2616,7395,11
744,2605,7404,9
745,2596,7417,13
746,2583,7428,11
747,2572,7437,9
748,2563,7447,10
749,2553,7452,5
750,2548,7464,12
751,2536,7469,5
752,2531,7478,9
753,2522,7488,10
754,2512,7505,17
755,2495,7515,10
756,2485,7526,11
757,2474,7539,13
758,2461,7552,13
759,2448,7565,13
760,2435,7578,13
761,2422,7587,9
762,2413,7597,10
763,2403,7604,7
764,2396,7616,12
765,2384,7631,15
766,2369,7638,7
767,2362,7649,11
768,2351,7664,15
769,2336,7673,9
770,2327,7677,4
771,2323,7688,11
772,2312,7698,10
773,2302,7709,11
774,2291,7723,14
775,2277,7737,14
776,2263,7744,7
777,2256,7753,9
778,2247,7762,9
779,2238,7775,13
780,2225,7784,9
781,2216,7793,9
782,2207,7800,7
783,2200,7807,7
784,2193,7813,6
785,2187,7822,9
786,2178,7836,14
787,2164,7847,11
788,2153,7858,11
789,2142,7870,12
790,2130,7879,9
791,2121,7891,12
792,2109,7897,6
793,2103,7904,7
794,2096,7913,9
795,2087,7925,12
796,2075,7935,10
797,2065,7946,11
798,2054,7958,12
799,2042,7964,6
800,2036,7968,4
801,2032,7980,12
802,2020,7990,10
803,2010,8002,12
804,1998,8007,5
805,1993,8022,15
806,1978,8030,8
807,1970,8040,10
808,1960,8047,7
809,1953,8061,14
810,1939,8070,9
811,1930,8078,8
812,1922,8086,8
813,1914,8096,10
814,1904,8100,4
815,1900,8111,11
816,1889,8122,11
817,1878,8133,11
818,1867,8140,7
819,1860,8151,11
820,1849,8162,11
821,1838,8169,7
822,1831,8176,7
823,1824,8186,10
824,1814,8199,13
825,1801,8208,9
826,1792,8216,8
827,1784,8227,11
828,1773,8231,4
829,1769,8240,9
830,1760,8251,11
831,1749,8260,9
832,1740,8270,10
833,1730,8278,8
834,1722,8283,5
835,1717,8300,17
836,1700,8309,9
837,1691,8317,8
838,1683,8333,16
839,1667,8341,8
840,1659,8347,6
841,1653,8358,11
842,1642,8368,10
843,1632,8373,5
844,1627,8378,5
845,1622,8386,8
846,1614,8394,8
847,1606,8406,12
848,1594,8411,5
849,1589,8419,8
850,1581,8427,8
851,1573,8436,9
852,1564,8447,11
853,1553,8457,10
854,1543,8471,14
855,1529,8488,17
856,1512,8493,5
857,1507,8505,12
858,1495,8513,8
859,1487,8524,11
860,1476,8537,13
861,1463,8544,7
862,1456,8553,9
863,1447,8561,8
864,1439,8575,14
865,1425,8588,13
866,1412,8598,10
867,1402,8610,12
868,1390,8622,12
869,1378,8635,13
870,1365,8641,6
871,1359,8653,12
872,1347,8661,8
873,1339,8678,17
874,1322,8689,11
875,1311,8694,5
876,1306,8705,11
877,1295,8724,19
878,1276,8735,11
879,1265,8743,8
880,1257,8755,12
881,1245,8771,16
882,1229,8782,11
883,1218,8792,10
884,1208,8797,5
885,1203,8803,6
886,1197,8813,10
887,1187,8829,16
888,1171,8841,12
889,1159,8850,9
890,1150,8867,17
891,1133,8877,10
892,1123,8890,13
893,1110,8899,9
894,1101,8908,9
895,1092,8918,10
896,1082,8932,14
897,1068,8939,7
898,1061,8954,15
899,1046,8967,13
900,1033,8975,8
901,1025,8980,5
902,1020,8984,4
903,1016,8996,12
904,1004,9008,12
905,992,9020,12
906,980,9027,7
907,973,9036,9
908,964,9057,21
909,943,9069,12
910,931,9078,9
911,922,9087,9
912,913,9105,18
913,895,9114,9
914,886,9124,10
915,876,9139,15
916,861,9146,7
917,854,9162,16
918,838,9172,10
919,828,9183,11
920,817,9195,12
921,805,9204,9
922,796,9212,8
923,788,9224,12
924,776,9235,11
925,765,9243,8
926,757,9255,12
927,745,9261,6
928,739,9268,7
929,732,9276,8
930,724,9284,8
931,716,9295,11
932,705,9302,7
933,698,9307,5
934,693,9321,14
935,679,9331,10
936,669,9341,10
937,659,9351,10
938,649,9363,12
939,637,9369,6
940,631,9374,5
941,626,9386,12
942,614,9401,15
943,599,9412,11
944,588,9422,10
945,578,9431,9
946,569,9441,10
947,559,9448,7
948,552,9455,7
949,545,9468,13
950,532,9478,10
951,522,9483,5
952,517,9488,5
953,512,9498,10
954,502,9507,9
955,493,9516,9
956,484,9524,8
957,476,9534,10
958,466,9545,11
959,455,9553,8
960,447,9564,11
961,436,9571,7
962,429,9577,6
963,423,9588,11
964,412,9598,10
965,402,9606,8
966,394,9612,6
967,388,9620,8
968,380,9625,5
969,375,9631,6
970,369,9639,8
971,361,9642,3
972,358,9652,10
973,348,9659,7
974,341,9668,9
975,332,9681,13
976,319,9692,11
977,308,9697,5
978,303,9707,10
979,293,9713,6
980,287,9717,4
981,283,9721,4
982,279,9723,2
983,277,9730,7
984,270,9741,11
985,259,9749,8
986,251,9758,9
987,242,9766,8
988,234,9776,10
