ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,2,2
2,9998,9,7
3,9991,25,16
4,9975,51,26
5,9949,75,24
6,9925,101,26
7,9899,126,25
8,9874,148,22
9,9852,165,17
10,9835,182,17
11,9818,205,23
12,9795,229,24
13,9771,249,20
14,9751,264,15
15,9736,281,17
16,9719,295,14
17,9705,312,17
18,9688,332,20
19,9668,353,21
20,9647,372,19
21,9628,392,20
22,9608,405,13
23,9595,418,13
24,9582,438,20
25,9562,456,18
26,9544,468,12
27,9532,486,18
28,9514,499,13
29,9501,517,18
30,9483,539,22
31,9461,559,20
32,9441,574,15
33,9426,594,20
34,9406,612,18
35,9388,630,18
36,9370,649,19
37,9351,666,17
38,9334,684,18
39,9316,700,16
40,9300,713,13
41,9287,730,17
42,9270,747,17
43,9253,758,11
44,9242,774,16
45,9226,796,22
46,9204,812,16
47,9188,829,17
48,9171,851,22
49,9149,869,18
50,9131,890,21
51,9110,914,24
52,9086,930,16
53,9070,957,27
54,9043,970,13
55,9030,980,10
56,9020,994,14
57,9006,1011,17
58,8989,1032,21
59,8968,1048,16
60,8952,1065,17
61,8935,1076,11
62,8924,1087,11
63,8913,1104,17
64,8896,1118,14
65,8882,1136,18
66,8864,1149,13
67,8851,1167,18
68,8833,1192,25
69,8808,1208,16
70,8792,1227,19
71,8773,1255,28
72,8745,1273,18
73,8727,1288,15
74,8712,1311,23
75,8689,1321,10
76,8679,1330,9
77,8670,1350,20
78,8650,1369,19
79,8631,1388,19
80,8612,1401,13
81,8599,1421,20
82,8579,1436,15
83,8564,1455,19
84,8545,1478,23
85,8522,1495,17
86,8505,1516,21
87,8484,1531,15
88,8469,1550,19
89,8450,1565,15
90,8435,1593,28
91,8407,1616,23
92,8384,1628,12
93,8372,1643,15
94,8357,1662,19
95,8338,1685,23
96,8315,1702,17
97,8298,1724,22
98,8276,1732,8
99,8268,1749,17
100,8251,1771,22
101,8229,1791,20
102,8209,1806,15
103,8194,1827,21
104,8173,1848,21
105,8152,1872,24
106,8128,1893,21
107,8107,1918,25
108,8082,1936,18
109,8064,1961,25
110,8039,1981,20
111,8019,2005,24
112,7995,2020,15
113,7980,2036,16
114,7964,2052,16
115,7948,2066,14
116,7934,2085,19
117,7915,2103,18
118,7897,2116,13
119,7884,2134,18
120,7866,2147,13
121,7853,2167,20
122,7833,2196,29
123,7804,2211,15
124,7789,2235,24
125,7765,2256,21
126,7744,2276,20
127,7724,2293,17
128,7707,2323,30
129,7677,2340,17
130,7660,2357,17
131,7643,2379,22
132,7621,2404,25
133,7596,2424,20
134,7576,2439,15
135,7561,2458,19
136,7542,2474,16
137,7526,2493,19
138,7507,2517,24
139,7483,2544,27
140,7456,2560,16
141,7440,2574,14
142,7426,2587,13
143,7413,2605,18
144,7395,2626,21
145,7374,2654,28
146,7346,2673,19
147,7327,2690,17
148,7310,2708,18
149,7292,2731,23
150,7269,2749,18
151,7251,2762,13
152,7238,2782,20
153,7218,2802,20
154,7198,2819,17
155,7181,2839,20
156,7161,2854,15
157,7146,2873,19
158,7127,2888,15
159,7112,2903,15
160,7097,2925,22
161,7075,2936,11
162,7064,2952,16
163,7048,2966,14
164,7034,2980,14
165,7020,3001,21
166,6999,3018,17
167,6982,3038,20
168,6962,3052,14
169,6948,3072,20
170,6928,3093,21
171,6907,3115,22
172,6885,3139,24
173,6861,3158,19
174,6842,3174,16
175,6826,3178,4
176,6822,3199,21
177,6801,3216,17
178,6784,3236,20
179,6764,3248,12
180,6752,3262,14
181,6738,3273,11
182,6727,3283,10
183,6717,3297,14
184,6703,3313,16
185,6687,3330,17
186,6670,3351,21
187,6649,3366,15
188,6634,3389,23
189,6611,3408,19
190,6592,3424,16
191,6576,3441,17
192,6559,3458,17
193,6542,3476,18
194,6524,3488,12
195,6512,3506,18
196,6494,3524,18
197,6476,3544,20
198,6456,3563,19
199,6437,3592,29
200,6408,3605,13
201,6395,3613,8
202,6387,3632,19
203,6368,3650,18
204,6350,3669,19
205,6331,3692,23
206,6308,3706,14
207,6294,3727,21
208,6273,3747,20
209,6253,3764,17
210,6236,3778,14
211,6222,3796,18
212,6204,3816,20
213,6184,3834,18
214,6166,3846,12
215,6154,3864,18
216,6136,3885,21
217,6115,3905,20
218,6095,3923,18
219,6077,3937,14
220,6063,3954,17
221,6046,3971,17
222,6029,3989,18
223,6011,4013,24
224,5987,4037,24
225,5963,4053,16
226,5947,4072,19
227,5928,4090,18
228,5910,4108,18
229,5892,4119,11
230,5881,4140,21
231,5860,4162,22
232,5838,4179,17
233,5821,4193,14
234,5807,4212,19
235,5788,4232,20
236,5768,4251,19
237,5749,4273,22
238,5727,4297,24
239,5703,4312,15
240,5688,4331,19
241,5669,4347,16
242,5653,4361,14
243,5639,4375,14
244,5625,4393,18
245,5607,4409,16
246,5591,4429,20
247,5571,4448,19
248,5552,4464,16
249,5536,4481,17
250,5519,4494,13
251,5506,4510,16
252,5490,4528,18
253,5472,4553,25
254,5447,4573,20
255,5427,4587,14
256,5413,4601,14
257,5399,4621,20
258,5379,4633,12
259,5367,4654,21
260,5346,4674,20
261,5326,4694,20
262,5306,4711,17
263,5289,4726,15
264,5274,4746,20
265,5254,4759,13
266,5241,4770,11
267,5230,4793,23
268,5207,4813,20
269,5187,4838,25
270,5162,4856,18
271,5144,4882,26
272,5118,4901,19
273,5099,4917,16
274,5083,4938,21
275,5062,4957,19
276,5043,4973,16
277,5027,4996,23
278,5004,5024,28
279,4976,5043,19
280,4957,5057,14
281,4943,5072,15
282,4928,5091,19
283,4909,5104,13
284,4896,5116,12
285,4884,5132,16
286,4868,5149,17
287,4851,5165,16
288,4835,5181,16
289,4819,5188,7
290,4812,5212,24
291,4788,5230,18
292,4770,5247,17
293,4753,5263,16
294,4737,5290,27
295,4710,5309,19
296,4691,5328,19
297,4672,5342,14
298,4658,5367,25
299,4633,5385,18
300,4615,5398,13
301,4602,5416,18
302,4584,5437,21
303,4563,5456,19
304,4544,5475,19
305,4525,5492,17
306,4508,5520,28
307,4480,5537,17
308,4463,5555,18
309,4445,5570,15
310,4430,5592,22
311,4408,5605,13
312,4395,5627,22
313,4373,5648,21
314,4352,5663,15
315,4337,5688,25
316,4312,5705,17
317,4295,5731,26
318,4269,5749,18
319,4251,5767,18
320,4233,5792,25
321,4208,5809,17
322,4191,5832,23
323,4168,5848,16
324,4152,5863,15
325,4137,5883,20
326,4117,5903,20
327,4097,5917,14
328,4083,5939,22
329,4061,5965,26
330,4035,5983,18
331,4017,6003,20
332,3997,6022,19
333,3978,6046,24
334,3954,6056,10
335,3944,6073,17
336,3927,6088,15
337,3912,6108,20
338,3892,6126,18
339,3874,6145,19
340,3855,6165,20
341,3835,6187,22
342,3813,6202,15
343,3798,6219,17
344,3781,6234,15
345,3766,6246,12
346,3754,6264,18
347,3736,6278,14
348,3722,6291,13
349,3709,6305,14
350,3695,6323,18
351,3677,6345,22
352,3655,6359,14
353,3641,6366,7
354,3634,6386,20
355,3614,6408,22
356,3592,6426,18
357,3574,6439,13
358,3561,6449,10
359,3551,6466,17
360,3534,6480,14
361,3520,6503,23
362,3497,6527,24
363,3473,6541,14
364,3459,6559,18
365,3441,6579,20
366,3421,6595,16
367,3405,6610,15
368,3390,6621,11
369,3379,6638,17
370,3362,6662,24
371,3338,6681,19
372,3319,6699,18
