mutant,killedbynt
7252,0
4480,0
8953,0
4571,1
5976,1
6906,0
977,0
3349,0
3974,0
3609,0
4450,0
5485,1
7492,0
9653,3
4001,0
409,1
5088,1
4539,1
7810,0
2747,1
6844,0
1571,0
4219,0
8033,0
2540,2
1808,0
5870,0
8428,0
935,2
2396,1
5185,0
1327,1
6548,0
9534,0
8803,1
3950,1
8391,0
9259,0
377,0
539,0
7588,0
8077,0
4694,0
8400,0
1502,1
6074,1
5575,1
673,1
4271,2
4445,0
7825,0
3567,1
4349,1
8703,1
9695,0
6160,3
4544,0
4019,0
6035,1
3472,1
4129,0
3752,2
4149,0
9021,0
1325,0
2755,0
5641,2
6957,1
3517,1
9555,2
9677,1
7068,0
5555,0
2496,0
831,0
7522,0
4175,0
4372,0
8848,0
787,0
9660,1
6417,0
3066,3
7959,1
7155,0
1207,0
2994,1
9855,0
6675,0
5356,0
7820,2
6947,2
1354,1
6470,1
2021,0
4166,1
9657,1
6108,0
2577,0
4233,0
4851,0
1835,0
4179,1
3247,1
626,1
8935,0
5554,0
4578,0
3293,0
3638,0
6563,0
6576,0
3799,0
1910,0
8024,3
9963,1
4316,1
1288,0
187,2
2287,2
8052,0
6986,0
8118,0
1952,0
3800,1
1592,0
1584,1
3937,0
4255,0
8675,1
8525,1
6890,1
9406,0
6596,0
828,1
2071,2
6795,0
7746,0
9785,0
8091,1
8396,0
5162,0
5644,0
3947,0
7403,0
2567,0
7797,0
3340,1
5167,1
7999,0
8991,0
274,0
8990,0
1646,0
7095,1
1001,0
7997,1
5596,2
243,1
4256,0
8343,0
1847,0
6138,0
9029,0
7474,0
5188,0
1175,0
728,1
3968,0
8228,0
9090,0
2976,0
6587,1
563,0
7930,0
536,1
2002,2
4944,0
6930,1
8577,0
3324,0
8952,1
4719,0
2626,1
7598,0
7951,2
6191,0
3028,0
4169,3
579,0
3036,0
5448,1
3786,0
6891,0
5893,0
6446,2
9214,1
3914,3
1394,0
1241,0
4443,3
3770,0
9971,0
867,0
7021,0
9312,0
1247,1
2351,0
8659,0
4289,0
4448,0
2664,0
7626,0
9688,1
351,0
9856,1
255,0
820,0
5507,0
6480,0
5400,2
2016,1
6112,1
8672,0
670,0
8037,0
767,1
3481,1
5119,2
6313,0
1642,1
5863,0
3388,1
8567,0
1698,2
1988,0
6552,0
1196,1
5265,0
3250,0
3403,0
4003,0
6164,1
3078,0
164,0
6912,0
8773,2
5512,0
2901,0
8494,0
8376,0
9346,1
3138,2
141,4
3755,1
4018,3
5129,1
4408,0
6742,0
6185,0
2347,0
1151,0
739,0
8889,0
4365,1
5816,0
1939,0
1975,1
6526,1
7915,2
3474,1
8873,0
9901,1
6858,0
6362,0
683,0
1216,0
3676,2
5302,0
5979,0
1284,0
8753,0
590,1
8096,0
7917,0
8535,0
5489,1
9641,1
5311,0
6116,0
6541,0
65,0
1058,0
484,0
4974,0
6486,2
5606,0
5908,0
398,0
410,1
4540,0
1214,0
1372,0
4278,0
7865,3
2256,0
3972,0
