mutant,killedbynt
6063,335
7888,99
4215,496
1993,257
4844,149
7728,395
5786,41
4881,213
8529,497
313,145
6124,383
4133,267
6318,176
7090,265
1962,61
6180,398
8110,135
4534,406
7243,225
4996,353
1379,83
6164,172
2132,44
3551,207
1584,95
1928,190
8773,137
3238,268
9896,458
7627,186
20,44
2551,184
6846,436
8418,431
83,44
277,469
7718,454
7479,489
6551,310
7159,135
28,118
4058,425
3783,152
6641,475
9625,453
4633,466
6257,100
7649,137
9883,248
1355,209
3156,219
6920,148
3785,259
7653,152
4903,425
748,139
5570,291
6443,49
7896,440
7170,338
4775,297
3526,43
1567,143
6035,506
2849,261
5030,216
655,52
4922,491
5502,66
2710,104
3295,328
7083,180
2438,488
5973,106
890,222
616,355
8620,183
6158,143
1636,156
9797,90
9873,55
5343,47
674,204
2638,433
7977,330
3340,188
4252,224
5184,124
4551,479
2212,327
9361,338
1594,447
5268,206
1366,186
2683,393
4815,453
7298,320
4137,463
2022,344
7404,77
4158,175
3068,41
4370,190
7348,166
9917,100
3740,345
4930,358
996,139
5384,233
3253,271
8103,190
7350,427
3852,341
9145,419
2730,103
5082,160
5863,364
9251,63
9500,475
1284,490
1992,358
7772,110
2494,93
3578,221
4446,138
7351,476
6637,361
7918,321
8877,397
1599,455
6540,95
1806,387
2273,238
8710,398
8130,110
7530,440
9769,111
9905,124
9998,394
2282,409
4135,380
9792,344
1278,73
2498,413
1716,444
4092,493
6233,367
5267,280
3776,433
7767,332
6817,245
494,497
6755,301
1780,495
7587,243
877,362
9457,88
342,206
8605,203
3536,281
1001,207
3121,302
1042,513
1475,321
8653,189
6313,357
3543,128
7573,108
7074,101
1620,300
2727,483
8161,263
3694,192
3667,434
6230,188
1491,325
595,257
8756,187
3482,99
450,193
330,90
779,241
2740,45
3274,45
4113,152
6533,408
1353,365
5970,51
7202,316
3908,354
867,293
8093,384
5982,41
6215,449
6675,54
1415,201
5820,51
1737,149
8284,403
8141,352
4665,258
8895,99
2972,493
8870,254
4763,281
471,242
2665,399
670,111
4166,175
7273,146
9355,182
2230,363
699,43
6515,218
2096,131
66,178
3350,129
8380,316
5291,346
8850,272
8357,194
2991,366
6010,480
4427,171
9156,238
9516,86
2846,108
9146,202
7699,290
5938,101
4681,380
4093,51
251,422
2685,45
3357,440
8082,112
5055,486
1807,371
5902,50
5256,496
8957,138
6585,80
575,241
9825,272
1776,317
3338,251
6874,384
7505,331
4006,378
962,393
1165,424
9645,493
5327,455
5607,95
7491,380
476,417
3650,371
6168,189
4591,44
6235,38
5428,200
7281,417
1300,196
1273,357
7172,413
2853,297
8914,457
1911,186
5896,371
2642,367
8807,390
361,138
9391,441
827,458
5852,157
362,236
4165,47
1627,350
8091,339
6245,181
4832,485
6442,440
3370,202
4079,468
4302,214
9802,459
9410,262
162,393
1891,249
715,98
6290,403
6698,417
1832,303
8747,340
333,142
3995,152
6815,468
5311,395
7636,295
49,187
2358,173
6153,387
9857,94
8483,422
131,410
4329,484
2612,98
2711,224
914,56
3176,389
1659,496
4803,38
7919,249
3546,259
8994,263
6855,402
8983,198
6327,135
7280,90
4647,97
9370,373
3497,99
1162,375
991,107
2432,192
647,498
3539,197
1079,186
426,391
5758,251
183,351
4173,331
9223,195
5347,399
2755,313
3446,232
187,492
2806,211
9195,56
5132,471
896,357
4982,47
6001,45
7444,488
3674,229
8545,158
8010,398
6591,97
6835,417
7686,323
7983,49
135,150
5714,194
9540,95
3963,223
8475,151
2835,454
8180,54
120,449
1629,163
6075,52
6083,444
3964,52
8809,50
421,289
9602,95
796,138
6087,448
4345,278
3437,441
9244,146
6403,285
9125,150
2433,499
6716,268
4008,176
5386,357
4056,101
2288,234
5394,52
3493,324
8342,319
4888,336
1018,366
1209,436
2819,328
1360,363
70,384
3612,51
5927,92
7669,453
3444,455
1875,360
4232,251
79,233
9613,343
4101,249
4545,265
3427,284
2686,104
3374,304
8624,489
4565,376
1103,449
5003,229
8436,477
7606,354
1703,499
4969,446
7651,103
4651,311
41,162
5034,297
755,290
3112,486
3599,516
1869,280
5713,403
9130,310
1449,47
1351,105
3422,61
6306,262
3343,306
5159,332
5534,258
2404,110
7102,290
5842,410
3871,260
6367,349
3355,151
678,269
6754,197
8675,214
901,240
9180,507
9356,211
1311,480
6682,476
6751,50
6599,274
3846,405
2488,345
4251,281
7441,322
9709,304
2601,242
5826,441
4176,94
411,473
1698,301
6997,356
318,151
1792,146
2770,172
3246,295
6136,347
4077,46
2684,103
8941,279
2555,238
9094,339
51,333
8044,248
4621,347
4868,126
314,351
2258,379
4298,318
4770,45
7145,190
5958,337
1236,203
1676,197
2557,227
5101,347
4648,49
5087,412
6500,458
1409,480
6056,258
3714,388
4905,471
3688,255
8097,234
8782,503
4003,454
2661,333
882,241
412,392
7524,48
390,62
8069,156
6988,148
3178,52
3421,369
