mutant,killedbynt
2048,348676
9699,262628
2257,164078
63,218176
7134,201556
8571,343439
1164,294925
8835,299188
8321,96001
5234,192461
2137,288195
9988,52111
5951,100170
7080,294541
1283,281211
5995,329422
9909,368999
3470,328387
2680,352175
6410,166137
1505,81421
6406,173611
9657,325534
2619,265274
3882,196743
4330,30464
533,43821
5740,112296
6597,230962
4671,112311
1672,116557
9237,227617
2565,251542
8705,328262
8040,230751
7011,280274
7341,318438
7426,295975
942,90686
4436,114900
9311,269848
2090,301829
1656,295037
1993,153590
9486,311113
9246,94576
2527,57663
9300,118195
7143,249301
621,104293
5851,119504
8422,162571
9166,248462
4395,344215
2553,190526
1275,222067
5978,15931
2481,327928
1657,282063
6750,165785
5358,302044
8561,309701
1995,163955
305,3076
5610,138046
8596,211428
5341,184887
930,317929
1918,289977
2143,27469
6932,183537
5365,43148
6301,91634
8022,363993
7513,353264
9996,164027
5807,157372
6420,186903
2399,226915
397,258354
4000,247128
4032,307880
6539,338928
3388,204237
4209,92448
3526,363557
6032,280062
8315,120412
5218,317853
5750,199835
4665,347772
5580,319538
7538,73222
4310,269534
9189,24714
2310,369595
980,192730
7124,134658
5103,342439
1063,187100
7270,137182
4437,342805
2268,212765
5627,277657
3728,317049
4233,259392
8950,32657
1196,353595
4311,218356
1216,228599
6676,73424
664,135443
4703,369456
9984,280781
9197,335472
765,347093
2392,293208
5335,170135
3933,40948
7719,261940
5759,46995
195,252624
7725,363519
5206,142473
9597,346415
8472,281294
4956,57794
651,366532
975,9057
4205,218342
9303,13136
2717,167128
3662,314556
1364,181221
7206,294268
9507,315890
344,341821
601,97463
7171,358478
7675,172411
9211,344291
5675,93579
5257,206459
222,318785
3525,12607
1136,136661
55,363416
2754,131690
2045,166199
3963,147239
4378,146021
2919,323497
9275,331600
7830,321967
6122,130515
6486,223425
6714,359223
7494,289011
7138,257049
8187,265453
6520,59377
8052,206287
4776,253526
4849,232688
472,105663
3041,31489
8104,144706
7649,158608
8643,325181
2242,226199
6888,73822
6100,245397
8223,339746
3510,51278
716,326512
4005,97178
4166,340314
6343,261093
9667,78817
5933,115223
7046,248821
445,259987
389,204726
3648,359230
3556,3498
1465,336938
2643,208863
9019,371372
1820,193785
6395,323729
712,220386
8353,297944
7131,96356
7899,125966
3810,163998
6436,105653
6503,283951
6818,50836
9978,154468
1893,213746
6684,317297
9598,334687
54,153548
1011,269037
1753,69510
2444,107415
2217,219126
6050,358888
4563,198487
26,15110
4989,246879
5867,151137
8731,337959
7954,341178
5339,233869
217,229088
5368,109347
8397,317248
3993,341048
767,312816
1353,105131
5073,138736
7659,307898
6941,333658
4615,216804
1311,101354
4641,370044
428,193465
9656,322924
7108,297711
3582,301082
5142,265774
8685,365966
5778,14564
8182,159718
1926,11390
3528,178648
7117,327790
3342,307031
9626,302836
3969,356483
764,336549
1429,32807
9843,325799
4056,242070
1828,57471
1925,212939
3111,309959
2184,159705
4467,114859
546,243117
6212,96832
7015,258669
3947,22627
6455,540
1880,361864
2487,309187
6696,308293
7956,115984
9462,93710
7126,295749
9345,369419
3183,305029
7202,77315
8355,349059
2223,306440
7873,291453
3030,92641
79,67061
505,355972
94,257422
793,306843
1856,81613
8901,349018
3690,326124
6068,32395
5704,314401
9079,93618
1740,356498
9599,15703
7249,339364
5145,11086
7310,308916
3376,288756
692,305119
483,67383
1853,343546
3471,291471
9341,16737
3667,225233
4024,41691
3292,245182
7530,34436
2037,238670
3380,142432
4137,42486
5029,343105
7217,106243
4867,131717
9762,266445
3921,145738
2388,276114
662,190763
8313,58550
8796,260820
9046,297846
5332,162279
485,368498
5031,36379
5720,258436
1790,255671
4509,169991
5303,257054
5681,304749
4839,347731
4793,59375
7661,239558
7709,364547
1681,129265
9436,345298
4992,132156
3892,293881
2351,70909
8968,171012
7786,36722
1750,185357
9889,70416
337,306262
7857,40884
2155,358871
6947,110692
8028,25657
3995,327588
9945,182919
5301,190740
3263,13133
6242,358279
8411,315965
2220,35863
6887,279375
8094,14993
231,266975
8703,259683
8204,21649
8860,107689
4187,289378
6693,143876
2497,288755
4051,200142
9093,260197
9767,166615
791,306488
2219,163125
3457,145956
3442,335353
1985,113001
9050,346903
8225,126869
907,237897
6875,284430
8362,348771
9080,170312
6439,308117
7656,160262
4583,211465
7412,142318
1242,130973
6979,273337
2984,21071
6199,274670
9814,247296
7548,295461
2521,90723
5743,152928
8603,329783
2249,195385
8516,325656
5805,250353
3343,120253
3130,103458
6472,108603
8387,222368
3793,304031
6890,332725
8183,41509
3633,54156
5277,10560
8751,334542
1638,320418
398,139371
6642,212607
7010,103799
4888,121229
2615,23079
8728,178166
8258,183545
45,6519
5349,283818
9740,267526
3163,296918
1929,301046
5594,26195
6810,171672
4116,337915
7950,271024
4163,365112
1902,361489
6740,349496
4004,176918
2973,183825
8891,52758
8218,237644
864,330268
4717,174908
1402,19336
4658,255380
1197,6535
749,70637
5061,359210
1891,339937
6015,166653
5348,312971
5635,22095
3219,93929
2642,487
4875,106923
6732,347225
346,335115
2425,301847
6988,338741
8693,57128
8301,208304
7062,366204
1483,264034
8612,147840
5362,67891
1079,265755
6129,263525
8902,336079
7460,319072
1937,81754
508,264363
3196,73011
6148,158870
878,277967
7571,344915
5401,117293
1545,302213
2168,280022
7400,77881
8920,191303
5634,302693
4415,131978
829,24282
4492,179768
9375,357822
3018,332446
3821,220393
8448,246102
8644,17295
2080,354387
3913,366408
9745,78010
2836,306097
1831,193019
1344,170174
3244,182928
7996,242798
8380,240586
9768,211152
5571,322589
4018,334538
1783,338678
1175,83998
4256,196057
6111,20292
3924,368306
6214,312053
9794,257978
1734,115385
959,84393
7565,187191
4140,310398
6700,122319
480,335323
3610,337798
3700,369087
3298,279634
7883,186185
1469,272571
4079,216414
8765,228114
7211,306445
2935,219480
2764,337146
9993,176509
5911,315791
1541,89402
2438,276057
7483,228095
1572,351947
2622,311252
5744,317895
2699,343743
4885,93937
957,35694
90,313559
527,45767
1020,346283
2193,335051
2612,170924
6229,273467
6938,350614
9787,345561
5916,228353
6257,363495
7964,234078
9266,188081
5653,358724
9637,252774
4136,201939
5042,71766
9231,275534
799,277049
1507,183320
3205,99969
6170,5413
7175,322571
2071,17305
6703,275401
5548,360004
2806,136273
5052,364963
9606,193462
1182,203039
3357,331352
8177,118159
5134,237789
9174,115729
8547,297571
4266,331935
877,127519
2506,257292
3483,106847
7502,298033
3360,229730
6215,15505
7844,111086
1714,265499
6595,368109
4577,152412
9785,11022
3806,263802
5357,258941
8601,221132
1713,41906
9023,299251
7856,94028
659,130450
3373,15403
2136,117462
6153,370574
7569,122743
8079,285775
7406,177081
2451,197474
450,57927
5455,169961
9611,348941
6823,146275
2192,66498
2958,259020
5125,213780
4001,355455
668,263421
1458,60319
9876,280205
1506,311821
5355,291037
7231,349381
7440,103468
1047,103897
6468,338664
2081,191003
5046,289781
2631,366140
324,151124
7004,237213
8180,115554
1772,147487
8267,63428
1639,192854
3313,208830
3639,41718
3539,259370
2657,20631
4738,298865
5771,202408
8670,267000
1931,295026
6394,172689
4301,215848
9764,217924
6651,215234
2869,207083
4862,101866
405,58879
2454,83710
9718,126891
595,163705
3798,131921
9531,33648
8777,330191
1943,211011
1744,228940
5427,144404
7594,215500
9918,323699
2384,311280
3077,275717
870,66816
802,128096
5404,65427
4752,303965
8552,88302
3681,282339
5593,337204
4483,49488
5112,264139
4707,366766
4656,262323
2627,335572
2647,235245
6389,349986
4462,328296
2590,206756
4003,323249
5971,112271
8402,168893
2332,37814
7148,216213
5280,44328
515,205953
2342,194573
512,165724
4884,148983
8064,260785
169,213053
3119,286257
3480,55458
8960,248591
9172,349391
1859,281938
1376,361305
5192,193501
8128,149995
6628,31310
4689,109782
6324,25613
7307,133606
8004,130159
5898,364886
7365,263373
9299,353902
4050,159578
3020,241573
7884,224905
166,274275
985,132052
1592,262595
2784,366912
3392,313217
9315,344615
3187,105001
4320,162681
5925,161816
12,366718
8586,298158
3413,355990
8224,71794
2205,355328
6686,319754
8738,307156
9964,174191
8122,214134
9549,140340
2072,301250
1723,329954
3257,233510
3385,334439
8103,328843
3750,154948
3999,269843
1156,329545
9939,335122
1201,242193
4316,71060
3191,98858
9527,299893
8737,195725
6527,298685
2468,342048
27,357092
697,281184
8160,274488
6994,261396
4997,111544
3742,275147
8344,299591
4889,340510
9474,198928
2977,347037
5255,211821
37,32283
7645,258464
1808,186294
7363,1528
7795,19132
1728,69525
9464,240641
4552,17474
4948,221370
14,85118
5079,83695
3826,178040
2015,197823
4947,126327
513,368587
9024,303386
3138,264690
4561,38223
6055,307502
6070,368100
4401,297713
3136,355053
4597,298319
6608,321892
9805,260302
2060,59144
9971,198747
8975,238783
2530,90588
9244,302118
2985,94892
1003,315930
2772,324249
1313,36103
9708,348075
5748,350781
6095,282267
822,60845
1542,222621
3349,356280
2691,99295
8109,145270
1612,152967
7994,301362
4883,303998
9409,351445
2002,28475
9600,203378
4727,145252
8729,158362
464,201823
2788,23418
6783,90384
7422,230585
9063,361820
5191,24265
1137,358217
7490,98949
4122,277982
2874,265364
1279,43358
1495,213138
8576,300479
9499,251852
2575,219149
4144,100991
4630,4955
7805,225771
796,57102
4297,229601
7897,140981
2305,324910
9157,334845
148,288712
4125,228630
8954,364341
6792,191592
6730,318763
5959,84037
8172,83996
5847,73528
9072,210445
3964,35278
5881,286151
1291,344563
312,105492
8487,232328
2074,253622
8314,24924
2042,119449
5554,336647
8207,236820
8435,125045
3628,280698
3116,44626
556,274506
9142,162764
6728,54521
8500,44686
5865,234651
2144,294662
8039,249554
8549,234361
8001,254070
991,226387
5416,328111
1990,66633
2000,305466
6497,257313
8475,333841
5742,340433
8678,265707
3147,245422
2490,331793
4950,311888
8803,161776
1329,199634
3801,245287
8761,293656
327,350328
1200,276661
9496,340082
7242,17071
7024,3009
2386,233920
2800,348010
3970,167373
128,15446
9823,149433
8480,225802
6625,159036
8520,15894
8556,300213
2982,306601
675,137350
9883,210662
9664,155506
1356,85523
7204,353385
8190,312520
8340,193773
1126,66454
7564,332464
1966,29741
4451,305034
75,343585
6188,111985
7111,265788
6304,58689
9075,263627
8753,257390
641,296041
2732,246577
22,332689
1151,1494
3022,122066
6248,263418
738,208001
264,348342
3296,92608
6132,293110
5090,277592
9196,158601
4422,294620
9616,87892
9173,172802
1395,338003
3353,87455
4429,368948
3979,330519
904,163266
1555,283777
7774,155889
8559,123051
4295,165056
5082,222273
9976,117994
4257,21008
2901,278791
5711,173567
1154,26185
4413,282980
2109,259081
9295,84747
588,217019
5964,182040
8981,215087
9236,183872
3606,124427
1845,1043
7962,322843
8907,284824
5023,343936
9233,318731
6475,116272
2526,135222
8459,88825
1198,262283
5045,229150
9215,197590
9535,28036
3654,141382
9761,118579
3579,16021
7489,259204
104,41106
4551,49497
2514,346586
5217,44132
7273,186463
232,317238
5961,316428
6739,7592
7475,352917
4060,294016
1096,365541
411,161483
7103,119633
289,12894
8749,319199
8618,190610
6997,346711
7017,250710
4824,39799
9077,162175
4042,284924
6679,266456
4853,291137
4771,177231
6241,172894
408,75574
7908,331235
5203,323079
9899,361202
2024,185115
2599,115056
858,198872
6025,71163
6030,228441
8867,63424
3218,208598
5875,50796
2763,249526
522,75649
626,25431
9002,330492
5227,347973
9716,358118
5811,355998
6854,363152
5047,300610
3230,351762
4647,34573
9135,181472
8437,298066
3504,349295
1765,62619
9316,228342
3718,245599
5588,143377
1607,347439
1858,272836
5377,156777
4201,99678
1013,160620
7331,272512
4957,216330
7395,67713
7303,306847
6162,283733
6767,9483
1,214245
9067,306573
4388,350975
8847,273151
2602,111282
1578,24722
9983,106714
2423,212116
7763,262821
3940,117857
8331,165603
6786,81321
7343,256160
7505,141148
7729,32096
9045,287968
4891,219114
2434,138094
6885,285082
9229,296890
3746,177893
9799,228461
3562,271974
5823,180548
4893,359859
6613,135347
8892,217964
3419,141497
2508,350846
1117,229162
7544,323363
5420,297130
8926,14879
9047,131834
9581,255651
4253,362773
8058,319916
7646,13527
2353,263628
6133,335470
427,201066
9930,351733
7350,155560
1462,19829
9605,261351
4979,172009
9725,160253
1215,275848
4264,63553
9517,321289
9592,274204
667,199350
3303,348863
4164,228692
5496,170048
5238,16558
7752,195788
9054,99224
4830,126604
3586,50701
6469,148833
9821,112999
5499,150265
3659,220481
2008,175487
9846,143771
5013,107337
4519,193415
1852,298534
1839,16349
5659,123082
9030,157582
1896,316546
5649,65731
2815,172392
3475,11096
5575,26342
9788,61361
7292,304173
9096,260678
9415,258485
23,251858
1710,363586
5694,187900
4508,279386
6879,343724
1319,350234
3081,334272
1349,258926
7348,131995
1433,61713
9661,358092
7910,159086
8192,24737
7462,231073
2273,316928
5566,221559
8072,63304
8617,73790
7741,69403
3749,319488
6084,155308
4953,319616
9514,50843
6725,76818
2716,353862
1613,358421
4022,73923
321,341567
396,290045
1855,220427
6408,10251
9202,39372
6418,166216
8509,347059
2032,42944
9516,53053
8694,18921
9492,72122
9567,162055
5919,54088
7313,305201
2795,246528
8115,265234
304,339191
1515,364002
1907,13919
2041,364866
1889,165182
6959,247927
7215,40898
2562,309726
6026,259021
9919,9027
9620,32767
5568,338879
5041,203717
1228,308780
6347,45467
3629,247608
3807,363706
124,360652
6329,349405
7931,170029
9055,156062
846,151869
3374,98890
1359,280710
3884,52158
4517,281316
9011,125662
3560,131563
9954,322172
9278,2022
5615,370424
5388,309775
9603,121519
8137,153921
639,216505
9849,230462
4313,244897
8679,33598
4695,57407
9120,364150
7084,298942
6605,147828
2995,105776
6131,67727
2107,18818
4877,288727
2752,154673
9523,159170
2846,322081
5772,365827
934,342112
5787,136840
2110,195547
1824,365998
363,278759
493,340182
9383,260439
2980,187560
2912,171183
8979,279277
1604,28814
7312,314742
2004,357347
3561,256279
409,183551
7499,248488
