mutant,killedbynt
9460,1
579,0
6290,0
6187,1
4521,1
2194,1
7467,0
7437,0
5853,1
9345,1
6693,1
18,0
7560,2
5146,1
9541,0
1652,0
2738,1
7228,0
7468,0
2816,0
5620,1
9760,0
7479,0
9531,0
4499,0
186,0
8471,1
6654,1
4180,1
1577,0
7872,1
6149,1
9374,1
9950,0
747,0
1128,0
5769,0
6274,1
9448,1
4726,0
2058,1
1302,0
7486,2
6667,0
2533,1
9191,1
8044,1
6611,0
7234,1
3623,1
3124,1
1111,0
451,1
3287,0
1564,1
3602,0
1835,0
8931,0
1659,2
3595,1
8485,0
8396,0
2331,0
5899,0
3150,0
3084,0
957,1
8749,1
112,1
5543,0
7295,0
4334,0
592,2
4385,1
6487,0
9867,0
177,1
7198,1
1320,0
8338,0
375,0
5574,1
287,0
2364,1
6460,1
9752,0
7736,0
8879,1
8295,0
6295,0
2640,0
9470,0
1268,0
2213,0
7202,2
4474,0
9084,1
2531,0
3133,0
8105,1
4516,1
566,0
5160,0
2001,0
5683,1
8122,0
8703,1
863,0
4084,0
1988,1
132,0
4759,2
2367,1
6952,0
4145,1
3469,0
5419,0
7843,0
9202,2
4696,1
1266,0
7176,3
7070,1
548,2
1856,1
1208,0
4057,0
3363,0
7158,1
6429,0
6214,0
7427,0
2227,1
5120,0
1763,0
7591,0
4264,0
3683,1
4646,0
6681,0
8810,0
7339,0
6764,0
8048,1
1624,0
9293,0
258,0
6294,0
1398,0
1991,1
480,2
7680,1
7897,0
2381,0
5961,0
6309,0
2235,0
4832,1
6008,1
9552,0
5187,2
6533,0
7192,2
6301,1
6895,0
9774,0
8571,1
6017,3
9225,0
9567,0
2100,1
66,0
6194,1
4566,0
7687,1
651,1
1459,0
3808,0
9972,0
6431,0
685,1
9261,0
5181,0
1240,1
5824,0
9514,0
4989,0
6665,1
5038,0
7983,1
3343,2
1692,0
2368,1
2786,1
3385,0
9110,0
1688,0
8565,0
2298,1
9390,0
533,0
5222,0
2505,0
3205,0
8547,0
5773,1
8193,0
1805,0
1070,1
4515,0
6616,0
231,0
3038,0
4771,0
6069,0
9954,0
8161,0
7107,0
6836,0
485,0
7376,0
6380,0
8320,0
7710,0
3784,0
7971,1
4707,0
953,1
7490,0
4547,1
2271,0
4986,0
2310,1
1931,2
5765,1
3722,0
6711,0
1746,1
5947,2
4979,1
1284,1
6503,1
3549,0
3966,0
9679,2
6127,1
4491,0
5141,2
233,0
5014,0
3920,0
2829,0
5223,0
8839,1
1987,2
7373,0
2539,0
9495,2
4386,0
687,0
9031,0
1861,1
8001,1
1232,1
3463,0
7153,0
5838,0
989,0
3283,0
8004,0
5605,1
8926,1
8824,0
8287,0
2583,0
4487,0
5337,0
5434,1
7104,1
616,0
5081,0
7832,2
7,0
2184,3
7381,1
5332,0
9243,0
3318,0
6527,0
8718,0
3066,0
1195,1
102,2
3863,0
447,0
2109,0
5102,0
692,0
9627,0
1786,0
3654,0
5610,0
9845,0
4859,0
6563,0
1535,1
2886,0
8256,1
3188,1
5244,0
931,1
1143,0
2051,0
4996,1
8959,1
218,0
9592,0
8940,0
1822,1
8657,0
9434,0
9154,0
9153,0
6063,1
3681,1
511,0
1865,0
8361,2
7371,1
3156,1
8069,0
556,0
6816,0
5282,0
562,0
700,0
6205,0
5880,1
4990,0
2136,0
9634,0
2594,2
5271,0
9670,0
1527,1
2857,1
2913,0
2944,0
2834,1
3801,1
9848,0
5792,1
5979,0
1902,2
9163,1
5123,2
7227,0
5231,0
4382,0
7094,0
9692,0
5446,1
8008,2
2768,0
2393,0
6003,0
8541,0
6119,1
597,0
9366,0
2635,1
879,1
1068,0
4607,0
7935,2
2669,0
5772,1
5323,0
5948,2
5354,1
1716,0
7050,2
6242,0
1491,1
5178,0
5066,1
2728,0
6057,0
9651,0
9137,1
8510,1
6387,1
9542,0
9581,1
7414,1
7251,1
3904,1
8820,0
7679,0
7025,0
1051,0
950,0
4468,0
2305,1
8165,0
7884,1
8369,0
3972,0
3490,0
5666,0
4592,2
6954,0
1895,0
7209,0
4614,1
6684,0
1342,1
1106,1
8174,0
5911,1
3625,0
8558,0
3959,1
352,1
4484,0
2864,0
9436,0
3284,2
5331,0
1176,1
8845,0
791,0
4652,0
8276,0
6795,0
2778,1
686,3
2062,0
9062,0
2858,0
5479,1
5374,0
7727,1
9901,1
362,0
199,0
1922,0
8312,0
504,4
3942,1
7122,0
5050,0
8889,0
4284,0
9519,0
5418,0
9795,0
2220,1
5328,0
2803,2
2160,0
1918,2
3755,0
8831,1
7180,0
9904,2
2835,1
1303,0
5916,0
519,0
9222,0
2231,1
5227,1
5425,1
5833,1
4168,0
5843,1
1008,0
6237,2
297,1
3682,0
327,0
4604,0
8367,2
2937,0
936,0
8481,1
3210,0
4569,1
4012,0
5890,0
8681,1
9602,0
5360,1
1966,0
3233,0
8360,0
5767,0
8351,0
65,0
9911,1
4393,1
5280,1
9628,0
2474,0
8583,1
9734,1
2118,0
4428,0
9528,0
9885,0
664,2
1150,1
3097,0
5007,0
4553,0
1518,1
830,0
4076,0
661,0
6072,2
8588,0
6928,0
6344,0
4738,2
5059,0
670,0
1017,0
7340,1
3042,1
9933,1
2420,0
7321,1
331,1
1086,0
8499,0
4193,1
998,1
5673,3
9672,1
4514,0
5423,1
8006,2
6848,0
189,0
5782,0
6884,0
7959,0
8119,1
4,1
1285,0
4706,1
5709,0
794,1
4661,0
8092,0
1869,0
3930,2
6810,1
5110,1
7543,2
3871,1
6863,0
9267,1
1347,0
3069,1
2417,0
4797,0
5132,0
6204,0
7670,0
9379,1
1591,1
3873,1
9427,1
9792,0
6097,0
1995,0
9718,0
2892,1
8264,0
913,0
9591,1
2501,0
2148,0
4187,0
9015,0
9705,0
5131,0
2912,0
4532,0
6600,0
8065,0
9235,1
5363,1
6410,1
6264,0
4537,1
9641,1
6636,0
7449,0
8089,0
4306,0
6783,0
1728,1
8468,0
561,0
2998,1
7719,0
1257,0
8613,1
9649,1
499,0
2072,0
3146,0
3465,0
4657,1
845,0
3834,1
4369,0
3130,0
3992,0
6360,1
2462,0
5031,0
835,0
6376,0
2129,0
5521,0
5516,0
7237,0
9077,0
1612,2
543,0
1604,3
2788,0
5593,0
6180,0
9578,0
9609,1
9494,0
7939,0
3475,1
4511,0
3468,0
4343,0
1448,0
6661,2
7519,0
5172,1
5338,0
2476,1
5727,0
7021,0
118,0
4773,0
1166,0
7168,1
8212,2
8189,0
2684,0
2780,0
5757,0
929,1
9835,0
1897,0
8457,1
640,2
220,1
7469,1
9462,0
8173,0
1095,1
6820,4
6406,0
6415,0
9004,1
9958,1
1928,0
5006,0
6727,1
5341,1
1408,0
577,0
5603,0
1570,1
724,1
703,0
8381,0
9006,0
951,0
9537,1
5918,0
1625,1
6746,0
1132,0
6793,1
4751,0
7764,0
4985,1
3933,0
6345,1
2426,0
2471,1
8148,1
6587,0
3077,2
9902,1
6723,0
8107,0
3108,2
1364,1
8011,1
2206,0
6882,1
7708,0
3470,0
9067,2
1174,0
6605,1
6856,1
9825,1
6739,0
8768,0
4438,0
4139,0
1701,1
9876,1
9729,1
9036,0
6296,1
3019,0
6630,0
6028,0
1400,0
1686,0
7669,1
1586,1
3995,1
4523,1
1423,0
9499,0
1834,3
6482,0
1839,1
9917,0
693,1
4570,0
131,1
8085,0
6178,0
8132,0
9038,0
1953,2
4399,1
5358,1
2157,0
5439,0
3518,0
4454,1
6523,0
2339,1
7431,2
1602,0
8814,0
408,0
4230,1
2984,2
8803,0
2355,0
959,1
1703,0
2480,1
3051,0
2261,1
5685,1
9753,0
8163,2
6714,2
5982,1
7702,0
8431,0
3883,0
3279,0
3092,2
5293,1
8347,1
3621,1
2776,0
7565,1
5751,1
5917,0
1308,0
308,2
1620,0
8958,0
6516,1
4162,1
1584,0
4895,0
9118,0
2017,1
6988,0
1315,1
6065,0
4208,1
3980,0
7029,0
5624,1
6485,1
7162,0
391,0
9173,1
9642,0
2562,0
6539,1
2369,0
6649,0
7105,0
3690,0
1048,1
9789,0
4512,0
5149,2
6046,1
4561,2
6880,1
4490,0
4815,0
6073,0
4356,1
3896,1
1490,0
357,0
8016,0
5377,1
7016,0
4976,0
1875,0
9882,0
2106,0
9801,0
4419,0
542,0
4909,1
5275,1
6284,0
962,1
8725,2
3094,0
7759,0
2963,0
90,1
4286,3
7165,0
7767,3
8698,0
5099,1
247,1
1465,0
3451,1
5106,2
9922,0
9452,1
8412,0
6617,1
7808,0
126,0
7783,2
1749,0
173,2
1771,0
5216,1
5676,1
2675,1
676,0
9001,0
3466,0
3372,0
3598,0
5109,1
2124,1
2877,0
5041,0
4022,1
5550,2
6729,1
5083,0
4028,0
1497,1
4717,0
5064,0
79,0
2783,1
6401,1
5775,0
4182,0
9630,1
486,0
6833,0
7500,2
5086,0
6519,0
8527,2
1711,1
2230,0
7738,0
8229,1
2481,0
8748,0
6029,0
7095,0
8669,0
232,0
8691,1
365,0
5362,1
6510,1
85,0
5779,0
3715,1
9766,0
9047,0
7286,0
1794,1
5570,1
5643,1
6195,0
4185,0
1370,2
7977,0
9325,1
80,0
5352,0
203,0
6304,0
3316,0
7627,0
6255,0
5565,2
2563,0
4079,0
2052,0
1923,0
8061,1
3732,0
4388,2
2008,0
2028,2
2103,0
5538,0
3438,2
673,0
1831,1
9558,1
2291,0
9780,0
5530,0
8164,2
9661,0
1868,1
4591,1
6904,0
7584,0
9932,1
9012,1
9414,0
4024,0
2095,0
6861,0
9960,0
6670,2
7539,0
7834,0
8835,0
2812,1
3634,1
3444,2
9805,0
6390,2
8459,0
2272,0
3067,1
9869,0
5176,0
3956,2
7199,1
2302,0
7007,0
4694,1
3704,0
2754,1
5589,0
7570,1
343,0
9081,1
4355,0
4856,0
2384,0
1536,1
6416,2
1660,0
6846,0
1402,0
6091,0
2196,1
6066,0
7544,0
798,0
5714,0
6737,1
4494,0
1597,0
7465,0
1000,0
8346,1
1265,1
1636,1
5061,1
9464,1
9212,0
9961,0
2026,0
2515,0
3505,0
6006,1
6634,0
6770,0
6698,0
1227,0
2981,0
8781,0
8850,1
2159,0
4281,1
2658,0
5641,1
2395,0
881,2
3181,0
9653,0
2596,0
4611,0
9839,1
5371,0
8983,0
859,0
230,1
2793,0
5302,0
5494,0
9050,1
4042,0
7326,0
4228,1
224,0
2375,1
376,0
3259,0
2554,1
2686,0
3594,1
6168,1
3617,0
4130,0
4577,1
3101,1
9096,1
5768,0
7836,1
6628,0
4001,0
5246,0
15,0
5680,0
3026,1
8902,1
7635,1
7049,0
8066,0
3763,2
9864,0
7865,0
8175,0
6761,0
2919,0
9312,1
8130,2
7616,1
5296,0
8871,4
8438,0
1083,1
6089,0
3768,1
481,0
5697,0
5357,0
3017,0
3908,1
4165,1
8802,0
8655,2
4520,2
1784,1
8162,0
7847,0
4241,1
1133,1
5748,1
9319,1
2555,2
648,0
2976,0
6053,0
7160,0
9506,0
878,0
2808,0
2860,0
940,1
8736,0
2033,0
2247,0
3590,0
4933,0
5241,2
9159,2
2317,1
7867,0
5104,0
9189,0
7110,1
6923,0
1965,1
9130,0
4467,1
9304,1
4171,1
8407,0
1877,1
3143,1
8509,0
5889,1
9923,0
6843,0
7802,1
9822,1
9920,2
5790,1
7152,1
4860,2
7976,1
1297,3
9776,1
84,2
5708,0
5771,0
6339,1
4802,0
5695,0
4543,0
5349,0
7291,0
2423,1
2311,0
2717,1
7349,0
6319,0
2639,1
6240,2
3869,0
8490,0
7626,1
3669,0
7757,1
6619,0
9905,0
7535,0
7944,0
1379,0
535,2
2758,0
7141,0
7782,0
2443,2
2716,1
320,0
8067,0
5841,0
6840,1
1287,0
7201,1
4087,1
9708,1
1122,1
8418,0
7453,1
9984,1
4855,0
2015,0
6015,0
8403,0
6504,1
8149,0
7311,2
1066,1
2324,0
9210,1
5465,1
3333,1
5977,0
4820,1
8849,0
5578,0
4150,1
4605,1
4362,0
250,1
5478,1
344,0
2695,0
4910,0
3830,0
2706,1
2435,1
5900,0
5642,0
8282,2
6093,0
4200,1
9074,0
4229,1
7718,2
5249,0
1641,1
7586,1
8237,3
4639,1
6383,0
6021,0
1223,0
1209,0
1456,2
3818,0
7277,0
8825,1
539,0
7984,0
5351,0
1905,2
5367,0
8081,1
2002,0
4565,0
6645,0
5485,0
6310,1
2796,1
6047,0
4118,0
8248,0
1812,1
699,1
5238,1
6925,2
4226,0
2927,1
3230,1
400,0
3785,0
956,0
2598,1
5975,1
6395,1
6823,0
5097,0
6133,0
5531,1
7080,0
1406,0
1191,1
5937,0
3716,1
2003,0
3786,1
1644,0
973,0
4069,0
101,0
6079,2
6130,0
5447,0
1059,2
8300,1
9176,1
3139,1
9158,1
2833,1
5926,2
8077,0
2338,0
4740,2
7438,0
8562,2
215,0
8577,1
7383,0
470,1
7097,1
5304,1
1706,0
4374,0
728,2
1041,1
3775,0
2115,0
4151,0
9183,1
3638,0
8476,0
3990,1
6653,0
3229,1
2035,0
3713,0
926,0
3764,1
3027,1
4848,0
5484,0
125,0
2928,0
7674,1
515,0
2411,0
4544,0
5512,0
8647,2
2962,1
4613,1
804,0
5404,1
578,1
2591,0
7492,0
3804,0
5456,2
3016,0
3450,1
4496,0
1729,1
139,0
3982,0
1118,0
6389,1
9,1
1469,1
8430,2
176,0
8790,0
1121,0
9254,1
3063,0
2232,0
3070,0
2922,0
3443,2
1702,0
5604,0
1009,1
9899,1
3596,0
5878,0
7313,1
8904,1
8695,0
7871,0
2268,2
8158,0
7484,1
7300,1
2199,1
7224,0
7088,0
98,0
7119,0
3915,0
1443,1
3701,0
5932,0
2340,1
7972,0
1627,0
6648,0
9403,0
9213,0
353,2
6231,0
7362,0
7216,1
1184,0
9053,0
6044,1
4827,0
8978,0
2624,0
6428,0
4839,0
6282,1
5092,1
3766,0
4392,2
3540,1
3253,1
1792,0
9364,0
371,0
4446,0
278,0
7034,2
6641,0
5078,1
1237,0
5770,0
4124,0
2408,0
3750,0
1848,1
2209,0
210,1
3526,0
5051,1
6535,1
8088,0
3611,0
7825,0
1396,0
2345,1
2759,0
7274,2
1970,0
1699,0
3997,0
3370,0
665,1
6005,0
4350,0
3322,0
8907,1
9530,0
9373,0
7806,1
2678,2
8856,1
2682,3
1800,0
8632,0
9161,1
6223,2
7301,0
7314,0
4272,0
6222,0
9576,0
1248,0
6528,0
1615,2
9408,3
5808,0
1026,0
8098,0
7289,1
8257,0
6866,0
9900,1
713,0
8901,0
1428,0
9166,0
9722,0
7693,0
8766,0
2362,0
5073,0
8799,0
5529,0
7762,0
3201,2
855,2
9980,1
7222,1
2295,0
1280,2
5976,0
2053,1
5301,1
8652,0
3736,0
2566,0
2994,0
2023,1
2428,1
9357,2
9575,0
1618,0
7868,0
8615,2
5307,1
2839,1
1519,0
4951,0
1609,0
876,1
1483,0
1532,0
9021,1
5567,1
5215,0
2661,1
4167,1
1216,0
6467,0
4203,0
3134,1
269,0
3610,0
2614,0
5817,1
5509,0
1012,0
4927,0
4053,1
5430,1
7472,0
6103,1
602,0
5385,0
1450,1
2960,0
1413,0
3759,0
7443,0
6976,0
6679,0
2495,1
4210,0
5907,0
527,0
1554,0
1401,0
4337,2
5566,0
2071,0
7881,1
2190,0
8104,1
760,0
5660,1
6559,0
7164,2
8131,2
8899,0
6824,0
3999,0
7078,0
6603,0
35,0
9709,0
4783,0
4296,0
9809,0
337,1
6993,0
601,1
3190,1
3528,0
532,0
39,1
891,0
779,1
5734,0
8925,0
1578,0
5580,1
7012,0
3547,1
9064,1
9252,0
9233,0
9087,1
9115,1
4719,0
5309,0
8890,1
2725,0
6878,1
9165,0
7796,0
1605,0
6956,1
7268,0
1037,0
8685,2
4029,0
8332,1
3315,0
5082,0
8414,0
4757,0
4881,1
3015,2
6462,2
4152,0
5621,0
7018,1
6248,2
3705,0
5796,0
6755,0
3035,0
1235,2
2712,2
4504,1
9636,0
9289,0
3395,0
4663,0
5985,0
182,0
2101,1
3079,0
5960,2
5999,0
9370,0
31,2
3599,0
8690,0
813,0
7566,0
7038,0
5469,1
8386,0
8817,0
4195,0
1683,0
2243,0
8280,0
2485,1
5339,0
7288,2
2503,0
5433,1
8318,0
2066,0
7943,0
8777,0
5112,0
8258,1
147,2
1022,1
1694,1
1595,0
2861,0
638,0
802,0
3719,0
2618,1
6109,1
7989,0
6330,1
3472,0
3875,0
759,0
6052,1
6254,0
9203,0
4760,0
2098,1
5228,0
5670,2
7450,1
612,1
6352,1
2067,1
880,0
3152,0
9565,0
1186,2
3865,1
5398,0
5964,0
4344,1
8079,0
4138,1
8710,0
2525,0
851,0
840,0
1726,0
2620,0
954,0
3354,0
3771,0
1168,0
2128,0
4342,0
5133,1
6633,0
2287,1
6662,0
5016,0
3782,0
2198,0
5382,0
2772,0
4616,2
8828,2
5934,2
3585,0
7477,1
7524,0
517,1
6388,0
6497,0
9983,0
5989,1
9890,1
865,0
3604,0
7792,0
4653,0
8070,0
2192,3
948,0
7816,0
5327,2
9520,0
6891,1
9724,0
2784,0
5490,0
8123,2
293,1
647,0
9714,1
7415,0
2740,1
1622,0
4047,0
4808,0
4017,0
6566,0
5810,0
8289,1
9326,0
1433,0
4464,1
1415,0
2091,1
4755,0
9759,0
5012,0
9821,0
2713,0
7261,0
1485,0
5559,3
272,0
246,1
8108,0
949,0
4776,0
1593,0
1753,0
2079,1
2535,0
7863,1
7172,0
904,2
5179,2
5813,0
273,0
4116,0
7341,0
2264,1
3243,1
2891,1
8278,1
2244,0
9747,1
9637,0
6621,0
7507,0
2731,0
8217,1
9318,0
7937,0
279,1
4127,0
7062,0
6278,0
6676,0
653,0
1809,1
5088,0
3157,2
7619,0
5108,0
3557,0
1238,0
1973,0
9875,0
329,1
9343,1
2506,0
4896,0
9570,0
7749,1
5196,1
9324,1
9179,0
6760,0
3294,0
5164,1
5927,1
6608,1
6511,0
4100,0
8133,0
9974,0
4709,1
6132,2
8498,1
3245,2
1950,0
8019,0
3924,1
9717,0
660,2
4398,1
6537,0
8916,0
8913,1
6922,0
5096,1
9288,0
13,0
5558,0
7480,1
4568,0
8421,1
7599,2
9778,1
9113,0
2176,1
1204,0
3680,0
620,0
5752,0
3120,1
3707,1
7030,1
7082,0
6967,0
6143,1
2410,0
9769,0
4912,1
4793,0
8758,0
1316,0
3335,0
4345,2
6158,0
4085,0
8505,0
4120,0
2958,0
5065,0
4602,1
4269,0
2446,1
775,0
1093,0
3481,0
8056,2
5344,0
9126,1
434,0
8682,2
9170,0
756,1
5067,0
4488,0
7589,0
1655,1
3888,2
1992,0
3090,0
5996,2
1102,3
2099,1
7346,2
3148,1
1326,0
3058,0
6312,0
4863,0
1873,0
2043,0
7581,2
2054,3
71,0
4378,1
9221,0
5508,0
9527,0
8504,0
5628,0
7716,1
4631,0
4786,0
117,1
1230,0
5966,0
4785,0
8508,1
4838,2
4190,1
6442,2
6717,0
3095,0
7988,1
9057,0
6381,0
7084,0
6453,1
5232,1
5879,1
1146,1
8679,0
5278,1
6683,1
5910,0
359,0
5045,1
9838,0
2246,0
3314,1
8337,1
6834,1
2734,1
559,3
6023,0
7345,1
5825,0
5207,0
8992,1
5618,0
5461,1
8283,0
3825,0
6974,0
4747,0
4539,1
4128,0
1886,1
3397,0
9143,0
5248,0
3936,2
4535,2
4798,0
7489,2
5902,1
7597,0
