ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,0,0
3,10000,0,0
4,10000,0,0
5,10000,0,0
6,10000,0,0
7,10000,0,0
8,10000,0,0
9,10000,0,0
10,10000,0,0
11,10000,0,0
12,10000,0,0
13,10000,0,0
14,10000,0,0
15,10000,0,0
16,10000,0,0
17,10000,0,0
18,10000,0,0
19,10000,0,0
20,10000,0,0
21,10000,0,0
22,10000,0,0
23,10000,0,0
24,10000,0,0
25,10000,0,0
26,10000,0,0
27,10000,0,0
28,10000,0,0
29,10000,0,0
30,10000,0,0
31,10000,0,0
32,10000,0,0
33,10000,0,0
34,10000,0,0
35,10000,0,0
36,10000,0,0
37,10000,1,1
38,9999,3,2
39,9997,4,1
40,9996,5,1
41,9995,7,2
42,9993,9,2
43,9991,13,4
44,9987,19,6
45,9981,22,3
46,9978,30,8
47,9970,36,6
48,9964,45,9
49,9955,47,2
50,9953,50,3
51,9950,52,2
52,9948,57,5
53,9943,62,5
54,9938,69,7
55,9931,71,2
56,9929,72,1
57,9928,74,2
58,9926,76,2
59,9924,78,2
60,9922,78,0
61,9922,78,0
62,9922,78,0
63,9922,78,0
64,9922,79,1
65,9921,79,0
66,9921,80,1
67,9920,80,0
68,9920,81,1
69,9919,82,1
70,9918,82,0
71,9918,82,0
72,9918,82,0
73,9918,82,0
74,9918,82,0
75,9918,82,0
76,9918,82,0
77,9918,82,0
78,9918,82,0
79,9918,82,0
80,9918,83,1
81,9917,84,1
82,9916,84,0
83,9916,85,1
84,9915,86,1
85,9914,87,1
86,9913,89,2
87,9911,91,2
88,9909,92,1
89,9908,92,0
90,9908,95,3
91,9905,100,5
92,9900,102,2
93,9898,108,6
94,9892,110,2
95,9890,111,1
96,9889,116,5
97,9884,120,4
98,9880,123,3
99,9877,127,4
100,9873,132,5
101,9868,134,2
102,9866,138,4
103,9862,140,2
104,9860,142,2
105,9858,148,6
106,9852,150,2
107,9850,152,2
108,9848,152,0
109,9848,155,3
110,9845,156,1
111,9844,159,3
112,9841,160,1
113,9840,162,2
114,9838,164,2
115,9836,166,2
116,9834,169,3
117,9831,169,0
118,9831,171,2
119,9829,171,0
120,9829,171,0
121,9829,173,2
122,9827,174,1
123,9826,175,1
124,9825,175,0
125,9825,175,0
126,9825,175,0
127,9825,175,0
128,9825,176,1
129,9824,177,1
130,9823,177,0
131,9823,177,0
132,9823,177,0
133,9823,179,2
134,9821,180,1
135,9820,182,2
136,9818,182,0
137,9818,185,3
138,9815,188,3
139,9812,192,4
140,9808,192,0
141,9808,194,2
142,9806,197,3
143,9803,200,3
144,9800,205,5
145,9795,210,5
146,9790,217,7
147,9783,222,5
148,9778,224,2
149,9776,226,2
150,9774,228,2
151,9772,230,2
152,9770,232,2
153,9768,232,0
154,9768,240,8
155,9760,242,2
156,9758,243,1
157,9757,244,1
158,9756,246,2
159,9754,246,0
160,9754,248,2
161,9752,249,1
162,9751,252,3
163,9748,254,2
164,9746,258,4
165,9742,260,2
166,9740,262,2
167,9738,263,1
168,9737,265,2
169,9735,265,0
170,9735,265,0
171,9735,265,0
172,9735,266,1
173,9734,267,1
174,9733,269,2
175,9731,271,2
176,9729,271,0
177,9729,271,0
178,9729,271,0
179,9729,272,1
180,9728,273,1
181,9727,274,1
182,9726,276,2
183,9724,279,3
184,9721,280,1
185,9720,283,3
186,9717,285,2
187,9715,285,0
188,9715,288,3
189,9712,288,0
190,9712,288,0
191,9712,291,3
192,9709,294,3
193,9706,298,4
194,9702,301,3
195,9699,302,1
196,9698,306,4
197,9694,309,3
198,9691,311,2
199,9689,312,1
200,9688,317,5
201,9683,324,7
202,9676,325,1
203,9675,328,3
204,9672,331,3
205,9669,333,2
206,9667,334,1
207,9666,339,5
208,9661,339,0
209,9661,341,2
210,9659,347,6
211,9653,350,3
212,9650,351,1
213,9649,356,5
214,9644,356,0
215,9644,358,2
216,9642,360,2
217,9640,360,0
218,9640,362,2
219,9638,364,2
220,9636,366,2
221,9634,366,0
222,9634,369,3
223,9631,371,2
224,9629,371,0
225,9629,372,1
226,9628,375,3
227,9625,375,0
228,9625,376,1
229,9624,380,4
230,9620,383,3
231,9617,384,1
232,9616,386,2
233,9614,387,1
234,9613,391,4
235,9609,392,1
236,9608,394,2
237,9606,398,4
238,9602,402,4
239,9598,404,2
240,9596,407,3
241,9593,408,1
242,9592,413,5
243,9587,413,0
244,9587,413,0
245,9587,417,4
246,9583,418,1
247,9582,422,4
248,9578,423,1
249,9577,424,1
250,9576,424,0
251,9576,426,2
252,9574,428,2
253,9572,430,2
254,9570,435,5
255,9565,437,2
256,9563,437,0
257,9563,440,3
258,9560,442,2
259,9558,442,0
260,9558,442,0
261,9558,443,1
262,9557,443,0
263,9557,446,3
264,9554,449,3
265,9551,451,2
266,9549,452,1
267,9548,454,2
268,9546,456,2
269,9544,458,2
270,9542,459,1
271,9541,461,2
272,9539,464,3
273,9536,465,1
274,9535,469,4
275,9531,471,2
276,9529,472,1
277,9528,475,3
278,9525,477,2
279,9523,479,2
280,9521,479,0
281,9521,481,2
282,9519,483,2
283,9517,486,3
284,9514,488,2
285,9512,489,1
286,9511,494,5
287,9506,498,4
288,9502,503,5
289,9497,506,3
290,9494,508,2
291,9492,514,6
292,9486,521,7
293,9479,526,5
294,9474,529,3
295,9471,532,3
296,9468,532,0
297,9468,535,3
298,9465,537,2
299,9463,543,6
300,9457,545,2
301,9455,545,0
302,9455,545,0
303,9455,548,3
304,9452,554,6
305,9446,556,2
306,9444,559,3
307,9441,565,6
308,9435,568,3
309,9432,570,2
310,9430,572,2
311,9428,572,0
312,9428,573,1
313,9427,576,3
314,9424,577,1
315,9423,578,1
316,9422,584,6
317,9416,585,1
318,9415,587,2
319,9413,587,0
320,9413,589,2
321,9411,591,2
322,9409,593,2
323,9407,594,1
324,9406,595,1
325,9405,597,2
326,9403,601,4
327,9399,602,1
328,9398,603,1
329,9397,607,4
330,9393,609,2
331,9391,609,0
332,9391,612,3
333,9388,612,0
334,9388,616,4
335,9384,616,0
336,9384,620,4
337,9380,624,4
338,9376,625,1
339,9375,627,2
340,9373,629,2
341,9371,631,2
342,9369,632,1
343,9368,633,1
344,9367,634,1
345,9366,637,3
346,9363,640,3
347,9360,641,1
348,9359,645,4
349,9355,645,0
350,9355,648,3
351,9352,652,4
352,9348,654,2
353,9346,658,4
354,9342,664,6
355,9336,664,0
356,9336,668,4
357,9332,668,0
358,9332,669,1
359,9331,671,2
360,9329,675,4
361,9325,678,3
362,9322,682,4
363,9318,685,3
364,9315,688,3
365,9312,691,3
366,9309,693,2
367,9307,694,1
368,9306,696,2
369,9304,698,2
370,9302,699,1
371,9301,700,1
372,9300,704,4
373,9296,706,2
374,9294,708,2
375,9292,709,1
376,9291,711,2
377,9289,713,2
378,9287,714,1
379,9286,719,5
380,9281,722,3
381,9278,723,1
382,9277,724,1
383,9276,729,5
384,9271,731,2
385,9269,733,2
386,9267,739,6
387,9261,743,4
388,9257,743,0
389,9257,744,1
390,9256,746,2
391,9254,746,0
392,9254,747,1
393,9253,748,1
394,9252,749,1
395,9251,749,0
396,9251,751,2
397,9249,754,3
398,9246,758,4
399,9242,759,1
400,9241,762,3
401,9238,762,0
402,9238,764,2
403,9236,767,3
404,9233,767,0
405,9233,769,2
406,9231,771,2
407,9229,774,3
408,9226,774,0
409,9226,777,3
410,9223,782,5
411,9218,783,1
412,9217,785,2
413,9215,786,1
414,9214,788,2
415,9212,790,2
416,9210,793,3
417,9207,795,2
418,9205,796,1
419,9204,797,1
420,9203,799,2
421,9201,800,1
422,9200,804,4
423,9196,808,4
424,9192,812,4
425,9188,816,4
426,9184,817,1
427,9183,821,4
428,9179,825,4
429,9175,827,2
430,9173,828,1
431,9172,829,1
432,9171,830,1
433,9170,833,3
434,9167,835,2
435,9165,837,2
436,9163,840,3
437,9160,842,2
438,9158,848,6
439,9152,849,1
440,9151,852,3
441,9148,853,1
442,9147,858,5
443,9142,860,2
444,9140,862,2
445,9138,865,3
446,9135,867,2
447,9133,868,1
448,9132,870,2
449,9130,873,3
450,9127,876,3
451,9124,878,2
452,9122,880,2
453,9120,882,2
454,9118,882,0
455,9118,884,2
456,9116,884,0
457,9116,886,2
458,9114,891,5
459,9109,893,2
460,9107,895,2
461,9105,896,1
462,9104,897,1
463,9103,900,3
464,9100,903,3
465,9097,906,3
466,9094,907,1
467,9093,908,1
468,9092,909,1
469,9091,910,1
470,9090,911,1
471,9089,914,3
472,9086,915,1
473,9085,917,2
474,9083,918,1
475,9082,919,1
476,9081,921,2
477,9079,922,1
478,9078,923,1
479,9077,925,2
480,9075,927,2
481,9073,931,4
482,9069,933,2
483,9067,935,2
484,9065,939,4
485,9061,939,0
486,9061,939,0
487,9061,942,3
488,9058,944,2
489,9056,946,2
490,9054,949,3
491,9051,952,3
492,9048,953,1
493,9047,957,4
494,9043,958,1
495,9042,960,2
496,9040,961,1
497,9039,962,1
498,9038,964,2
499,9036,966,2
500,9034,970,4
501,9030,971,1
502,9029,974,3
503,9026,976,2
504,9024,979,3
505,9021,981,2
506,9019,982,1
507,9018,984,2
508,9016,986,2
509,9014,988,2
510,9012,989,1
511,9011,989,0
512,9011,990,1
513,9010,994,4
514,9006,995,1
515,9005,998,3
516,9002,1001,3
517,8999,1004,3
518,8996,1005,1
519,8995,1007,2
520,8993,1010,3
521,8990,1014,4
522,8986,1018,4
523,8982,1021,3
524,8979,1025,4
525,8975,1026,1
526,8974,1028,2
527,8972,1028,0
528,8972,1030,2
529,8970,1030,0
530,8970,1032,2
531,8968,1037,5
532,8963,1042,5
533,8958,1049,7
534,8951,1049,0
535,8951,1051,2
536,8949,1054,3
537,8946,1057,3
538,8943,1059,2
539,8941,1060,1
540,8940,1061,1
541,8939,1063,2
542,8937,1065,2
543,8935,1066,1
544,8934,1068,2
545,8932,1071,3
546,8929,1072,1
547,8928,1076,4
548,8924,1082,6
549,8918,1084,2
550,8916,1086,2
551,8914,1088,2
552,8912,1093,5
553,8907,1095,2
554,8905,1098,3
555,8902,1099,1
556,8901,1102,3
557,8898,1103,1
558,8897,1107,4
559,8893,1108,1
560,8892,1111,3
561,8889,1112,1
562,8888,1114,2
563,8886,1117,3
564,8883,1118,1
565,8882,1120,2
566,8880,1122,2
567,8878,1124,2
568,8876,1125,1
569,8875,1129,4
570,8871,1131,2
571,8869,1134,3
572,8866,1134,0
573,8866,1134,0
574,8866,1135,1
575,8865,1137,2
576,8863,1137,0
577,8863,1138,1
578,8862,1140,2
579,8860,1141,1
580,8859,1141,0
581,8859,1143,2
582,8857,1148,5
583,8852,1148,0
584,8852,1150,2
585,8850,1150,0
586,8850,1153,3
587,8847,1155,2
588,8845,1156,1
589,8844,1158,2
590,8842,1159,1
591,8841,1164,5
592,8836,1167,3
593,8833,1169,2
594,8831,1172,3
595,8828,1175,3
596,8825,1177,2
597,8823,1177,0
598,8823,1178,1
599,8822,1181,3
600,8819,1185,4
601,8815,1187,2
602,8813,1190,3
603,8810,1192,2
604,8808,1193,1
605,8807,1198,5
606,8802,1202,4
607,8798,1203,1
608,8797,1206,3
609,8794,1207,1
610,8793,1209,2
611,8791,1213,4
612,8787,1215,2
613,8785,1216,1
614,8784,1219,3
615,8781,1222,3
616,8778,1223,1
617,8777,1225,2
618,8775,1227,2
619,8773,1228,1
620,8772,1231,3
621,8769,1233,2
622,8767,1235,2
623,8765,1236,1
624,8764,1239,3
625,8761,1240,1
626,8760,1243,3
627,8757,1245,2
628,8755,1247,2
629,8753,1251,4
630,8749,1253,2
631,8747,1253,0
632,8747,1257,4
633,8743,1260,3
634,8740,1262,2
635,8738,1262,0
636,8738,1263,1
637,8737,1264,1
638,8736,1265,1
639,8735,1266,1
640,8734,1270,4
641,8730,1271,1
642,8729,1272,1
643,8728,1278,6
644,8722,1278,0
645,8722,1279,1
646,8721,1281,2
647,8719,1284,3
648,8716,1285,1
649,8715,1287,2
650,8713,1288,1
651,8712,1293,5
652,8707,1298,5
653,8702,1299,1
654,8701,1302,3
655,8698,1302,0
656,8698,1305,3
657,8695,1312,7
658,8688,1314,2
659,8686,1317,3
660,8683,1317,0
661,8683,1320,3
662,8680,1320,0
663,8680,1325,5
664,8675,1327,2
665,8673,1330,3
666,8670,1330,0
667,8670,1331,1
668,8669,1332,1
669,8668,1333,1
670,8667,1337,4
671,8663,1339,2
672,8661,1339,0
673,8661,1341,2
674,8659,1343,2
675,8657,1345,2
676,8655,1347,2
677,8653,1350,3
678,8650,1352,2
679,8648,1353,1
680,8647,1354,1
681,8646,1357,3
682,8643,1358,1
683,8642,1358,0
684,8642,1360,2
685,8640,1361,1
686,8639,1362,1
687,8638,1362,0
688,8638,1362,0
689,8638,1363,1
690,8637,1365,2
691,8635,1366,1
692,8634,1367,1
693,8633,1369,2
694,8631,1371,2
695,8629,1374,3
696,8626,1376,2
697,8624,1378,2
698,8622,1379,1
699,8621,1380,1
700,8620,1384,4
701,8616,1389,5
702,8611,1392,3
703,8608,1395,3
704,8605,1399,4
705,8601,1404,5
706,8596,1406,2
707,8594,1408,2
708,8592,1410,2
709,8590,1413,3
710,8587,1413,0
711,8587,1414,1
712,8586,1418,4
713,8582,1420,2
714,8580,1421,1
715,8579,1423,2
716,8577,1426,3
717,8574,1431,5
718,8569,1435,4
719,8565,1435,0
720,8565,1435,0
721,8565,1444,9
722,8556,1449,5
723,8551,1452,3
724,8548,1453,1
725,8547,1456,3
726,8544,1457,1
727,8543,1460,3
728,8540,1462,2
729,8538,1463,1
730,8537,1465,2
731,8535,1465,0
732,8535,1467,2
733,8533,1470,3
734,8530,1477,7
735,8523,1479,2
736,8521,1481,2
737,8519,1482,1
738,8518,1482,0
739,8518,1484,2
740,8516,1487,3
741,8513,1489,2
742,8511,1493,4
743,8507,1495,2
744,8505,1499,4
745,8501,1502,3
746,8498,1504,2
747,8496,1504,0
748,8496,1506,2
749,8494,1508,2
750,8492,1508,0
751,8492,1510,2
752,8490,1516,6
753,8484,1518,2
754,8482,1520,2
755,8480,1523,3
756,8477,1524,1
757,8476,1524,0
758,8476,1526,2
759,8474,1526,0
760,8474,1529,3
761,8471,1530,1
762,8470,1538,8
763,8462,1540,2
764,8460,1542,2
765,8458,1546,4
766,8454,1547,1
767,8453,1549,2
768,8451,1550,1
769,8450,1550,0
770,8450,1553,3
771,8447,1553,0
772,8447,1554,1
773,8446,1556,2
774,8444,1559,3
775,8441,1561,2
776,8439,1562,1
777,8438,1565,3
778,8435,1566,1
779,8434,1567,1
780,8433,1569,2
781,8431,1570,1
782,8430,1572,2
783,8428,1574,2
784,8426,1574,0
785,8426,1578,4
786,8422,1578,0
787,8422,1579,1
788,8421,1582,3
789,8418,1585,3
790,8415,1586,1
791,8414,1587,1
792,8413,1592,5
793,8408,1593,1
794,8407,1594,1
795,8406,1598,4
796,8402,1599,1
797,8401,1604,5
798,8396,1606,2
799,8394,1606,0
800,8394,1608,2
801,8392,1610,2
802,8390,1616,6
803,8384,1618,2
804,8382,1620,2
805,8380,1620,0
806,8380,1623,3
807,8377,1624,1
808,8376,1626,2
809,8374,1630,4
810,8370,1632,2
811,8368,1636,4
812,8364,1636,0
813,8364,1637,1
814,8363,1639,2
815,8361,1641,2
816,8359,1644,3
817,8356,1646,2
818,8354,1648,2
819,8352,1649,1
820,8351,1651,2
821,8349,1653,2
822,8347,1653,0
823,8347,1656,3
824,8344,1659,3
825,8341,1661,2
826,8339,1662,1
827,8338,1665,3
828,8335,1667,2
829,8333,1670,3
830,8330,1671,1
831,8329,1672,1
832,8328,1672,0
833,8328,1675,3
834,8325,1679,4
835,8321,1680,1
836,8320,1683,3
837,8317,1684,1
838,8316,1684,0
839,8316,1689,5
840,8311,1689,0
841,8311,1690,1
842,8310,1693,3
843,8307,1694,1
844,8306,1695,1
845,8305,1696,1
846,8304,1698,2
847,8302,1702,4
848,8298,1708,6
849,8292,1709,1
850,8291,1711,2
851,8289,1712,1
852,8288,1713,1
853,8287,1715,2
854,8285,1719,4
855,8281,1722,3
856,8278,1723,1
857,8277,1724,1
858,8276,1728,4
859,8272,1728,0
860,8272,1732,4
861,8268,1732,0
862,8268,1734,2
863,8266,1737,3
864,8263,1738,1
865,8262,1738,0
866,8262,1740,2
867,8260,1741,1
868,8259,1742,1
869,8258,1745,3
870,8255,1747,2
871,8253,1748,1
872,8252,1749,1
873,8251,1754,5
874,8246,1756,2
875,8244,1759,3
876,8241,1760,1
877,8240,1762,2
878,8238,1764,2
879,8236,1768,4
880,8232,1772,4
881,8228,1772,0
882,8228,1773,1
883,8227,1776,3
884,8224,1778,2
885,8222,1781,3
886,8219,1785,4
887,8215,1787,2
888,8213,1789,2
889,8211,1793,4
890,8207,1794,1
891,8206,1796,2
892,8204,1797,1
893,8203,1799,2
894,8201,1800,1
895,8200,1804,4
896,8196,1806,2
897,8194,1809,3
898,8191,1811,2
899,8189,1814,3
900,8186,1817,3
901,8183,1821,4
902,8179,1825,4
903,8175,1826,1
904,8174,1827,1
905,8173,1829,2
906,8171,1833,4
907,8167,1836,3
908,8164,1840,4
909,8160,1845,5
910,8155,1847,2
911,8153,1849,2
912,8151,1851,2
913,8149,1856,5
914,8144,1856,0
915,8144,1858,2
916,8142,1862,4
917,8138,1866,4
918,8134,1869,3
919,8131,1871,2
920,8129,1874,3
921,8126,1875,1
922,8125,1877,2
923,8123,1879,2
924,8121,1879,0
925,8121,1880,1
926,8120,1881,1
927,8119,1884,3
928,8116,1888,4
929,8112,1890,2
930,8110,1892,2
931,8108,1893,1
932,8107,1899,6
933,8101,1904,5
934,8096,1907,3
935,8093,1910,3
936,8090,1911,1
937,8089,1914,3
938,8086,1915,1
939,8085,1920,5
940,8080,1922,2
941,8078,1923,1
942,8077,1923,0
943,8077,1925,2
944,8075,1926,1
945,8074,1930,4
946,8070,1932,2
947,8068,1938,6
948,8062,1941,3
949,8059,1941,0
950,8059,1947,6
951,8053,1949,2
952,8051,1950,1
953,8050,1952,2
954,8048,1954,2
955,8046,1957,3
956,8043,1960,3
957,8040,1961,1
958,8039,1968,7
959,8032,1969,1
960,8031,1971,2
961,8029,1974,3
962,8026,1975,1
963,8025,1976,1
964,8024,1978,2
965,8022,1981,3
966,8019,1983,2
967,8017,1986,3
968,8014,1987,1
969,8013,1987,0
970,8013,1994,7
971,8006,1996,2
972,8004,1996,0
973,8004,1997,1
974,8003,1998,1
975,8002,1999,1
976,8001,2002,3
977,7998,2006,4
978,7994,2007,1
979,7993,2009,2
980,7991,2012,3
981,7988,2016,4
982,7984,2017,1
983,7983,2018,1
984,7982,2024,6
985,7976,2026,2
986,7974,2027,1
987,7973,2030,3
988,7970,2033,3
989,7967,2036,3
990,7964,2037,1
991,7963,2039,2
992,7961,2044,5
993,7956,2048,4
994,7952,2051,3
995,7949,2053,2
996,7947,2055,2
997,7945,2057,2
998,7943,2060,3
999,7940,2061,1
1000,7939,2064,3
1001,7936,2066,2
1002,7934,2068,2
1003,7932,2068,0
1004,7932,2072,4
1005,7928,2075,3
1006,7925,2075,0
1007,7925,2077,2
1008,7923,2077,0
1009,7923,2079,2
1010,7921,2081,2
1011,7919,2084,3
1012,7916,2088,4
1013,7912,2092,4
1014,7908,2093,1
1015,7907,2095,2
1016,7905,2098,3
1017,7902,2100,2
1018,7900,2100,0
1019,7900,2104,4
