mutant,killedbynt
366,708535
1508,463763
1511,476277
6507,849779
6316,787715
5264,761746
1505,649748
7296,651119
3543,867543
3564,862179
4969,746770
7922,891035
4666,777283
2093,827865
3640,422411
1516,172274
3452,583719
5298,837747
920,712690
4605,486184
1538,887748
2668,874617
5391,663873
3969,809235
3495,897647
9824,882547
1874,880760
5548,796332
4833,733620
4592,869994
7254,517706
5891,863626
5964,786268
669,488592
7976,484930
3502,546005
4783,818662
7078,789097
7783,877216
593,326564
9934,669318
7340,822116
5547,775338
7754,846096
6028,805737
2410,890192
4868,817421
3230,817154
4441,767623
4122,883751
5780,890505
4836,794246
7186,805909
4939,876149
7990,512397
4885,29112
9919,842501
502,870148
8701,308295
150,896025
3557,651880
1887,873210
4812,763177
1143,891734
9983,743691
1588,803661
3767,896392
7571,530768
6163,895174
2242,480658
2631,856187
3262,894386
8148,782763
4350,549494
8034,535516
4917,633397
4566,701960
5680,842756
5922,308930
562,440068
1532,714341
4980,804794
5825,796920
1096,480313
8526,884487
1660,822660
1020,874956
6369,525730
3582,669326
2260,156190
6395,888806
893,613235
9055,783988
831,843752
2767,671159
7740,836061
3052,895643
5860,798909
1492,897895
6954,899093
4377,733602
4830,781300
2621,689102
3101,486276
8221,424665
2023,830114
5710,876302
7410,111165
6780,895717
2413,899972
7283,890644
5702,820171
8679,894375
5868,586324
935,869282
2756,505058
5046,351610
483,895653
5636,888233
9679,845517
8971,694884
9265,822452
6341,675590
8058,622019
7436,880154
5859,637487
6662,879214
8717,664786
684,883134
6467,524332
5016,617206
3597,892359
894,572307
3037,886602
280,831197
3759,654306
88,804376
3874,862819
2542,885520
7019,661690
1296,898474
4878,859013
7348,733902
4644,859142
7668,889558
1704,806697
2677,839477
1040,533127
3117,293690
9276,761755
1587,860912
2615,897991
7981,714162
3192,886226
2472,732897
6864,894042
9855,653227
6549,798673
8208,692398
3238,844315
2277,57543
3555,616663
2244,824700
3679,850138
4810,810611
4904,884129
1590,575275
3909,866666
849,871763
3456,227155
8547,234263
6046,782812
189,871372
9414,895695
3760,894474
4073,850758
3612,872473
6306,787787
1667,277240
6217,849996
550,730131
2943,255218
3977,468001
4591,589595
7756,447168
422,641413
2146,686453
2402,700478
3835,802801
9328,892428
5454,828140
5787,811194
9008,800571
2620,857849
6782,829379
9535,572368
5221,860854
3281,888164
4029,741146
3459,837731
1283,897478
6051,499744
6748,807066
787,705468
9045,882912
3282,663916
5786,357962
8600,718095
1643,234538
646,93461
535,757084
8113,838819
4539,873425
8354,585744
8172,557676
2652,770833
7567,861641
9080,776502
4451,433776
5187,875158
5448,668436
3079,851185
5167,838907
4109,805451
9365,649580
776,887306
5114,455771
5356,326451
8850,820197
3965,872571
8128,624304
11,887950
5790,843957
5571,876604
3445,857375
1684,672637
4216,501090
2169,311946
6160,884624
4875,887918
1369,866785
6011,372946
1711,762869
5508,838226
5033,883615
7274,898312
5951,882016
796,878301
4675,766875
9717,527045
1380,848586
1968,822390
560,833245
8343,808192
205,882807
2997,676160
7039,830244
1716,448931
1781,852563
2729,568715
7475,882987
9160,855365
5935,835450
6424,697863
1105,872356
8140,818805
7093,826149
9259,773320
5367,840303
1743,812370
3570,722006
6997,840528
8047,586554
910,461951
8134,820793
9669,220412
9048,896504
6658,874858
9113,899226
1391,794297
3285,685529
3690,583901
3075,476307
3083,867155
5681,740527
8452,299937
9691,865565
7536,870280
7565,649549
1112,814374
5537,833029
1726,792011
8672,653324
8880,240794
8617,755915
3080,144195
2002,893873
2757,512929
585,734167
1442,887419
4706,115132
9344,389340
5581,691343
5875,892801
6055,882093
2906,892071
5282,632182
8834,797561
8363,769048
7206,810465
3827,791708
7091,697983
8488,611354
8346,830483
5349,680874
1856,705759
9086,710648
5392,894605
9871,881689
3054,884407
262,579801
