ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,7,7
2,9993,19,12
3,9981,34,15
4,9966,51,17
5,9949,71,20
6,9929,94,23
7,9906,114,20
8,9886,131,17
9,9869,152,21
10,9848,174,22
11,9826,192,18
12,9808,218,26
13,9782,237,19
14,9763,262,25
15,9738,277,15
16,9723,303,26
17,9697,327,24
18,9673,353,26
19,9647,375,22
20,9625,396,21
21,9604,415,19
22,9585,436,21
23,9564,456,20
24,9544,476,20
25,9524,502,26
26,9498,527,25
27,9473,552,25
28,9448,574,22
29,9426,590,16
30,9410,609,19
31,9391,634,25
32,9366,659,25
33,9341,677,18
34,9323,694,17
35,9306,711,17
36,9289,726,15
37,9274,738,12
38,9262,761,23
39,9239,794,33
40,9206,819,25
41,9181,841,22
42,9159,856,15
43,9144,875,19
44,9125,898,23
45,9102,919,21
46,9081,952,33
47,9048,971,19
48,9029,991,20
49,9009,1013,22
50,8987,1029,16
51,8971,1054,25
52,8946,1079,25
53,8921,1095,16
54,8905,1114,19
55,8886,1137,23
56,8863,1165,28
57,8835,1189,24
58,8811,1208,19
59,8792,1230,22
60,8770,1253,23
61,8747,1277,24
62,8723,1298,21
63,8702,1322,24
64,8678,1346,24
65,8654,1363,17
66,8637,1388,25
67,8612,1412,24
68,8588,1439,27
69,8561,1462,23
70,8538,1485,23
71,8515,1512,27
72,8488,1537,25
73,8463,1563,26
74,8437,1584,21
75,8416,1610,26
76,8390,1627,17
77,8373,1643,16
78,8357,1670,27
79,8330,1697,27
80,8303,1718,21
81,8282,1737,19
82,8263,1751,14
83,8249,1772,21
84,8228,1796,24
85,8204,1818,22
86,8182,1839,21
87,8161,1867,28
88,8133,1884,17
89,8116,1902,18
90,8098,1926,24
91,8074,1955,29
92,8045,1978,23
93,8022,1999,21
94,8001,2028,29
95,7972,2033,5
96,7967,2053,20
97,7947,2073,20
98,7927,2100,27
99,7900,2129,29
100,7871,2148,19
101,7852,2170,22
102,7830,2193,23
103,7807,2209,16
104,7791,2225,16
105,7775,2254,29
106,7746,2276,22
107,7724,2296,20
108,7704,2315,19
109,7685,2335,20
110,7665,2360,25
111,7640,2386,26
112,7614,2405,19
113,7595,2434,29
114,7566,2458,24
115,7542,2482,24
116,7518,2511,29
117,7489,2533,22
118,7467,2561,28
119,7439,2585,24
120,7415,2613,28
121,7387,2631,18
122,7369,2658,27
123,7342,2688,30
124,7312,2708,20
125,7292,2725,17
126,7275,2752,27
127,7248,2777,25
128,7223,2791,14
129,7209,2821,30
130,7179,2847,26
131,7153,2874,27
132,7126,2899,25
133,7101,2929,30
134,7071,2949,20
135,7051,2969,20
136,7031,3000,31
137,7000,3032,32
138,6968,3059,27
139,6941,3085,26
140,6915,3114,29
141,6886,3133,19
142,6867,3153,20
143,6847,3179,26
144,6821,3213,34
145,6787,3237,24
146,6763,3265,28
147,6735,3290,25
148,6710,3312,22
149,6688,3336,24
150,6664,3359,23
151,6641,3381,22
152,6619,3418,37
153,6582,3437,19
154,6563,3466,29
155,6534,3492,26
156,6508,3522,30
157,6478,3542,20
158,6458,3558,16
159,6442,3581,23
160,6419,3603,22
161,6397,3634,31
162,6366,3653,19
163,6347,3672,19
164,6328,3705,33
165,6295,3734,29
166,6266,3762,28
167,6238,3791,29
168,6209,3821,30
169,6179,3845,24
170,6155,3863,18
171,6137,3887,24
172,6113,3916,29
173,6084,3940,24
174,6060,3980,40
175,6020,4009,29
176,5991,4028,19
177,5972,4055,27
178,5945,4079,24
179,5921,4106,27
180,5894,4136,30
181,5864,4158,22
182,5842,4191,33
183,5809,4219,28
184,5781,4246,27
185,5754,4281,35
186,5719,4312,31
187,5688,4335,23
188,5665,4359,24
189,5641,4385,26
190,5615,4416,31
191,5584,4435,19
192,5565,4461,26
193,5539,4487,26
194,5513,4511,24
195,5489,4545,34
196,5455,4568,23
197,5432,4597,29
198,5403,4616,19
199,5384,4641,25
200,5359,4674,33
201,5326,4697,23
202,5303,4725,28
203,5275,4743,18
204,5257,4774,31
205,5226,4797,23
206,5203,4829,32
207,5171,4864,35
208,5136,4898,34
209,5102,4928,30
210,5072,4954,26
211,5046,4974,20
212,5026,4991,17
213,5009,5028,37
214,4972,5047,19
215,4953,5086,39
216,4914,5129,43
217,4871,5166,37
218,4834,5202,36
219,4798,5228,26
220,4772,5260,32
221,4740,5291,31
222,4709,5317,26
223,4683,5342,25
224,4658,5386,44
225,4614,5422,36
226,4578,5449,27
227,4551,5479,30
228,4521,5503,24
229,4497,5542,39
230,4458,5575,33
231,4425,5599,24
232,4401,5624,25
233,4376,5654,30
234,4346,5678,24
235,4322,5702,24
236,4298,5729,27
237,4271,5751,22
238,4249,5777,26
239,4223,5804,27
240,4196,5830,26
241,4170,5868,38
242,4132,5891,23
243,4109,5919,28
244,4081,5950,31
245,4050,5980,30
246,4020,6009,29
247,3991,6044,35
248,3956,6081,37
249,3919,6107,26
250,3893,6132,25
251,3868,6163,31
252,3837,6194,31
253,3806,6221,27
254,3779,6251,30
255,3749,6291,40
256,3709,6318,27
257,3682,6340,22
258,3660,6368,28
259,3632,6391,23
260,3609,6421,30
261,3579,6449,28
262,3551,6485,36
263,3515,6524,39
264,3476,6564,40
265,3436,6592,28
266,3408,6629,37
267,3371,6660,31
268,3340,6694,34
269,3306,6721,27
270,3279,6767,46
271,3233,6800,33
272,3200,6828,28
273,3172,6855,27
274,3145,6893,38
275,3107,6926,33
276,3074,6952,26
277,3048,6979,27
278,3021,7009,30
279,2991,7039,30
280,2961,7072,33
281,2928,7108,36
282,2892,7150,42
283,2850,7183,33
284,2817,7202,19
285,2798,7236,34
286,2764,7262,26
287,2738,7299,37
288,2701,7333,34
289,2667,7366,33
290,2634,7402,36
291,2598,7445,43
292,2555,7473,28
293,2527,7497,24
294,2503,7533,36
295,2467,7577,44
296,2423,7604,27
297,2396,7634,30
298,2366,7671,37
299,2329,7698,27
300,2302,7734,36
301,2266,7770,36
302,2230,7808,38
303,2192,7842,34
304,2158,7866,24
305,2134,7901,35
306,2099,7938,37
307,2062,7979,41
308,2021,8012,33
309,1988,8039,27
310,1961,8081,42
311,1919,8111,30
312,1889,8154,43
313,1846,8177,23
314,1823,8205,28
315,1795,8237,32
316,1763,8260,23
317,1740,8290,30
318,1710,8317,27
319,1683,8349,32
320,1651,8384,35
321,1616,8423,39
322,1577,8461,38
323,1539,8499,38
324,1501,8528,29
325,1472,8577,49
326,1423,8611,34
327,1389,8635,24
328,1365,8670,35
329,1330,8698,28
330,1302,8734,36
331,1266,8767,33
332,1233,8803,36
333,1197,8838,35
334,1162,8865,27
335,1135,8897,32
336,1103,8929,32
337,1071,8964,35
338,1036,9000,36
339,1000,9031,31
340,969,9066,35
341,934,9101,35
342,899,9130,29
343,870,9168,38
344,832,9198,30
345,802,9240,42
346,760,9272,32
347,728,9302,30
348,698,9346,44
349,654,9391,45
350,609,9424,33
351,576,9454,30
352,546,9482,28
353,518,9516,34
354,484,9548,32
355,452,9565,17
356,435,9586,21
357,414,9608,22
358,392,9639,31
359,361,9658,19
360,342,9686,28
361,314,9715,29
362,285,9741,26
363,259,9761,20
364,239,9788,27
365,212,9807,19
366,193,9821,14
367,179,9838,17
368,162,9854,16
369,146,9867,13
370,133,9879,12
371,121,9895,16
372,105,9904,9
373,96,9912,8
374,88,9924,12
375,76,9930,6
376,70,9939,9
377,61,9946,7
378,54,9954,8
379,46,9957,3
380,43,9964,7
381,36,9968,4
382,32,9973,5
383,27,9977,4
384,23,9983,6
385,17,9984,1
386,16,9987,3
387,13,9989,2
388,11,9989,0
389,11,9992,3
390,8,9993,1
391,7,9994,1
392,6,9995,1
393,5,9995,0
394,5,9996,1
395,4,9996,0
396,4,9996,0
397,4,9998,2
398,2,9999,1
399,1,9999,0
400,1,9999,0
401,1,9999,0
402,1,9999,0
403,1,9999,0
404,1,9999,0
405,1,9999,0
406,1,9999,0
407,1,9999,0
408,1,9999,0
409,1,9999,0
410,1,10000,1
