mutant,killedbynt
2120,10
509,73
3517,92
5987,65
2301,76
1288,50
4623,79
4583,35
5206,40
5994,78
1245,10
5951,39
6311,86
5834,45
2466,42
8186,75
8951,56
7560,33
1871,85
7411,11
2418,38
1700,55
192,64
8987,123
8803,73
9747,43
8486,29
294,57
9850,40
7538,36
2969,38
7969,95
6894,69
383,33
3342,58
247,35
2470,36
1946,18
130,50
3402,62
3930,29
4815,39
217,84
7414,9
5752,61
7295,31
9821,43
110,10
4859,82
4338,71
7490,36
84,56
4949,12
9635,14
6053,33
3925,52
9952,9
2673,101
9130,95
8369,76
922,27
2346,35
4728,26
327,77
9728,82
699,73
3905,34
8718,70
2543,98
8440,17
397,82
7658,57
9364,16
3401,83
222,65
4820,55
9200,39
7542,65
9489,11
5395,77
5985,86
8570,54
9911,46
2029,56
4873,88
6392,14
4925,22
783,3
4050,75
7717,24
6883,60
9409,55
7433,40
1892,66
4265,61
1182,60
1411,37
5849,25
5280,56
7373,51
6571,27
4260,12
5935,37
3795,78
6289,82
5838,22
4061,82
2435,61
8278,79
916,12
3535,18
643,82
4959,125
7216,53
7201,45
122,32
9763,20
6619,84
7540,34
408,89
3163,8
4023,52
7625,63
5069,10
5735,23
2587,56
3704,106
4186,81
8969,70
3007,22
1756,54
3776,95
5181,27
4019,86
6858,24
1101,52
3046,24
7711,24
6382,100
9945,67
1725,48
5465,94
9392,81
867,34
631,101
8739,100
1676,61
8115,55
4739,60
4656,77
3301,32
8137,91
2791,33
5194,19
7647,13
2248,76
2998,15
1982,94
7475,99
7939,34
2322,35
7300,100
9247,37
2837,54
3627,99
2804,91
4919,66
4088,35
648,63
1798,35
7251,64
1707,19
862,84
8566,52
9084,98
1888,71
9246,75
3419,18
5136,48
8038,7
1665,71
8185,39
4829,65
1208,54
7769,81
5672,13
6421,36
4198,49
4504,48
4079,14
4496,33
6769,24
1491,102
5584,85
1222,57
5375,63
5751,80
5800,74
4365,11
1431,82
7878,108
689,35
9115,63
8686,29
2102,81
2042,90
9125,7
3366,103
5907,37
6014,98
1910,83
4493,93
1557,55
3895,100
2900,84
5767,35
7771,63
8340,31
9359,52
3601,124
3378,13
9796,51
3865,80
