mutant,killedbynt
4433,85146
5163,64648
7870,70818
2042,78213
1385,90147
1676,30465
6109,84391
7070,80178
8434,84490
2469,84276
6303,89998
570,88283
5988,77727
4396,31549
7577,72725
8083,56646
2001,82854
9872,84852
5545,48473
6176,88893
1220,82141
7375,79100
9171,86725
843,87165
9181,64940
1121,81175
3853,88915
1261,81224
5395,40341
4504,71038
3977,80605
2453,26274
4134,88208
6071,62661
7233,85598
1011,41555
1280,12629
6032,86742
9955,87029
5499,71532
2560,62061
7111,80077
5169,69119
2153,72050
6999,63262
5138,18870
3576,75297
7615,80543
1815,9361
2993,39549
1072,66690
8231,76623
8717,61551
1019,80340
1357,13610
9963,90061
7755,56147
1043,62058
3710,86639
626,80709
1222,88624
2103,74331
213,69302
759,51277
8776,80319
8657,57653
1789,81964
4880,19391
308,89081
9413,89435
3626,70969
8868,13513
3697,77145
195,53541
4089,87709
6682,53989
4022,86281
4173,74658
2746,75157
4455,82992
4650,20047
1577,80815
4445,46550
2196,81553
2627,79292
1824,16907
1445,87690
1937,79559
706,77838
9175,78940
9982,88206
3883,88689
9708,89895
4345,86422
7091,89844
8403,84889
3263,28678
1283,42699
3572,87019
876,83949
6459,89917
7385,78345
7455,77941
8137,85793
1796,86167
6779,89809
7043,78694
4452,51257
4662,86984
5714,80970
7275,88992
6367,86072
5173,81779
9642,83901
6879,87536
770,55280
2695,75781
8553,86788
1412,35443
6278,88980
9739,89573
7983,87935
8122,86417
6651,44666
5031,86973
9462,76379
4470,55405
9318,30600
1800,89977
17,70829
1928,77255
1114,80887
799,84419
5826,66948
1416,31223
6343,80260
9899,72510
8101,88792
678,77464
3605,77111
7354,89515
5371,84965
2931,84039
6420,87045
7303,82755
9794,52261
7783,82386
734,57465
6359,87277
4883,84912
9579,24285
1859,31084
7556,87007
188,72477
1719,86027
5202,56230
8000,31953
9389,34373
2011,87304
4892,50429
1932,87690
2661,88716
6751,86891
8360,88628
5734,8888
1130,35500
2066,11496
5462,22308
4004,48918
9004,69772
9411,72917
2210,89205
2718,89295
579,87869
3562,53504
1517,52430
4336,89119
6991,84255
7057,63843
5908,88937
2414,87614
4617,3978
5599,79359
3319,80932
9750,64939
733,54744
1361,85451
3730,84465
5807,66691
4340,52354
2608,83889
3895,83143
6333,88842
8783,89786
3013,71767
2175,87997
5883,77719
8495,87424
9514,75961
2518,70978
6627,89031
9493,64707
9618,86692
2394,71320
1573,88612
4001,88672
8859,78882
6327,18036
1940,62591
5489,32881
2241,80358
3466,85191
9824,82212
24,21190
950,84204
7176,86517
9726,88821
6025,87154
1882,89089
5465,47105
3402,84574
4499,85026
7978,50976
9843,88869
6826,86108
8735,65828
5002,71153
4488,88187
4661,63572
9562,77891
1696,86062
7465,12323
618,58399
7131,89657
1916,55223
2515,66008
1877,75629
41,89841
3732,89563
5932,87052
7331,90094
6586,60090
7535,87768
6232,83904
4698,83844
5673,67415
4450,69569
9073,82392
446,53304
6626,89456
5337,32580
5475,85576
2161,64084
1316,88468
1371,69126
3793,67225
2012,75045
9265,82895
9978,86802
7872,26743
6490,81460
7415,76671
3754,81544
1360,59201
9001,35912
8901,79738
545,70185
4049,84117
761,66088
3255,81043
3826,54160
1260,83693
7902,86323
8218,47221
901,88030
3802,40398
4655,8934
234,60766
376,68517
8232,62918
7292,88966
7066,89581
9384,88961
6907,62419
5487,30074
1178,85798
189,86169
2750,39352
9908,81297
3805,79730
9924,53386
1140,77251
2655,67953
7322,87465
2772,83325
1102,88641
9574,82158
5491,57601
9347,70967
6941,33731
9343,74347
682,88762
5072,89290
6425,83413
8408,85660
8377,86299
326,89688
8288,88270
5156,89736
6105,80911
6545,26312
8259,71866
6062,1928
97,64110
120,44356
6587,34911
3209,89442
1219,42140
5328,70023
4074,65061
4785,88384
7241,84108
5706,89663
7683,36468
3147,73673
5099,88011
8572,80695
3329,68348
6650,89997
6558,87566
7684,89986
2776,84671
4384,70846
8741,55658
7459,72169
581,87964
5028,87351
541,82697
7378,79420
4297,73778
8100,69673
4841,90102
4076,44947
7633,89808
762,22475
370,74151
2870,88615
7597,63196
4483,86342
339,76432
3070,44837
3246,61882
3588,87314
4448,75012
8062,82636
8836,89513
9000,89003
54,87412
5643,89771
8941,89041
8157,59966
5035,87064
4598,87888
8946,85117
2017,68448
4380,89580
2306,87849
5785,85472
6375,83788
7798,40553
6052,79345
9827,89693
3398,83228
7641,87438
4722,64177
1997,85490
1779,88493
9507,72412
303,87821
9019,89367
175,55862
889,80474
634,83255
5411,89284
8797,67754
2378,83840
533,80928
7878,31220
1535,72891
6221,87049
239,73973
3293,81332
7300,80133
2252,20653
9833,60859
5813,89340
5703,84525
7052,25793
8611,81742
6537,87433
1938,76726
7024,81771
6377,82046
6817,81878
9056,74437
5212,20098
44,38019
9815,67316
4885,35441
9940,59345
259,50910
9658,82015
2279,88317
3837,61304
3855,81459
7655,88255
3057,89831
859,68064
5295,76763
1870,68611
1960,89495
1498,48688
1437,80029
7370,72101
258,51463
7315,66014
8188,68351
5718,86436
3046,81421
3360,74408
5315,83111
2459,87887
190,49591
1209,66583
6957,39347
8123,90073
9274,58555
9320,15583
320,89914
760,15195
8098,81191
3291,59108
9165,88112
3821,62849
7671,83506
1484,39668
3127,56634
741,58440
3333,87279
7621,69361
4469,88676
4796,88323
8700,78284
2065,79356
1579,85320
9033,83350
2737,85471
9816,86968
7550,85435
1479,80164
1633,85388
6171,85480
5634,80982
1621,89991
1665,85442
2728,47301
2734,2023
5663,84982
5144,86147
4087,73526
5757,89701
1629,82730
5402,68938
9023,76013
3675,32023
9235,78300
6355,89288
6476,78385
2778,63138
1132,73991
4820,16506
1637,82353
2159,90091
4145,66029
3485,41097
7944,46685
6244,86643
5568,88111
5933,80388
4640,88201
3037,84370
8452,9627
3035,42973
100,88123
6249,80244
713,73109
3503,71579
191,79646
1203,18458
5217,67568
3125,88361
1148,89358
8489,82799
5824,87481
1179,87462
2026,87812
2402,88860
2823,87783
2957,50873
5211,85512
7530,82595
9458,73920
7728,48630
6317,82498
3988,60666
4795,77841
1994,5279
953,70491
8999,1031
5820,82690
37,83509
4587,81943
2600,49061
758,85163
1565,53969
7155,89934
3707,87162
1607,72817
8566,82257
8021,87961
6027,88511
5610,87825
3395,86029
7273,81053
7831,78323
1482,79365
4413,64638
4214,69312
8811,85529
9241,85837
3340,83540
8185,22888
1699,29894
5605,85656
8490,83401
6369,39144
3835,84731
7981,88144
334,15702
1654,87185
697,87789
4503,58160
4279,86697
5037,82284
8646,86536
8953,80717
6836,80137
2050,36697
3796,32498
2968,81693
7729,88774
1495,71413
3957,76886
1464,85551
2744,51209
1869,38029
3945,87587
4897,80189
2045,89725
8750,59994
7476,88455
557,86455
9083,86875
1334,85694
5449,82117
50,54277
242,88893
1723,88299
1823,87265
3900,55543
2792,35354
6648,88966
612,58405
7640,84534
131,89461
9363,67798
2592,81167
8607,88654
3830,86600
4205,89082
432,87106
5133,47120
7434,85960
5038,31027
1677,76758
3039,57191
5767,74190
2757,79630
4873,89670
8275,2054
93,81213
794,83457
4922,83347
8930,24735
7232,78602
4056,57309
64,88035
9936,55664
4791,72345
8656,11997
962,64833
7009,87780
4528,76853
442,89721
5060,24256
7899,26778
692,24114
1639,74380
9995,88318
8779,89545
4939,77110
9444,90128
330,82857
1037,86168
5796,83649
8519,89452
6861,76115
1733,79791
816,79102
8899,85742
7481,89767
2054,59919
4334,88121
7706,58115
5974,88480
5689,81091
5789,73458
9530,88055
2278,81098
6436,75171
7160,88059
1253,83745
9702,89420
8872,76353
9207,88169
9005,70531
8976,87662
73,68968
4267,78139
3078,86645
6535,79918
8254,86476
207,90031
5956,72249
6819,79411
4748,77595
3914,88347
4588,76621
3729,89087
7931,84369
9185,89426
3286,59876
3685,87704
6794,77113
2139,87738
9041,74245
5781,89811
8743,13446
1391,89375
8239,75127
9124,87461
6970,20683
1715,85044
1544,84928
3331,89424
5551,80005
3088,44005
6203,56442
6846,22704
8031,83173
7646,83344
7044,71863
9697,52044
5893,89113
8589,60775
4159,84719
5736,84259
806,21627
5542,84653
8983,529
7313,89058
5324,67820
3889,70447
6528,89958
1414,84246
85,88104
5565,86318
9597,78274
9382,86024
6696,25538
5768,83015
6455,82323
3504,79211
5497,59328
7552,30086
6123,86521
8159,84512
4592,63887
3827,83478
3936,69577
427,88887
9953,86670
720,85929
5500,87819
8907,61499
6607,85941
9375,88881
8255,37750
1175,87707
4053,46471
5698,83432
2741,63434
9573,76099
9926,89683
6051,88270
6435,78500
6078,75902
7528,7641
751,74890
119,74503
824,86742
3179,13315
9205,56548
1190,72873
6723,87666
3066,88386
9424,61566
4549,51147
8599,73496
2007,40739
3440,19082
1167,89106
7638,89097
4152,87196
7142,65426
5850,17815
6908,67240
7077,41313
6423,86207
3820,80749
6827,86643
4626,68271
8687,80633
1273,7645
9492,76473
7866,87220
6870,81414
4790,87675
7117,83631
8333,55182
2277,85659
8531,87857
1467,89477
5856,29041
8823,86485
8866,1501
6967,78287
9545,33013
5093,89148
1718,88775
3556,88155
5019,87685
9977,82091
6904,70216
9456,78154
244,90030
7696,78259
9045,82808
7018,87380
9075,89765
2225,71884
9503,73739
9505,22672
1713,83053
9057,72220
1038,59812
4308,86229
7576,69007
4231,85890
9422,58452
673,66764
9297,55790
4719,62325
7699,39050
8005,62571
6618,87997
3476,58165
8516,80986
6056,87698
4260,54687
5492,64405
5773,52416
6912,43123
879,5792
1265,60112
5426,83296
5602,83952
5571,73399
4872,85444
6310,71670
8592,69002
7178,89165
2935,23842
3367,58522
2845,82617
5676,87377
2083,89271
6117,39553
7037,89492
8521,35731
1,77828
7287,87023
4122,78813
8615,60257
8303,68866
534,87482
7688,63604
332,24387
3175,81569
3371,87902
6138,85733
7587,28381
4714,68881
4058,86403
2945,64816
9103,71931
6481,53651
8291,57108
9881,27948
6233,80983
3200,52114
3992,75518
6876,66230
4882,88389
7440,69539
8530,56850
1008,89559
3948,88560
1589,88183
3076,87171
4671,47634
8936,79332
1426,87090
7642,87882
7116,89265
1372,31472
5271,87442
6438,73721
2885,72176
7277,83787
360,22804
9698,78784
3261,75753
7821,85048
1186,89690
897,89270
7144,86069
7396,84062
5279,42382
5886,90108
4833,68529
6368,85908
6893,27015
7274,82673
7980,55498
7374,73687
9276,79577
4224,13308
7772,58235
4169,71323
7444,87612
39,89659
2294,71301
3755,76533
6849,63959
867,10591
8041,78377
1831,89859
9939,80046
