ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,1,1
2,9999,1,0
3,9999,4,3
4,9996,9,5
5,9991,9,0
6,9991,10,1
7,9990,11,1
8,9989,12,1
9,9988,13,1
10,9987,14,1
11,9986,18,4
12,9982,20,2
13,9980,22,2
14,9978,24,2
15,9976,25,1
16,9975,26,1
17,9974,26,0
18,9974,27,1
19,9973,28,1
20,9972,34,6
21,9966,37,3
22,9963,39,2
23,9961,41,2
24,9959,41,0
25,9959,44,3
26,9956,46,2
27,9954,47,1
28,9953,48,1
29,9952,51,3
30,9949,52,1
31,9948,54,2
32,9946,57,3
33,9943,58,1
34,9942,58,0
35,9942,60,2
36,9940,61,1
37,9939,65,4
38,9935,68,3
39,9932,70,2
40,9930,72,2
41,9928,78,6
42,9922,80,2
43,9920,81,1
44,9919,83,2
45,9917,85,2
46,9915,86,1
47,9914,88,2
48,9912,91,3
49,9909,93,2
50,9907,95,2
51,9905,96,1
52,9904,98,2
53,9902,103,5
54,9897,104,1
55,9896,104,0
56,9896,108,4
57,9892,112,4
58,9888,114,2
59,9886,116,2
60,9884,117,1
61,9883,118,1
62,9882,122,4
63,9878,127,5
64,9873,128,1
65,9872,129,1
66,9871,131,2
67,9869,133,2
68,9867,134,1
69,9866,135,1
70,9865,136,1
71,9864,139,3
72,9861,142,3
73,9858,146,4
74,9854,149,3
75,9851,149,0
76,9851,150,1
77,9850,152,2
78,9848,157,5
79,9843,160,3
80,9840,163,3
81,9837,166,3
82,9834,169,3
83,9831,170,1
84,9830,171,1
85,9829,174,3
86,9826,178,4
87,9822,182,4
88,9818,186,4
89,9814,189,3
90,9811,191,2
91,9809,193,2
92,9807,195,2
93,9805,196,1
94,9804,199,3
95,9801,200,1
96,9800,201,1
97,9799,205,4
98,9795,211,6
99,9789,214,3
100,9786,218,4
101,9782,219,1
102,9781,220,1
103,9780,222,2
104,9778,222,0
105,9778,223,1
106,9777,226,3
107,9774,227,1
108,9773,228,1
109,9772,232,4
110,9768,233,1
111,9767,235,2
112,9765,237,2
113,9763,238,1
114,9762,240,2
115,9760,242,2
116,9758,245,3
117,9755,246,1
118,9754,247,1
119,9753,249,2
120,9751,253,4
121,9747,259,6
122,9741,260,1
123,9740,262,2
124,9738,264,2
125,9736,268,4
126,9732,272,4
127,9728,273,1
128,9727,276,3
129,9724,279,3
130,9721,280,1
131,9720,281,1
132,9719,282,1
133,9718,283,1
134,9717,285,2
135,9715,287,2
136,9713,290,3
137,9710,293,3
138,9707,296,3
139,9704,299,3
140,9701,299,0
141,9701,300,1
142,9700,304,4
143,9696,306,2
144,9694,313,7
145,9687,317,4
146,9683,320,3
147,9680,324,4
148,9676,326,2
149,9674,327,1
150,9673,329,2
151,9671,332,3
152,9668,334,2
153,9666,338,4
154,9662,339,1
155,9661,342,3
156,9658,344,2
157,9656,345,1
158,9655,349,4
159,9651,351,2
160,9649,353,2
161,9647,355,2
162,9645,357,2
163,9643,360,3
164,9640,362,2
165,9638,366,4
166,9634,369,3
167,9631,369,0
168,9631,374,5
169,9626,376,2
