mutant,killedbynt
8188,15895
2183,6255
8688,45071
9867,30625
1767,17074
3770,43325
4919,33704
7229,38253
8779,2425
3125,5618
1771,2559
484,34872
2365,28854
461,40855
9069,842
2918,21958
1057,5577
2298,14705
4583,49034
2314,2276
5019,2017
6766,17148
3415,13423
4104,18554
316,22450
6369,23718
680,29478
591,6787
1821,10022
4509,7339
8283,25502
8525,49616
5148,26339
8165,23383
9025,48649
6563,40880
9529,19688
7300,13626
2450,16439
9861,53090
7301,5461
1334,48987
4174,49510
1870,10123
2122,26361
8182,1764
6511,30556
2271,50046
3909,1262
7560,25125
2342,41140
4767,2335
2982,6694
3685,38804
3269,892
7937,39631
1514,11902
8316,36144
3809,15875
9006,45199
1671,16312
1140,9084
3443,45111
3687,17806
3560,10169
3114,50132
3544,26596
342,46923
9163,518
9534,50049
6502,24957
9,37363
3358,25850
2544,22461
7972,49794
4599,18677
5587,30078
3555,26080
2121,29217
4324,38951
7258,10096
4614,51011
1715,32164
7319,31043
8420,49963
4365,37497
4512,48927
7381,30415
2275,8308
5344,8153
2917,3887
8149,16376
5561,14422
5121,21800
3097,52992
6015,6551
2492,10902
5936,7713
5173,7196
5824,9426
2649,45863
3505,6212
577,14324
4431,39757
6737,30756
2070,1317
6516,31315
5728,37133
5516,42059
5570,21933
9779,35683
2816,13073
3944,52509
6487,45736
260,24397
6289,25876
6050,1069
1680,36464
1251,46034
2640,17803
1747,37076
595,40201
5917,2809
7253,37088
6895,37430
1808,2739
3928,28119
9226,12837
4852,14931
2184,37524
4623,8469
26,32797
9729,18624
267,36518
3476,12690
4775,31416
4983,34423
1741,5240
7364,14425
6484,53247
7046,44937
2989,27130
7265,42594
2991,15817
2441,47060
3830,30670
8295,49313
3810,3786
6632,45756
6767,35052
7291,5310
7957,11240
5125,1897
4181,16216
8421,5452
5754,44423
818,4592
6912,26094
7689,31366
6189,9919
4883,36590
4359,28339
8991,5197
2607,25515
6830,17383
6291,18382
6032,47068
7117,26207
6801,5185
1920,12560
2355,8311
2865,5597
5987,31952
6113,6261
5565,44109
5721,43504
9527,32732
1797,8132
950,22031
4067,50344
1886,35944
4838,47887
2972,40539
8604,26715
6748,29249
5693,2453
6610,39380
5786,42521
6016,13789
442,42557
1436,23901
7479,48898
6324,30930
8922,28258
5947,12516
7989,24523
7998,50883
3160,25188
79,47226
2357,3274
7637,3428
3771,5064
8965,42750
2717,4240
5099,36099
2565,39626
6058,31651
4419,35185
5069,43511
7725,29557
3966,31385
7530,12732
5215,41039
8487,39861
2341,41881
2109,35284
2801,4540
4402,32795
8390,51453
8509,45316
1167,9878
9367,37998
986,10103
1607,29779
8048,42295
8022,22763
9825,47603
5183,6994
580,33768
4837,6864
1102,1784
8773,36343
9107,31044
9472,28663
3716,31924
5435,33400
743,26758
5857,6936
6565,5984
6987,28529
1090,8870
9466,33285
1896,40091
5230,7838
8439,20219
2626,2903
7423,5558
4184,33763
3126,24604
2316,48046
5984,47789
5129,28164
4088,35529
7552,24193
8068,30754
8583,18293
9325,15817
843,43285
8700,45716
7368,50641
8853,22908
8918,28222
1231,34756
7622,47703
814,4841
2808,31421
6390,7125
5484,26325
8498,19894
2604,7900
5877,7828
4942,26080
4687,11893
2383,43774
1362,35825
2930,36084
7930,6179
609,19948
6759,11805
5691,26913
6762,46068
862,44474
6527,16946
5888,19695
7263,51461
3783,28990
6740,4206
8010,40211
8408,44064
7009,12985
5487,1532
4268,15365
7553,20264
5905,9326
4029,47023
4974,12991
8733,49287
9738,30444
2465,5630
6155,51118
2732,50650
4932,41797
1303,14446
4171,49349
8686,10774
8817,41814
1700,12719
4289,44963
6175,15097
8083,44460
5050,36250
8808,52859
2830,8401
7312,17982
6165,33090
7666,15985
2169,14704
7127,43029
5243,45319
9063,51746
9562,31313
1629,17059
2068,5913
3270,32841
21,15140
5343,12568
2171,11336
6279,4181
253,11582
3971,7625
2373,28153
1004,33633
2336,33441
7966,24828
9017,46506
9664,14542
7462,19150
6940,14777
2046,30647
9266,1590
643,270
9969,3544
8571,33558
2625,16439
8307,19667
8813,6550
6981,36944
2156,11386
8710,34235
2735,41461
8855,5062
229,35081
14,34002
8203,15199
5089,18520
2835,7101
9510,15449
4881,19271
420,11992
5512,41127
6619,42610
819,12294
5147,12258
5102,30136
5804,6559
1689,30563
2433,9858
3462,36498
7617,27666
9565,29946
8156,48802
982,52475
6705,7641
6340,42242
2790,27436
4275,9057
8983,32909
8244,19383
2191,38697
3162,2615
7190,51579
9705,18746
4791,5191
1212,13475
2368,5954
5880,19387
9405,41043
51,37081
7728,52801
5034,19463
9337,32103
0,43140
872,39921
164,9196
8198,37067
6843,31621
5180,31394
6544,28753
3647,28602
3609,12332
6707,14295
625,46737
7875,49332
7975,5727
6250,19589
2793,48200
1088,24529
5953,7785
2050,1482
6703,37783
5055,39029
7482,46922
2779,37740
8906,30461
1041,15643
5763,31137
1404,14593
2476,11641
8353,11185
3936,9751
8563,44412
2532,23986
6841,52301
4126,38662
4494,22832
9366,30634
5006,5031
4854,26113
6755,37803
7895,19174
5842,8952
6906,14563
7883,34004
8488,26552
3735,5067
6418,40433
3433,33163
5161,18794
9220,51885
1002,29723
5993,25454
1776,3194
4808,41755
8126,17782
5921,25022
8892,7355
5996,26756
2849,50175
2889,14312
7954,50586
6530,5345
2305,43141
4715,46127
3157,16772
5710,379
7334,10150
5166,24266
1450,42919
5942,33613
9885,20046
4662,44176
1410,42676
6564,28759
1399,2293
2190,51071
8497,44987
2636,38670
304,35824
105,41857
4157,4215
7100,19384
5595,37439
2285,43401
6205,13916
5680,51663
7943,24305
3159,21572
6415,27876
3817,43776
4055,42566
4491,24467
4542,49624
9347,46333
4927,39760
9802,50236
1681,18520
9656,103
5291,6893
1576,2417
8273,43137
9270,44534
8793,27326
2878,52985
9281,24660
5092,41054
5124,52645
8113,25294
9298,46168
3478,11003
3640,21937
961,21162
1952,45014
4763,15307
5897,45911
2250,27287
2619,52085
9992,12892
6851,1857
9022,42684
9030,29356
6659,45748
2744,38305
6126,23179
8829,2759
2939,5242
7182,31285
9818,46205
2136,9682
9001,52162
5466,23304
9350,52570
2628,4425
8589,11220
8993,10482
9902,16590
9692,27922
5783,21868
828,863
9384,13821
8245,22610
4212,15400
6957,26700
5430,44247
5253,46106
5356,685
4271,3810
8017,49103
6649,52486
1898,36257
8716,52414
7393,35259
9632,20543
6888,15566
3841,8868
3496,25142
8538,34172
5518,51111
2266,43561
4844,24530
1371,22769
4310,25560
1233,44047
5992,34400
1161,6139
615,20655
3821,22605
2869,43509
3188,946
7952,1071
1497,13932
1493,44778
1986,52363
7377,32839
5768,48392
7766,4537
5047,24628
1825,27575
8549,6554
8328,24565
8607,24041
9839,38285
472,53094
8279,38600
7653,17968
5307,37982
1300,47732
2752,15352
4592,7365
9183,15207
3222,3582
4463,50071
9037,22293
1386,31969
8015,9199
7562,30752
9846,13053
632,7502
1205,22257
8278,4194
6595,31755
231,3095
1390,10003
7252,47467
