mutant,killedbynt
8634,0
3679,51
9529,55
1748,22
8729,37
7840,25
3124,13
566,34
4863,8
7056,32
246,25
7887,39
4255,15
7709,10
2961,58
9535,11
1731,38
826,19
5154,27
778,23
863,6
9402,45
3589,37
8680,3
7460,4
165,6
3217,42
4285,21
280,29
9248,35
9050,4
6370,18
6918,22
997,30
735,12
7604,26
1997,7
5105,17
3031,38
1436,7
2308,14
3321,31
8614,44
4059,39
5864,0
6251,18
3522,49
3845,2
3389,18
4482,12
5572,26
6301,42
6071,26
6748,45
7585,23
6304,9
5822,0
6284,19
374,23
3473,20
8800,43
1187,7
8903,31
7492,16
5645,30
6056,33
2701,32
8806,28
722,36
894,4
2508,28
8964,31
4397,5
5600,20
3702,12
4849,4
7027,15
123,3
6465,5
8787,23
3118,33
7744,16
1615,48
454,37
5111,15
8194,22
6415,30
542,33
2133,5
7010,32
7516,34
9210,2
5507,6
2619,46
5568,17
7479,4
2273,12
2466,12
5046,17
1559,17
4422,45
4470,9
4077,24
186,5
7834,50
3190,2
4486,26
4560,5
8349,50
3248,19
6288,23
219,15
5855,3
9941,24
6049,23
7648,22
9873,51
8109,27
8589,37
4236,15
2446,7
9199,44
6787,36
7896,17
3566,48
3397,36
2813,33
1978,32
2012,45
592,23
5484,1
4413,68
5856,17
9387,7
6283,55
4044,14
2095,42
178,45
8306,22
5412,47
8119,18
6828,39
823,7
3496,15
353,27
1010,7
3713,22
4532,5
5834,6
9806,21
2805,22
5419,40
8681,37
3592,4
3533,34
8960,18
3176,3
4835,23
839,24
1548,45
6758,5
8014,22
9047,10
4334,28
3686,15
9136,32
227,34
7045,40
7044,17
3822,43
5894,39
4733,17
9039,45
5336,11
7472,4
1614,40
8303,36
5426,7
5873,16
2193,32
2247,7
8594,13
8745,27
8360,32
9762,13
8047,26
6292,0
8647,37
8905,41
7264,30
4188,18
5466,42
9011,33
6401,37
5675,9
9306,22
115,18
2332,10
4561,8
1912,13
953,0
2841,32
6641,24
6735,28
3256,23
2105,17
6030,30
7371,8
7967,51
3855,19
7478,43
3779,17
4546,50
9284,29
2602,37
4499,6
9012,51
809,42
5356,42
7697,20
4853,5
2517,29
3242,5
9567,32
5557,16
6403,53
3636,52
1666,34
6940,20
4093,38
4451,9
8265,10
6841,0
7592,33
8929,7
3997,1
8097,9
8149,51
9125,8
8996,24
1782,32
8777,3
5221,29
6382,41
5702,17
808,25
4049,43
6759,20
2743,9
4415,44
3972,29
5623,9
317,3
8036,25
4323,37
7966,43
8096,1
1279,3
5161,1
548,25
3508,34
2885,35
8652,10
7864,30
1675,50
6672,0
2151,1
4809,8
44,21
184,29
789,4
2434,36
5451,3
4362,40
9221,23
4344,17
8191,29
8674,52
7977,52
8667,46
8284,14
6300,40
6741,24
4335,5
2516,29
8076,19
7889,21
9471,36
1722,30
2650,27
8747,33
8430,19
6392,15
1422,29
688,0
5593,41
7696,25
9583,3
5425,4
6589,43
3527,4
5871,23
8895,29
9783,0
1026,25
4648,38
4900,14
1090,17
9380,42
4683,30
7430,21
3403,37
6047,24
2340,33
5847,45
6855,9
2229,8
4795,28
130,21
9477,21
2838,49
4708,16
6894,15
7276,61
9189,15
2678,44
6419,16
7718,20
7688,34
7141,9
3852,3
464,8
1134,16
1104,5
2131,9
1154,35
4197,36
5578,11
4171,32
1739,3
7008,25
2907,5
6833,34
1193,21
9717,9
3591,19
7994,8
1385,17
4103,31
1031,11
2958,14
440,45
6956,11
9985,33
605,4
3105,24
9493,18
2998,2
8468,5
2615,16
3158,20
5608,9
6381,34
9150,37
3534,52
2604,29
7211,21
6481,13
6148,5
6629,2
5494,25
3968,44
2892,31
5951,31
8520,12
93,1
4394,2
9814,12
69,30
8968,55
8236,14
8392,14
1455,7
2428,40
1980,6
8605,43
9218,37
2408,31
2908,12
7218,52
8239,37
9439,22
3504,17
3879,28
2772,30
9905,13
2950,13
1632,43
9637,11
7501,42
7082,30
3560,43
9790,9
2018,29
3763,19
7345,12
9006,23
6817,7
9740,36
1357,25
9925,47
3973,56
3960,19
6789,20
478,41
5065,30
9847,49
2748,32
4559,9
4516,0
9257,25
9753,43
5541,44
6900,6
7929,25
2504,3
94,8
8815,42
8860,15
9745,33
235,10
4564,24
747,34
6926,43
2639,18
361,15
5814,42
8550,6
2505,18
5948,4
2440,24
4549,2
4896,1
4051,21
1245,38
2472,8
5081,45
9970,17
7770,2
2684,46
939,34
6723,49
890,5
6724,0
801,6
8107,2
4727,29
4874,4
3090,46
5942,14
9705,46
7162,13
1816,6
5435,4
3489,9
4672,32
3549,22
610,1
4719,28
623,33
9940,47
8526,17
9135,1
2222,0
3414,21
9243,17
3761,35
30,25
6995,30
7441,39
3670,41
6813,15
109,36
1805,9
6087,48
210,1
650,6
3540,4
4041,3
1030,0
9095,12
6924,10
3092,19
929,30
9845,52
7953,14
7955,11
4934,5
8858,27
399,37
481,15
636,10
3610,2
3131,10
8199,34
7398,46
3237,19
5511,8
1083,12
9801,28
2078,6
3332,15
2891,21
5291,41
6145,36
3915,15
6321,0
7123,28
6224,9
6874,28
8611,23
5259,22
5194,23
2568,37
8840,30
5267,39
50,24
1076,25
1452,39
8021,9
9764,39
8744,12
5041,0
4969,40
6505,0
7402,29
5191,14
8738,15
3220,10
7401,30
