ntests,atleast,atmost,exactly
0,10000,116,116
1,9884,275,159
2,9725,445,170
3,9555,636,191
4,9364,858,222
5,9142,1033,175
6,8967,1224,191
7,8776,1414,190
8,8586,1592,178
9,8408,1761,169
10,8239,1966,205
11,8034,2165,199
12,7835,2339,174
13,7661,2523,184
14,7477,2699,176
15,7301,2886,187
16,7114,3071,185
17,6929,3250,179
18,6750,3424,174
19,6576,3621,197
20,6379,3807,186
21,6193,4005,198
22,5995,4191,186
23,5809,4359,168
24,5641,4542,183
25,5458,4699,157
26,5301,4890,191
27,5110,5056,166
28,4944,5225,169
29,4775,5392,167
30,4608,5565,173
31,4435,5764,199
32,4236,5935,171
33,4065,6116,181
34,3884,6302,186
35,3698,6501,199
36,3499,6666,165
37,3334,6833,167
38,3167,7008,175
39,2992,7194,186
40,2806,7377,183
41,2623,7544,167
42,2456,7751,207
43,2249,7921,170
44,2079,8072,151
45,1928,8225,153
46,1775,8381,156
47,1619,8531,150
48,1469,8678,147
49,1322,8821,143
50,1179,8962,141
51,1038,9084,122
52,916,9198,114
53,802,9312,114
54,688,9412,100
55,588,9496,84
56,504,9584,88
57,416,9662,78
58,338,9724,62
59,276,9772,48
60,228,9815,43
61,185,9856,41
62,144,9889,33
63,111,9910,21
64,90,9934,24
65,66,9956,22
66,44,9968,12
67,32,9975,7
68,25,9983,8
69,17,9985,2
70,15,9989,4
71,11,9993,4
72,7,9995,2
73,5,9997,2
74,3,9997,0
75,3,9999,2
76,1,9999,0
77,1,9999,0
78,1,9999,0
79,1,10000,1
