mutant,killedbynt
3577,4
9586,7
539,5
7595,0
29,1
8969,6
918,3
2872,1
8067,8
6823,7
8731,0
8294,1
2675,1
8795,2
7024,4
3194,5
7096,5
5607,0
5289,8
9733,5
2603,1
6749,0
5388,5
8748,4
8899,1
1797,1
5609,2
5038,6
6409,0
8198,7
7151,0
3004,0
8329,3
9650,4
9203,3
9804,5
7019,0
824,1
3421,2
7071,2
6618,7
9752,4
6733,1
7059,1
8276,3
2171,0
8308,0
9425,5
9058,4
1346,8
706,1
7264,2
4126,5
3115,0
3525,3
4109,0
8192,8
9926,4
5630,4
3892,1
7630,5
881,6
5916,2
687,4
5075,3
529,1
8770,7
4902,1
4268,1
2108,3
5211,2
4798,2
9326,0
769,3
3592,2
4414,2
6868,3
3268,1
664,4
9036,3
2375,0
253,2
8430,9
9012,4
2546,0
7388,5
5797,6
4989,3
6064,1
7483,1
2334,2
7692,2
4413,3
8415,1
6245,6
7182,11
6772,3
8473,5
8529,5
1414,6
7926,2
6260,3
3423,1
5188,0
2655,2
2870,9
385,1
6926,2
655,2
9497,6
418,5
5722,2
3637,1
8139,1
2060,1
743,7
6877,2
8286,2
8816,3
4352,4
7661,6
8043,1
4043,1
1731,10
607,2
8927,7
6284,1
5330,2
3610,3
6593,0
3820,1
2073,2
8940,0
6927,4
8309,4
6537,3
2754,2
1657,3
8900,5
1618,2
5455,1
4686,1
2932,3
2858,3
3606,0
5804,5
6049,5
8914,1
5811,3
6118,3
2239,3
904,4
1515,1
1870,8
2799,4
3481,5
5516,8
5802,1
1324,2
3901,5
6643,7
4153,1
3816,2
9501,3
7481,5
1192,3
4101,4
4564,8
8189,3
4301,3
7904,3
7085,4
6163,2
7556,1
7754,2
1824,5
8855,1
9511,3
7376,0
5577,0
7452,3
7209,1
8053,3
7402,3
7863,2
9964,5
5395,3
2643,1
6157,4
406,6
4317,1
1933,2
8456,5
9459,1
2969,3
1462,11
3261,5
3969,1
7409,2
9322,1
720,5
1389,1
6068,1
9478,2
1537,1
4769,7
6011,3
3282,0
2166,3
5154,1
4226,0
7649,3
5697,3
87,0
2629,1
5515,9
5841,6
7435,4
407,6
6836,5
2706,7
7892,1
1567,2
5674,0
3468,0
5102,3
4946,5
5857,1
7163,5
8750,4
2850,1
6650,1
4956,6
6076,3
3857,1
680,3
6704,0
8550,5
8660,1
869,3
5298,3
9724,2
3567,0
1051,1
209,7
7843,2
3033,2
5295,1
4638,2
757,3
8575,2
7840,1
2535,0
3918,1
9736,0
4824,2
8904,1
366,6
4786,6
8732,0
1016,1
4949,4
6797,0
1306,2
1375,7
1613,3
4548,5
6482,4
2440,1
736,2
768,3
8664,0
6323,0
2318,1
3480,5
947,5
9069,5
3947,0
4401,3
7554,2
1838,3
325,2
3413,2
9607,1
3276,3
4921,1
6077,1
6527,6
7672,2
9888,1
6293,0
8015,2
6391,4
4475,5
6280,1
7369,4
5428,1
7380,0
3178,2
1052,4
1566,0
300,6
8938,1
9076,7
971,0
3377,2
5557,3
6479,4
1365,2
1043,6
6317,6
5218,0
9333,1
5155,6
4943,3
2702,1
5914,2
7342,6
4457,3
7889,2
7644,9
9257,1
6603,5
1140,1
6723,1
6294,5
2203,4
9167,1
5446,3
3329,2
2056,6
9746,1
7290,5
3193,3
8555,6
5234,6
5426,5
3465,2
1547,5
1910,1
6242,4
8429,6
8236,5
5963,0
7589,5
2383,2
6722,3
3316,9
1502,1
8994,0
7821,7
2136,0
5548,3
7942,2
2113,0
196,2
3372,0
7683,5
3835,1
7746,2
290,2
8485,3
8338,1
8685,2
2631,2
5324,1
5833,3
1628,7
504,1
2476,1
332,0
4484,2
7267,0
6828,0
2560,1
6730,7
8644,4
9495,6
4513,3
3234,1
9925,4
4551,1
3590,1
1562,1
9435,5
2092,2
9869,3
597,10
4957,0
5675,4
3826,3
8475,6
3634,0
7422,3
6804,3
7891,1
9330,4
589,0
9956,5
2087,1
1750,4
5846,2
1905,1
554,4
7712,5
7757,5
4522,7
2952,3
391,6
7525,1
3833,4
9728,0
1304,1
9382,7
4528,3
5724,0
8180,4
3255,0
4544,2
7017,7
1785,0
1584,4
6721,3
8810,2
6106,1
6634,1
2635,4
5603,3
926,1
9451,0
1545,2
8299,2
7021,6
9861,4
5195,3
9676,5
8369,0
510,2
5016,6
25,5
9965,3
7318,1
585,2
1790,0
2201,1
7710,2
9445,2
8779,5
9371,3
8822,1
266,3
6174,2
9852,2
91,0
4272,2
8867,3
3084,4
3136,11
8479,4
604,2
3349,2
2522,3
2779,1
8011,2
6004,2
3985,3
1211,1
666,0
1396,4
3412,2
9009,2
1272,3
6909,3
6468,1
1034,0
60,4
8721,1
5036,4
9261,3
5961,0
859,6
9161,7
4150,2
9629,6
5855,7
1118,5
7705,3
9894,1
4217,4
8227,1
9504,0
9988,3
17,0
978,3
4189,0
8164,3
6336,3
5850,0
7881,3
4104,3
6910,3
7309,1
1937,1
6165,4
2198,3
8225,6
7965,1
442,3
7213,1
4747,5
2753,4
2091,5
3702,7
1405,4
1047,2
5614,2
6904,0
1065,7
2005,0
3867,4
1713,2
1984,0
8648,1
6550,11
3077,4
3222,4
4064,2
2068,4
6343,1
7487,5
413,2
1556,3
3601,2
3834,3
9332,5
2186,4
9570,4
1242,0
5488,1
6039,0
782,2
707,4
1522,2
9663,8
7468,2
6507,6
3656,2
2214,3
1227,1
1780,3
3789,0
8062,0
7966,2
6533,3
8034,2
9120,2
5444,2
7401,5
5632,9
7766,1
9403,5
8200,2
9828,2
5242,1
3612,2
8006,8
2941,3
6687,3
6424,10
2614,2
4430,4
8018,2
1067,6
3745,4
6717,7
2499,7
180,5
9334,3
210,0
6226,3
6381,4
134,2
9682,6
6142,6
905,3
7680,5
4910,6
4925,1
4276,0
4490,12
6403,0
7011,2
5884,1
3708,5
7492,2
528,5
7638,0
1050,6
4425,4
1482,3
3090,0
5152,2
7667,6
6083,3
2778,2
6193,3
3843,2
9133,1
359,5
2142,4
4065,1
7288,4
7698,9
6129,2
5845,2
4068,8
3696,4
9124,3
331,1
3199,2
6478,1
4001,9
9519,3
2169,4
1454,0
2329,1
8217,10
9991,3
4205,1
5550,5
7829,7
8112,1
4033,4
7006,1
3100,4
4761,1
6107,0
5334,1
2067,1
2912,1
4313,3
1410,4
5448,0
2408,0
7156,4
7202,2
5676,7
3849,1
2720,4
2509,5
6050,1
1060,2
4082,4
4374,0
7050,2
9402,3
9218,2
2014,3
6196,3
6791,3
574,2
6707,1
6173,8
1230,1
3493,4
4861,2
6427,1
3335,1
6016,3
742,1
2063,3
2708,2
5370,1
1885,3
6162,7
4230,6
7576,4
4279,1
5860,6
4275,1
4037,2
5624,3
890,10
3791,7
7571,3
7931,6
6218,1
3364,3
4590,4
8348,2
9311,0
8335,0
501,0
6467,0
4500,4
536,7
1575,5
3340,8
7719,6
1936,0
1883,2
18,5
3802,4
5513,4
6371,5
2291,4
347,6
3391,2
395,4
8368,1
4636,5
9634,3
6600,2
2282,6
2615,4
8449,1
3795,4
2617,8
3850,6
9011,4
1181,2
3621,0
4850,1
3064,4
3641,3
8342,1
6960,1
9005,5
3551,5
896,2
5721,3
1334,6
8204,0
4084,0
423,0
9173,2
9446,0
5153,3
1894,5
5469,8
6353,3
3472,2
829,1
6891,4
9633,1
2551,5
3922,4
5695,2
9583,6
7827,2
6051,0
4991,4
3116,7
