mutant,killedbynt
1770,4
644,6
4466,8
5476,9
7894,7
2831,8
6202,2
5833,5
4479,4
3327,6
4871,4
3797,7
5059,7
3361,6
2260,10
7947,6
5726,2
4030,7
5538,7
6072,5
7497,3
8383,8
8549,2
5889,5
535,6
3456,9
4382,6
1172,5
8702,6
1430,3
5718,4
6402,6
7425,2
9603,8
5055,3
5201,5
141,7
3847,9
1220,3
5416,6
8737,7
7800,4
4389,3
8784,4
7703,3
5560,3
3784,6
1247,13
2215,6
8597,9
8323,5
3109,4
8842,4
8602,8
7657,13
9066,3
5262,6
2651,4
5076,5
9835,8
2521,7
1395,6
676,7
8498,6
6478,7
2617,3
4765,6
4820,8
5769,4
7125,6
2060,7
4842,11
6123,4
2751,3
3085,6
9841,4
9774,10
2202,5
687,6
6173,5
3668,4
2770,2
6143,7
3060,9
5752,8
5377,8
7892,10
9953,4
2728,10
3615,3
5589,5
6116,5
9929,9
5536,3
6093,4
6676,4
7593,2
7316,1
9326,8
4166,5
8273,5
6432,6
7967,4
1793,4
8324,3
8236,9
8075,7
7367,5
5226,7
7906,5
7617,5
3662,4
4373,6
9998,5
7730,2
7230,7
9793,3
6231,5
5398,6
9371,3
455,5
5446,5
5964,6
4478,5
6228,9
4672,6
261,4
747,5
4929,5
5998,5
8938,2
7381,3
6023,3
727,1
6379,2
8503,4
5318,7
6912,7
709,3
3526,9
4555,2
8115,7
9488,6
398,7
5686,3
5157,5
6153,5
6359,6
478,8
1586,6
2177,4
9408,3
8563,6
8752,1
6224,2
3956,7
7572,10
8179,8
1860,5
2949,8
9325,4
1909,3
249,2
6443,7
6069,6
2747,2
8604,7
4507,2
2772,3
1193,6
5190,8
3789,6
3722,2
6749,3
954,5
6856,4
2297,8
6869,9
6074,10
7232,8
1784,10
2721,3
757,8
4129,5
5191,15
4489,4
6990,4
7210,5
7709,11
8363,1
1856,7
6457,6
2766,4
209,6
446,2
4369,4
5450,8
5629,6
6551,8
9636,2
8275,7
2524,6
5028,5
258,2
5791,4
6362,6
7562,5
7349,6
4213,5
27,4
5762,2
6184,6
7361,4
7515,9
5108,6
3272,9
4068,2
2624,3
6195,2
2592,5
8560,4
9564,6
5753,9
8677,3
1993,6
1369,3
2158,9
3851,6
1028,2
6316,3
6931,4
8399,4
1890,8
8163,7
3486,3
3581,3
4061,4
8289,4
6576,6
6248,3
3160,8
7920,6
8856,8
3598,6
6256,5
8300,7
982,5
9843,4
3148,4
4214,6
1454,3
7810,7
4217,9
1465,5
4180,4
9925,3
6570,5
741,7
4726,6
5599,2
8224,3
6375,3
9197,6
7807,3
589,7
8286,5
4304,10
8181,7
5692,7
2844,4
1757,2
2898,4
2005,5
2660,5
8805,9
8567,4
9180,6
2445,3
9607,3
9742,4
9757,8
1090,3
9349,2
1848,7
1823,6
2007,2
2460,8
3883,8
3127,7
2498,4
7356,8
5497,9
519,3
8206,3
4447,9
1381,6
4275,4
8684,7
8586,3
9537,5
9111,3
9447,5
5704,9
3442,4
2951,1
9025,8
3003,8
428,5
3706,4
7504,7
2968,4
6409,7
6004,6
2591,4
911,3
4597,6
7582,5
2278,6
9547,8
6832,6
1168,5
4583,5
8405,3
7391,7
7964,0
4535,6
142,11
1095,8
1176,4
2846,4
9666,6
3221,5
4680,8
5843,5
9475,5
2456,4
8171,4
6789,4
6968,1
5302,4
6186,2
371,6
4290,3
8570,4
3048,7
9951,2
9585,5
941,6
3976,8
8066,4
8087,7
5260,6
564,4
3517,2
38,7
7009,2
1701,7
9920,10
1197,7
6466,5
2622,6
190,4
5936,6
538,12
4812,10
7470,5
5981,10
2480,2
5546,4
5976,9
272,6
7713,3
2860,3
9551,9
5131,10
7350,6
3225,5
6664,6
1961,6
3449,9
4743,5
4824,9
2418,7
3305,8
4568,5
6795,7
8040,3
1789,1
9160,10
7584,1
7869,5
1984,4
3307,7
3439,4
3922,4
7634,9
9260,7
9129,5
7793,7
3822,2
541,5
5024,1
5911,3
9383,3
2642,3
9390,6
54,4
7569,3
6559,4
106,9
7607,7
546,7
3434,5
4982,8
5576,7
4493,4
2787,5
5457,6
879,2
1953,5
3909,7
94,8
8971,7
4785,6
926,11
8304,12
9253,3
570,3
1475,3
9943,6
4151,9
8542,5
4540,7
2375,4
4640,5
2967,4
5196,6
4588,7
2911,5
986,7
4505,6
5779,10
2706,8
5506,8
2378,7
5145,6
691,3
7345,6
3310,7
6462,8
2833,6
8259,4
8466,6
1318,5
3168,7
5995,2
6028,8
4601,5
1420,8
2309,5
8564,4
3240,2
7755,6
230,8
9723,3
9122,1
1779,2
849,2
9088,9
3760,6
8346,3
7384,2
801,1
9899,5
9523,3
2874,8
9999,8
2563,5
6806,3
2366,5
1317,10
6353,12
7448,9
9131,6
9833,5
9209,6
2213,4
7089,10
9070,5
1058,7
5888,4
1360,5
7156,6
7216,4
8340,4
6269,4
8338,10
510,5
8743,6
8862,4
9393,6
4111,5
2658,5
8782,4
1035,3
1449,4
2964,9
8280,2
3754,14
7890,6
2806,3
4204,5
4215,6
7652,5
5633,6
1339,7
1994,4
983,7
8902,4
1536,9
6725,2
2351,7
9095,7
6538,5
8484,3
1419,8
1553,5
2618,6
5973,9
744,6
8785,5
7364,6
6216,3
9419,2
1556,5
4261,4
3076,3
3139,5
789,4
1722,0
2062,1
407,1
4406,9
4172,4
5166,8
6448,5
6756,4
1134,4
2207,7
8760,5
3461,9
4178,10
2365,4
