mutant,killedbynt
6524,7
9396,1
2299,8
4084,2
3223,9
9406,7
6797,3
6593,4
7824,2
7591,5
844,5
7275,7
8767,4
9128,6
6105,6
1626,6
6452,2
1831,5
7523,10
1522,6
2014,8
6183,5
1796,2
7850,6
747,4
8209,5
1125,8
7384,8
1090,2
2981,6
7029,6
8355,4
2362,4
2609,9
9713,4
1150,4
8236,2
8239,5
3561,8
4296,12
847,12
539,7
3746,6
5622,7
2641,4
9175,7
7045,10
907,7
8982,4
5451,6
3040,8
886,1
6620,8
8801,2
9455,3
1961,5
3932,6
9501,4
4479,6
4558,5
4923,7
8841,6
9282,7
6667,5
3402,7
6808,9
2031,5
761,5
1516,5
1575,4
3776,5
2671,4
5854,8
8040,4
6456,5
7519,5
2586,4
6357,5
1955,4
6372,5
7773,10
2987,3
4837,3
5827,8
4616,3
9842,7
8525,5
8893,8
5180,1
429,4
3263,5
7521,4
9548,3
1710,3
3681,5
6078,10
4463,3
3735,4
9503,5
4583,7
1750,3
2205,3
5476,5
6692,6
9846,5
3655,8
9156,5
7044,10
4897,3
9148,7
7300,3
8366,4
4894,6
3834,6
4268,9
7958,3
9414,7
9717,2
2027,2
9315,3
3105,8
3464,4
6439,4
9158,5
4739,8
5387,2
9675,2
1109,4
8491,7
9529,3
4527,6
4305,7
388,8
869,2
5855,5
2484,5
8052,4
9005,4
2170,1
1471,2
1628,5
8152,2
4412,4
9991,2
978,4
5590,10
9276,7
8245,4
6086,7
576,3
8709,5
8135,3
4512,6
753,5
7047,3
9614,4
137,2
8059,5
8030,8
2569,6
3800,7
4344,3
4854,6
7077,8
1000,11
8544,3
5097,4
9228,2
8505,6
8724,2
2942,5
796,7
8785,5
3487,3
4010,5
6317,4
7406,5
7872,6
6218,11
5427,2
5334,5
132,6
6265,6
1016,13
7698,7
1086,5
1450,5
3871,2
2312,9
3615,1
7543,7
9731,1
8662,3
4731,2
868,2
1273,14
3468,6
5043,7
8214,5
7650,2
1657,1
9570,7
6095,9
745,8
6556,5
4573,6
1514,6
6231,9
8376,5
7033,6
2229,3
3520,3
9787,7
8079,5
9119,5
6886,5
7195,0
7851,4
3311,7
561,8
1679,1
4224,10
2597,5
4301,9
9288,6
5233,4
4931,7
1612,2
9656,6
974,5
3963,5
4758,6
5856,7
6167,8
9586,4
5140,5
9292,1
2098,4
5723,4
4497,3
6706,10
2855,0
6233,5
6919,4
8659,6
169,4
9545,1
5133,5
1825,2
6969,6
7121,11
3195,3
8672,4
8170,1
1640,1
9314,4
7218,8
8834,4
578,11
3616,3
5909,2
7325,6
2690,8
2487,4
9744,4
9702,3
6870,6
5575,6
2684,5
4041,9
7114,14
1255,4
8556,6
2420,1
2989,5
8779,6
9741,5
3798,3
8888,4
3526,9
80,3
9921,6
9719,4
2698,4
8224,4
557,4
1528,7
5401,5
3530,8
4869,4
3025,5
5059,5
7357,6
5072,1
3328,5
4189,5
9930,4
6745,7
964,3
3259,3
9664,4
2490,6
1987,4
9482,6
1490,7
2324,4
2558,8
1508,2
9750,3
654,1
7795,3
373,7
7391,2
9824,1
4265,6
4520,6
3414,5
2947,2
4556,6
4685,6
5797,2
7869,3
5586,5
209,6
7128,3
9180,6
9120,5
756,12
8013,4
9043,3
4664,6
8663,4
1632,8
2149,2
6723,2
8567,7
9246,5
9981,6
686,7
6204,9
2360,5
965,7
1221,2
4980,4
7450,7
6864,10
2078,4
8860,5
6158,5
9556,5
7865,5
1299,7
8747,6
9261,2
2298,7
6734,6
1734,4
164,9
950,4
7983,7
8334,7
8648,4
4594,9
5049,7
7459,2
1555,5
891,7
991,6
8928,5
8929,9
4464,8
6708,4
8594,4
6085,6
6602,3
1977,5
2197,5
8646,4
4461,6
4381,8
4959,11
3391,8
8354,5
1589,2
4474,3
2914,9
5785,2
8343,5
494,4
8381,7
8706,5
899,3
3083,4
735,3
9730,7
8415,2
2489,7
9873,6
2240,4
1446,6
5019,1
5208,2
6404,3
6757,8
6547,4
9196,8
4254,2
5220,8
6093,3
1361,3
5634,6
6239,5
8974,5
7232,4
101,5
6772,4
4078,7
245,1
5490,7
6283,5
8993,3
1730,5
5989,4
9880,2
390,4
9756,3
7370,6
8871,1
716,6
3325,5
2354,0
8379,5
8814,5
2903,3
4442,4
2646,4
2517,5
5776,5
8452,8
7317,10
2251,7
1900,5
2645,4
9490,3
7742,2
1497,3
2956,3
6777,1
9728,7
6303,3
4699,6
7985,1
7711,2
7592,3
9193,4
4159,4
7213,9
8360,3
7770,7
1279,8
2592,3
4964,7
3483,3
6403,6
6592,7
2900,4
9819,3
590,11
4727,8
9057,1
8521,4
1039,3
7175,7
7110,7
2221,3
6491,4
144,7
5512,3
3421,5
6164,6
1927,2
3172,4
7039,3
9306,3
3658,2
7670,5
414,1
8737,6
2203,6
7378,4
7920,5
6823,5
608,8
5561,4
4552,4
4824,6
8493,5
6995,8
6504,3
5455,6
4941,9
9015,8
5345,2
3003,9
4037,7
4695,3
2786,3
3980,4
6676,3
7687,6
8232,5
6134,6
4175,2
8261,4
5461,7
8060,4
4011,4
314,5
1459,3
6561,5
3097,5
5182,5
9254,5
6994,2
4774,1
3534,5
8959,8
4057,6
4888,4
9416,5
6387,7
6740,9
4790,6
4828,6
4736,4
2894,8
6344,6
84,5
4273,3
7158,4
9611,2
5507,8
1752,3
1029,4
4059,3
8729,5
1573,4
4935,4
1315,5
5065,1
8333,4
3399,8
9836,2
4801,5
7533,6
2748,1
3815,4
6172,6
9742,5
7438,1
2438,7
6343,4
3192,2
8399,7
16,9
9209,6
3445,6
5865,4
362,5
532,4
1989,3
5523,12
3352,6
438,7
4251,7
7287,2
2526,5
597,4
9795,7
9065,7
3821,7
9892,3
4639,7
7404,8
2584,6
8522,3
5570,6
5599,4
2552,11
3555,4
3366,8
7413,7
4022,8
8319,7
3295,7
8837,6
9601,4
7178,5
8658,4
661,7
1013,8
4694,9
5407,10
3704,5
7942,3
2143,6
4513,3
896,6
5277,4
8632,7
5411,5
1593,5
8182,4
5524,2
8565,2
1659,11
5158,3
1601,4
5539,4
4677,6
2325,4
8758,3
3116,8
4993,5
4719,6
98,6
3779,3
8910,5
2154,5
5794,3
9146,7
9523,4
5293,7
5491,6
2048,4
180,5
2097,11
5351,1
6948,4
9631,5
2627,6
5252,5
875,10
5870,3
5181,4
5305,4
9520,6
852,5
2932,1
9316,9
4437,8
7343,4
7134,3
2651,3
1265,3
2350,5
1532,5
6783,3
685,3
2345,4
8069,5
7358,4
146,7
9739,5
4441,7
7643,6
5530,6
22,2
3961,2
9203,6
6794,9
4559,10
3467,12
8121,2
1408,6
2060,9
837,2
252,6
9436,3
9375,6
4026,0
2262,2
5755,9
7314,5
3665,4
2997,5
6193,4
6024,5
8690,10
2292,2
9764,7
5380,9
8520,6
8898,6
8720,2
9409,5
7163,7
6143,3
2940,3
1375,3
1182,5
8547,4
4264,7
9697,4
4194,6
9452,5
3948,3
2011,9
9811,4
879,5
1407,4
1466,7
4545,7
7225,9
9553,6
8559,3
3761,4
8454,4
9268,6
8628,11
6750,6
3118,7
1915,10
4862,7
5012,7
7723,5
6688,5
9267,8
8839,6
5711,6
1727,2
708,3
6972,4
5362,6
3843,2
185,6
2179,5
1799,6
9493,1
4325,4
8018,6
127,4
2572,5
9407,3
6023,5
7420,7
9835,9
700,10
1621,5
7836,8
5171,6
1291,9
5969,8
644,5
3055,4
5364,5
1034,5
3502,6
1365,7
7074,2
7618,5
3730,6
6014,4
4304,5
3351,4
6051,7
5624,8
1768,5
9108,11
1635,9
828,4
682,3
5548,4
1530,3
5324,4
3567,7
5934,1
696,4
7917,4
5256,5
2843,1
1374,5
493,7
5537,4
6626,3
1947,7
261,10
5681,7
3737,5
3673,3
1884,1
6169,8
8925,3
5414,7
2158,4
5219,3
8677,7
9621,6
2126,1
7721,8
915,3
3243,6
418,8
8358,6
9612,5
5940,9
7136,6
6008,3
2994,8
5139,4
5050,5
6705,6
8660,8
5749,5
7754,6
665,4
954,6
1839,8
2145,7
6339,7
3130,3
9372,6
5917,10
8914,5
1334,4
4077,4
9641,4
3335,3
1886,4
3446,5
9858,2
7526,4
6392,9
7720,4
2679,1
6173,5
2088,3
8328,6
3202,2
3935,6
2764,2
7008,3
9780,4
4482,9
9551,5
1567,7
2357,4
5997,6
3394,4
228,7
1276,8
490,4
3811,4
4064,4
513,7
3330,6
8082,7
7308,2
420,1
6782,6
9048,3
2130,1
3095,4
2603,8
998,6
8973,3
2814,5
6194,5
3053,5
9768,5
2021,5
5943,5
1795,6
18,4
2191,4
6846,9
9155,3
8164,5
8573,4
919,10
4540,7
5736,7
1982,5
9883,5
4035,5
5595,3
7186,6
7455,5
2955,2
6652,2
5800,4
9338,3
1926,10
1934,6
5304,4
6888,3
1317,7
4332,3
3583,4
5189,2
4578,3
702,4
2990,3
8067,3
7665,4
9474,3
1468,7
2136,5
8835,4
2706,1
4107,3
1687,7
7344,3
8316,4
4984,6
4249,4
4148,2
4289,7
6640,2
7081,8
4986,8
8036,13
4202,5
4737,3
9068,2
9173,5
905,5
1543,12
3909,9
9030,4
7222,4
8175,3
2313,7
7738,6
1648,2
660,7
1023,8
2012,4
6067,3
6256,1
2370,6
3631,3
1859,4
3112,8
7926,6
3289,5
3679,5
6494,4
6011,5
8517,6
1811,7
4830,7
6891,2
9163,6
9320,11
3092,6
624,2
924,5
7428,9
8815,6
6699,3
2408,4
9916,5
3989,7
6200,4
7409,7
6967,10
8244,5
6735,4
547,2
3138,3
5023,4
7882,9
1473,7
7168,4
8352,4
8420,3
4955,4
2760,3
5863,5
6540,7
9956,4
5278,5
8719,7
1753,2
7475,6
9244,5
785,4
3338,1
1597,1
5830,5
5576,7
5465,6
82,2
6390,2
711,5
5703,7
1829,4
2672,7
89,3
1534,7
6988,2
6012,4
9299,6
7512,2
936,4
4697,7
3901,7
7189,7
4858,4
2707,3
7106,4
3532,5
6874,3
7492,5
2472,6
8265,4
5594,8
607,0
5751,2
43,6
2970,5
5279,8
4012,4
9632,2
9223,10
8315,3
5402,6
8725,7
27,2
8120,5
2331,7
7424,3
7073,5
1159,2
7219,3
7568,8
3090,5
128,1
2372,1
9074,1
1311,7
1267,8
177,0
943,9
878,5
5811,4
6447,13
3248,10
1943,6
9037,3
4431,8
4971,6
6089,8
1669,7
1504,8
5619,5
5771,4
4886,5
4346,11
8086,6
3777,3
6273,5
6081,5
9502,5
3146,5
6893,7
7820,4
3617,7
4028,6
5295,6
6813,8
3725,6
8856,5
6814,1
8080,4
8270,5
1561,4
5435,4
78,4
4235,7
3454,5
3321,8
8202,3
9898,5
4914,4
4207,2
9036,5
5274,4
2473,3
6080,4
9392,4
2581,4
1316,3
1061,2
5597,8
6004,3
9891,8
4672,6
4407,7
3449,5
4122,3
948,4
5580,6
235,6
8514,7
4785,4
99,3
7079,4
4756,8
8161,8
