mutant,killedbynt
1180,27
6515,21
464,36
3944,2
3197,14
2094,34
6505,28
5787,33
264,19
5644,1
3375,6
6512,30
8056,38
2634,0
2939,7
6953,21
8401,35
233,12
1639,32
4620,29
652,42
9222,9
1039,27
9911,18
903,22
9638,13
3792,23
1578,36
9306,26
7252,24
6241,29
6025,35
649,34
5073,35
7951,30
9786,33
9069,0
8851,10
5027,28
7535,31
8508,33
8983,31
9538,15
8309,22
2480,27
6715,43
8223,12
3365,22
3550,11
9681,31
7000,36
5334,4
83,25
8861,26
2675,2
1422,7
8731,9
6360,39
6745,31
7872,21
3989,3
8126,9
7799,35
4094,5
9113,30
9429,21
3644,16
2000,31
4420,29
8857,0
6383,5
3795,21
2739,26
9800,41
5975,20
680,31
8083,23
6741,21
5837,13
829,8
5925,34
7463,12
1260,3
1119,19
2706,14
2532,0
9917,31
2550,22
3913,27
4777,31
8455,8
1355,30
1991,31
3047,23
5083,26
5661,8
2534,14
2914,18
948,13
99,33
8957,19
2903,32
388,13
5530,9
6492,45
8660,31
9580,33
8428,40
8831,34
6220,44
1345,34
1851,6
2074,39
9908,16
4031,38
7461,22
1300,12
4448,28
7301,2
563,22
2822,32
934,15
5791,30
7925,25
9092,22
1276,29
175,13
4086,12
8854,31
8506,20
7110,3
1915,18
1199,18
2428,23
962,35
1257,16
6525,25
588,29
695,33
5273,1
5825,39
7474,11
8548,22
9779,17
8006,3
3661,13
1855,18
5896,27
9269,22
7447,24
2092,39
4746,33
3525,31
3534,3
7721,9
2348,37
3107,6
6100,16
6528,32
5202,6
7637,1
4688,24
6451,36
2715,24
5900,22
7055,28
1919,0
6373,7
5402,29
4342,35
8617,38
4910,16
4176,14
3128,19
9484,12
2373,21
3547,38
3228,32
2468,17
6549,18
7256,3
8743,24
4163,30
3524,24
2970,23
3878,27
2410,41
3637,38
3964,14
9483,31
9238,23
8127,38
9873,20
4081,23
7516,18
1796,24
7723,7
2242,9
266,13
8832,26
651,24
5761,34
