mutant,killedbynt
2632,50
5618,58
3946,47
7249,42
2412,43
7504,46
2502,56
7300,51
7924,48
6775,46
7654,47
4107,62
1336,46
3241,45
3672,38
5459,48
8471,54
9078,57
559,40
3278,42
1389,46
4208,46
3531,52
9363,51
5781,43
9939,40
6397,51
3159,49
6670,54
5136,48
3348,46
5197,71
9657,50
9961,46
8101,41
2765,39
2950,54
7420,53
3573,53
8138,46
8452,39
9039,45
2369,51
957,48
5320,50
7083,53
2922,52
8369,53
7006,50
7321,43
1599,44
4434,42
176,43
2823,56
5269,48
134,59
2231,50
2550,57
5007,56
2809,52
3578,46
5329,63
5902,42
5021,42
1622,51
8148,52
569,43
1169,48
7192,53
5404,50
3337,35
301,44
2409,54
6878,51
7662,41
3556,44
1858,54
2094,55
1194,52
7183,59
4972,58
1887,47
3089,56
4767,54
4611,46
8756,43
1980,45
3376,56
3043,57
8052,50
272,47
7339,51
8195,43
4739,47
6095,49
7215,49
365,56
7349,53
9865,58
9901,58
105,47
3857,61
2095,54
3892,49
8770,37
522,48
4414,44
2954,70
9445,48
8019,48
8856,50
8431,54
2198,61
4073,42
9025,47
2965,36
7493,60
2016,43
5952,63
5782,58
8021,76
4213,49
1921,51
6010,41
1048,51
3783,58
6480,42
9220,61
1096,46
5578,53
6964,47
2446,58
4388,42
9093,55
508,60
3014,47
5754,43
4258,59
9307,46
1373,32
7663,48
1113,48
2026,58
3963,36
355,71
8396,58
7646,53
6769,58
4520,47
1576,53
1457,54
4735,52
5718,42
3352,51
1664,45
2243,58
3182,59
5108,58
7053,51
3880,44
5908,48
2977,54
6896,47
8145,47
9333,43
5059,52
9100,47
4034,61
6545,42
3515,46
224,43
3715,47
5641,49
3566,48
1658,47
2356,49
7213,41
7541,54
2387,51
3630,36
2483,56
9932,52
14,48
7792,49
5245,59
9793,54
7619,46
2047,57
2534,53
7126,53
518,56
1827,55
5812,54
3492,57
6642,45
1159,47
8888,51
4835,43
350,36
5941,49
1610,49
6342,49
9160,49
6247,42
5437,27
6022,45
9662,53
3945,52
2584,52
4307,57
430,50
