ntests,atleast,atmost,exactly
0,10000,8007,8007
1,1993,8170,163
2,1830,8362,192
3,1638,8604,242
4,1396,8781,177
5,1219,8894,113
6,1106,8954,60
7,1046,8981,27
8,1019,8999,18
9,1001,9003,4
10,997,9005,2
11,995,9005,0
12,995,9005,0
13,995,9005,0
14,995,9005,0
15,995,9005,0
16,995,9005,0
17,995,9005,0
18,995,9005,0
19,995,9005,0
20,995,9005,0
21,995,9005,0
22,995,9005,0
23,995,9005,0
24,995,9005,0
25,995,9005,0
26,995,9005,0
27,995,9005,0
28,995,9005,0
29,995,9005,0
30,995,9005,0
31,995,9005,0
32,995,9005,0
33,995,9005,0
34,995,9005,0
35,995,9005,0
36,995,9005,0
37,995,9005,0
38,995,9005,0
39,995,9005,0
40,995,9005,0
41,995,9005,0
42,995,9005,0
43,995,9005,0
44,995,9005,0
45,995,9005,0
46,995,9005,0
47,995,9005,0
48,995,9005,0
49,995,9005,0
50,995,9005,0
51,995,9005,0
52,995,9005,0
53,995,9005,0
54,995,9005,0
55,995,9005,0
56,995,9005,0
57,995,9005,0
58,995,9005,0
59,995,9005,0
60,995,9005,0
61,995,9005,0
62,995,9005,0
63,995,9005,0
64,995,9005,0
65,995,9005,0
66,995,9005,0
67,995,9005,0
68,995,9005,0
69,995,9005,0
70,995,9005,0
71,995,9005,0
72,995,9005,0
73,995,9005,0
74,995,9005,0
75,995,9005,0
76,995,9005,0
77,995,9005,0
78,995,9005,0
79,995,9005,0
80,995,9005,0
81,995,9005,0
82,995,9005,0
83,995,9005,0
84,995,9005,0
85,995,9005,0
86,995,9005,0
87,995,9005,0
88,995,9005,0
89,995,9005,0
90,995,9005,0
91,995,9005,0
92,995,9005,0
93,995,9005,0
94,995,9005,0
95,995,9005,0
96,995,9005,0
97,995,9005,0
98,995,9005,0
99,995,9005,0
100,995,9005,0
101,995,9005,0
102,995,9005,0
103,995,9005,0
104,995,9005,0
105,995,9005,0
106,995,9005,0
107,995,9005,0
108,995,9005,0
109,995,9005,0
110,995,9005,0
111,995,9005,0
112,995,9005,0
113,995,9005,0
114,995,9005,0
115,995,9005,0
116,995,9005,0
117,995,9005,0
118,995,9005,0
119,995,9005,0
120,995,9005,0
121,995,9005,0
122,995,9005,0
123,995,9005,0
124,995,9005,0
125,995,9005,0
126,995,9005,0
127,995,9005,0
128,995,9005,0
129,995,9005,0
130,995,9005,0
131,995,9005,0
132,995,9005,0
133,995,9005,0
134,995,9005,0
135,995,9005,0
136,995,9005,0
137,995,9005,0
138,995,9005,0
139,995,9005,0
140,995,9005,0
141,995,9005,0
142,995,9005,0
143,995,9005,0
144,995,9005,0
145,995,9005,0
146,995,9005,0
147,995,9005,0
148,995,9005,0
149,995,9005,0
150,995,9005,0
151,995,9005,0
152,995,9005,0
153,995,9005,0
154,995,9005,0
155,995,9005,0
156,995,9005,0
157,995,9005,0
158,995,9005,0
159,995,9005,0
160,995,9005,0
161,995,9005,0
162,995,9005,0
163,995,9005,0
164,995,9005,0
165,995,9005,0
166,995,9005,0
167,995,9005,0
168,995,9005,0
169,995,9005,0
170,995,9005,0
171,995,9005,0
172,995,9005,0
173,995,9005,0
174,995,9005,0
175,995,9005,0
176,995,9005,0
177,995,9005,0
178,995,9005,0
179,995,9005,0
180,995,9005,0
181,995,9005,0
182,995,9005,0
183,995,9005,0
184,995,9005,0
185,995,9005,0
186,995,9005,0
187,995,9005,0
188,995,9005,0
189,995,9005,0
190,995,9005,0
191,995,9005,0
192,995,9005,0
193,995,9005,0
194,995,9005,0
195,995,9005,0
196,995,9005,0
197,995,9005,0
198,995,9005,0
199,995,9005,0
200,995,9005,0
201,995,9005,0
202,995,9005,0
203,995,9005,0
204,995,9005,0
205,995,9005,0
206,995,9005,0
207,995,9005,0
208,995,9005,0
209,995,9005,0
210,995,9005,0
211,995,9005,0
212,995,9005,0
213,995,9005,0
214,995,9005,0
215,995,9005,0
216,995,9005,0
217,995,9005,0
218,995,9005,0
219,995,9005,0
220,995,9005,0
221,995,9005,0
222,995,9005,0
223,995,9005,0
224,995,9005,0
225,995,9005,0
226,995,9005,0
227,995,9005,0
228,995,9005,0
229,995,9005,0
230,995,9005,0
231,995,9005,0
232,995,9005,0
233,995,9005,0
234,995,9005,0
235,995,9005,0
236,995,9005,0
237,995,9005,0
238,995,9005,0
239,995,9005,0
240,995,9005,0
241,995,9005,0
242,995,9005,0
243,995,9005,0
244,995,9005,0
245,995,9005,0
246,995,9005,0
247,995,9005,0
248,995,9005,0
249,995,9005,0
250,995,9005,0
251,995,9005,0
252,995,9005,0
253,995,9005,0
254,995,9005,0
255,995,9005,0
256,995,9005,0
257,995,9005,0
258,995,9005,0
259,995,9005,0
260,995,9005,0
261,995,9005,0
262,995,9005,0
263,995,9005,0
264,995,9005,0
265,995,9005,0
266,995,9005,0
267,995,9005,0
268,995,9005,0
269,995,9005,0
270,995,9005,0
271,995,9005,0
272,995,9005,0
273,995,9005,0
274,995,9005,0
275,995,9005,0
276,995,9005,0
277,995,9005,0
278,995,9005,0
279,995,9005,0
280,995,9005,0
281,995,9005,0
282,995,9005,0
283,995,9005,0
284,995,9005,0
285,995,9005,0
286,995,9005,0
287,995,9005,0
288,995,9005,0
289,995,9005,0
290,995,9005,0
291,995,9005,0
292,995,9005,0
293,995,9005,0
294,995,9005,0
295,995,9005,0
296,995,9005,0
297,995,9005,0
298,995,9005,0
299,995,9005,0
300,995,9005,0
301,995,9005,0
302,995,9005,0
303,995,9005,0
304,995,9005,0
305,995,9005,0
306,995,9005,0
307,995,9005,0
308,995,9005,0
309,995,9005,0
310,995,9005,0
311,995,9005,0
312,995,9005,0
313,995,9005,0
314,995,9005,0
315,995,9005,0
316,995,9005,0
317,995,9005,0
318,995,9005,0
