mutant,killedbynt
5226,1
875,1
2219,0
4067,0
6394,1
6599,1
2946,0
7189,2
8681,2
1046,2
7886,2
604,0
9098,1
9339,0
1774,1
4151,2
9571,0
9642,0
5192,0
2212,1
8772,2
1960,1
3726,0
6777,2
6238,2
9820,1
3987,0
7597,1
3138,0
8154,0
8117,1
7878,1
1500,0
7369,0
6755,1
4441,1
7184,1
2239,1
1030,1
6066,1
734,1
3375,0
5418,1
9407,2
9257,0
4015,0
8993,2
9757,1
3617,1
6268,0
125,1
6422,0
9064,0
669,1
3680,2
2461,0
6309,1
7486,2
5003,0
7635,1
2622,1
5730,1
6952,0
3413,0
7730,0
8622,0
4010,2
1600,0
8082,0
2280,1
2818,2
6897,0
9434,1
3578,0
3744,0
9734,0
4148,1
5565,1
2393,2
5512,1
3579,0
1058,1
1494,1
7623,1
9125,0
1142,1
5842,0
6316,2
6474,1
9680,1
8663,3
3331,0
2812,2
5312,1
5117,0
2090,2
9493,0
119,2
4167,0
6741,2
2518,1
1461,1
5860,1
6191,2
2388,2
4331,2
1555,1
4841,1
6805,1
2137,1
1396,2
3642,0
1578,1
6138,0
9140,0
7353,3
1650,1
1950,0
9206,1
219,0
2842,1
7644,0
5217,4
6863,2
1483,1
243,2
8065,0
3310,0
4564,0
3692,2
1172,1
3509,1
8859,1
7286,1
5229,2
8908,1
414,1
4007,1
1849,2
2519,0
7670,5
2428,3
2933,1
7693,0
1254,3
3123,0
7998,1
2770,2
1415,0
3114,1
130,1
6292,0
1363,0
9104,0
2733,0
8955,2
6246,0
284,1
8397,2
4112,3
3820,0
5179,1
8798,1
2866,1
5187,1
6144,0
4488,0
5510,0
5400,1
1821,0
7557,1
869,2
2369,0
9109,1
3632,0
3640,2
8478,1
68,1
4728,0
2704,1
6971,4
2612,2
6517,0
4251,2
898,3
9411,0
8212,0
7112,1
9090,2
7471,1
3526,1
6829,0
503,2
5700,2
5932,2
7088,3
1882,1
6611,0
9652,2
1847,2
1935,0
3050,0
1810,2
6886,2
9188,1
240,1
7625,1
8795,0
1110,3
2325,4
5300,0
6959,0
2046,0
7879,2
3095,2
4387,1
200,1
8646,1
2564,1
7567,1
7776,1
9918,0
9760,0
9900,1
4427,2
9489,0
1322,1
6875,1
6151,2
2808,1
3468,1
6538,0
7823,1
7067,1
5006,2
1903,2
2300,2
2678,1
7942,4
8942,2
1663,1
1210,0
477,2
3996,0
4236,2
1212,0
3771,4
6593,0
6056,0
4937,1
6117,2
6215,0
9017,0
3657,0
2512,1
3168,0
7292,1
36,1
7716,0
3743,3
5698,0
310,0
3890,0
8768,1
4870,0
3855,3
846,0
8415,2
4901,2
2124,1
3851,1
4360,1
1216,1
8544,3
1797,0
6459,0
1905,0
3283,0
5065,1
6241,1
441,0
9660,1
5002,3
9995,0
5876,0
9508,0
6013,1
8788,1
7438,1
7971,1
7944,0
1115,0
1068,1
7154,1
9444,0
