ntests,atleast,atmost,exactly
0,10000,9890,9890
1,110,9891,1
2,109,9891,0
3,109,9891,0
4,109,9891,0
5,109,9891,0
6,109,9891,0
7,109,9891,0
8,109,9891,0
9,109,9891,0
10,109,9891,0
11,109,9891,0
12,109,9891,0
13,109,9891,0
14,109,9891,0
15,109,9891,0
16,109,9891,0
17,109,9891,0
18,109,9891,0
19,109,9891,0
20,109,9891,0
21,109,9891,0
22,109,9891,0
23,109,9891,0
24,109,9891,0
25,109,9891,0
26,109,9891,0
27,109,9891,0
28,109,9891,0
29,109,9891,0
30,109,9891,0
31,109,9891,0
32,109,9891,0
33,109,9891,0
34,109,9891,0
35,109,9892,1
36,108,9892,0
37,108,9894,2
38,106,9894,0
39,106,9900,6
40,100,9900,0
41,100,9902,2
42,98,9907,5
43,93,9910,3
44,90,9915,5
45,85,9919,4
46,81,9925,6
47,75,9931,6
48,69,9934,3
49,66,9941,7
50,59,9945,4
51,55,9953,8
52,47,9960,7
53,40,9964,4
54,36,9968,4
55,32,9974,6
56,26,9975,1
57,25,9981,6
58,19,9984,3
59,16,9990,6
60,10,9991,1
61,9,9994,3
62,6,9995,1
63,5,9997,2
64,3,9998,1
65,2,9999,1
66,1,9999,0
67,1,9999,0
68,1,10000,1
