ntests,atleast,atmost,exactly
0,10000,9015,9015
1,985,9021,6
2,979,9021,0
3,979,9021,0
4,979,9021,0
5,979,9021,0
6,979,9021,0
7,979,9021,0
8,979,9021,0
9,979,9021,0
10,979,9021,0
11,979,9021,0
12,979,9021,0
13,979,9021,0
14,979,9021,0
15,979,9021,0
16,979,9021,0
17,979,9021,0
18,979,9021,0
19,979,9021,0
20,979,9021,0
21,979,9021,0
22,979,9021,0
23,979,9021,0
24,979,9021,0
25,979,9021,0
26,979,9021,0
27,979,9021,0
28,979,9021,0
29,979,9021,0
30,979,9021,0
31,979,9021,0
32,979,9021,0
33,979,9021,0
34,979,9021,0
35,979,9023,2
36,977,9025,2
37,975,9027,2
38,973,9031,4
39,969,9035,4
40,965,9043,8
41,957,9053,10
42,947,9068,15
43,932,9076,8
44,924,9095,19
45,905,9117,22
46,883,9149,32
47,851,9171,22
48,829,9209,38
49,791,9247,38
50,753,9291,44
51,709,9338,47
52,662,9389,51
53,611,9442,53
54,558,9508,66
55,492,9558,50
56,442,9601,43
57,399,9651,50
58,349,9687,36
59,313,9735,48
60,265,9788,53
61,212,9828,40
62,172,9860,32
63,140,9882,22
64,118,9903,21
65,97,9926,23
66,74,9947,21
67,53,9962,15
68,38,9972,10
69,28,9977,5
70,23,9982,5
71,18,9985,3
72,15,9987,2
73,13,9991,4
74,9,9997,6
75,3,9997,0
76,3,9998,1
77,2,10000,2
