ntests,atleast,atmost,exactly
0,10000,0,0
1,10000,0,0
2,10000,0,0
3,10000,0,0
4,10000,0,0
5,10000,0,0
6,10000,0,0
7,10000,0,0
8,10000,0,0
9,10000,0,0
10,10000,0,0
11,10000,0,0
12,10000,0,0
13,10000,0,0
14,10000,0,0
15,10000,0,0
16,10000,0,0
17,10000,0,0
18,10000,0,0
19,10000,0,0
20,10000,0,0
21,10000,0,0
22,10000,0,0
23,10000,0,0
24,10000,0,0
25,10000,0,0
26,10000,0,0
27,10000,0,0
28,10000,0,0
29,10000,0,0
30,10000,0,0
31,10000,0,0
32,10000,0,0
33,10000,0,0
34,10000,0,0
35,10000,0,0
36,10000,0,0
37,10000,0,0
38,10000,0,0
39,10000,0,0
40,10000,0,0
41,10000,0,0
42,10000,0,0
43,10000,0,0
44,10000,0,0
45,10000,0,0
46,10000,0,0
47,10000,0,0
48,10000,0,0
49,10000,0,0
50,10000,0,0
51,10000,0,0
52,10000,0,0
53,10000,0,0
54,10000,0,0
55,10000,0,0
56,10000,0,0
57,10000,0,0
58,10000,0,0
59,10000,0,0
60,10000,0,0
61,10000,0,0
62,10000,0,0
63,10000,0,0
64,10000,0,0
65,10000,0,0
66,10000,0,0
67,10000,0,0
68,10000,0,0
69,10000,0,0
70,10000,0,0
71,10000,0,0
72,10000,0,0
73,10000,0,0
74,10000,0,0
75,10000,0,0
76,10000,0,0
77,10000,0,0
78,10000,0,0
79,10000,0,0
80,10000,0,0
81,10000,0,0
82,10000,0,0
83,10000,0,0
84,10000,0,0
85,10000,0,0
86,10000,0,0
87,10000,0,0
88,10000,0,0
89,10000,0,0
90,10000,0,0
91,10000,0,0
92,10000,0,0
93,10000,0,0
94,10000,0,0
95,10000,0,0
96,10000,0,0
97,10000,0,0
98,10000,0,0
99,10000,0,0
100,10000,0,0
101,10000,0,0
102,10000,0,0
103,10000,0,0
104,10000,0,0
105,10000,0,0
106,10000,0,0
107,10000,0,0
108,10000,0,0
109,10000,0,0
110,10000,0,0
111,10000,0,0
112,10000,0,0
113,10000,0,0
114,10000,0,0
115,10000,0,0
116,10000,0,0
117,10000,0,0
118,10000,0,0
119,10000,0,0
120,10000,0,0
121,10000,0,0
122,10000,0,0
123,10000,0,0
124,10000,0,0
125,10000,0,0
126,10000,0,0
127,10000,0,0
128,10000,0,0
129,10000,0,0
130,10000,0,0
131,10000,0,0
132,10000,0,0
133,10000,0,0
134,10000,0,0
135,10000,0,0
136,10000,0,0
137,10000,0,0
138,10000,0,0
139,10000,0,0
140,10000,0,0
141,10000,0,0
142,10000,0,0
143,10000,0,0
144,10000,0,0
145,10000,0,0
146,10000,0,0
147,10000,0,0
148,10000,0,0
149,10000,0,0
150,10000,0,0
151,10000,0,0
152,10000,0,0
153,10000,0,0
154,10000,0,0
155,10000,0,0
156,10000,0,0
157,10000,0,0
158,10000,0,0
159,10000,0,0
160,10000,0,0
161,10000,0,0
162,10000,0,0
163,10000,0,0
164,10000,0,0
165,10000,0,0
166,10000,0,0
167,10000,0,0
168,10000,0,0
169,10000,0,0
170,10000,0,0
171,10000,0,0
172,10000,0,0
173,10000,0,0
174,10000,0,0
175,10000,0,0
176,10000,0,0
177,10000,0,0
178,10000,0,0
179,10000,0,0
180,10000,0,0
181,10000,0,0
182,10000,0,0
183,10000,0,0
184,10000,0,0
185,10000,0,0
186,10000,0,0
187,10000,0,0
188,10000,0,0
189,10000,0,0
190,10000,0,0
191,10000,0,0
192,10000,0,0
193,10000,0,0
194,10000,0,0
195,10000,0,0
196,10000,0,0
197,10000,0,0
198,10000,0,0
199,10000,0,0
200,10000,0,0
201,10000,0,0
202,10000,0,0
203,10000,0,0
204,10000,0,0
205,10000,0,0
206,10000,0,0
207,10000,0,0
208,10000,0,0
209,10000,0,0
210,10000,0,0
211,10000,0,0
212,10000,0,0
213,10000,0,0
214,10000,0,0
215,10000,0,0
216,10000,0,0
217,10000,0,0
218,10000,0,0
219,10000,0,0
220,10000,0,0
221,10000,0,0
222,10000,0,0
223,10000,0,0
224,10000,0,0
225,10000,0,0
226,10000,0,0
227,10000,0,0
228,10000,0,0
229,10000,0,0
230,10000,0,0
231,10000,0,0
232,10000,0,0
233,10000,0,0
234,10000,0,0
235,10000,0,0
236,10000,0,0
237,10000,0,0
238,10000,0,0
239,10000,0,0
240,10000,0,0
241,10000,0,0
242,10000,0,0
243,10000,0,0
244,10000,0,0
245,10000,0,0
246,10000,0,0
247,10000,0,0
248,10000,0,0
249,10000,0,0
250,10000,0,0
251,10000,0,0
252,10000,0,0
253,10000,0,0
254,10000,0,0
255,10000,0,0
256,10000,0,0
257,10000,0,0
258,10000,0,0
259,10000,0,0
260,10000,0,0
261,10000,0,0
262,10000,0,0
263,10000,0,0
264,10000,0,0
265,10000,0,0
266,10000,0,0
267,10000,0,0
268,10000,0,0
269,10000,0,0
270,10000,0,0
271,10000,0,0
272,10000,0,0
273,10000,0,0
274,10000,0,0
275,10000,0,0
276,10000,0,0
277,10000,0,0
278,10000,0,0
279,10000,0,0
280,10000,0,0
281,10000,0,0
282,10000,0,0
283,10000,0,0
284,10000,0,0
285,10000,0,0
286,10000,0,0
287,10000,0,0
288,10000,0,0
289,10000,0,0
290,10000,0,0
291,10000,0,0
292,10000,0,0
293,10000,0,0
294,10000,0,0
295,10000,0,0
296,10000,0,0
297,10000,0,0
298,10000,0,0
299,10000,0,0
300,10000,0,0
301,10000,0,0
302,10000,0,0
303,10000,0,0
304,10000,0,0
305,10000,0,0
306,10000,0,0
307,10000,0,0
308,10000,0,0
309,10000,0,0
310,10000,0,0
311,10000,0,0
312,10000,0,0
313,10000,0,0
314,10000,0,0
315,10000,0,0
316,10000,0,0
317,10000,0,0
318,10000,0,0
319,10000,0,0
320,10000,0,0
321,10000,0,0
322,10000,0,0
323,10000,0,0
324,10000,0,0
325,10000,0,0
326,10000,0,0
327,10000,0,0
328,10000,0,0
329,10000,0,0
330,10000,0,0
331,10000,0,0
332,10000,0,0
333,10000,0,0
334,10000,0,0
335,10000,0,0
336,10000,0,0
337,10000,0,0
338,10000,0,0
339,10000,0,0
340,10000,0,0
341,10000,0,0
342,10000,0,0
343,10000,0,0
344,10000,0,0
345,10000,0,0
346,10000,0,0
347,10000,0,0
348,10000,0,0
349,10000,0,0
350,10000,0,0
351,10000,0,0
352,10000,0,0
353,10000,0,0
354,10000,0,0
355,10000,0,0
356,10000,0,0
357,10000,0,0
358,10000,0,0
359,10000,0,0
360,10000,0,0
361,10000,0,0
362,10000,0,0
363,10000,0,0
364,10000,0,0
365,10000,0,0
366,10000,0,0
367,10000,0,0
368,10000,0,0
369,10000,0,0
370,10000,0,0
371,10000,0,0
372,10000,0,0
373,10000,0,0
374,10000,0,0
375,10000,0,0
376,10000,0,0
377,10000,0,0
378,10000,0,0
379,10000,0,0
380,10000,0,0
381,10000,0,0
382,10000,0,0
383,10000,0,0
384,10000,0,0
385,10000,0,0
386,10000,0,0
387,10000,0,0
388,10000,0,0
389,10000,0,0
390,10000,0,0
391,10000,0,0
392,10000,0,0
393,10000,0,0
394,10000,0,0
395,10000,0,0
396,10000,0,0
397,10000,0,0
398,10000,0,0
399,10000,0,0
400,10000,0,0
401,10000,0,0
402,10000,0,0
403,10000,0,0
404,10000,0,0
405,10000,0,0
406,10000,0,0
407,10000,0,0
408,10000,0,0
409,10000,0,0
410,10000,0,0
411,10000,0,0
412,10000,0,0
413,10000,0,0
414,10000,0,0
415,10000,0,0
416,10000,0,0
417,10000,0,0
418,10000,0,0
419,10000,0,0
420,10000,0,0
421,10000,0,0
422,10000,0,0
423,10000,0,0
424,10000,0,0
425,10000,0,0
426,10000,0,0
427,10000,0,0
428,10000,0,0
429,10000,0,0
430,10000,2,2
431,9998,5,3
432,9995,5,0
433,9995,5,0
434,9995,6,1
435,9994,9,3
436,9991,10,1
437,9990,12,2
438,9988,13,1
439,9987,14,1
440,9986,15,1
441,9985,17,2
442,9983,17,0
443,9983,18,1
444,9982,24,6
445,9976,25,1
446,9975,33,8
447,9967,38,5
448,9962,42,4
449,9958,47,5
450,9953,52,5
451,9948,57,5
452,9943,73,16
453,9927,77,4
454,9923,88,11
455,9912,103,15
456,9897,116,13
457,9884,134,18
458,9866,154,20
459,9846,177,23
460,9823,207,30
461,9793,234,27
462,9766,268,34
463,9732,312,44
464,9688,351,39
465,9649,393,42
466,9607,441,48
467,9559,480,39
468,9520,525,45
469,9475,568,43
470,9432,623,55
471,9377,680,57
472,9320,733,53
473,9267,796,63
474,9204,880,84
475,9120,936,56
476,9064,1020,84
477,8980,1113,93
478,8887,1207,94
479,8793,1287,80
480,8713,1379,92
481,8621,1474,95
482,8526,1581,107
483,8419,1686,105
484,8314,1811,125
485,8189,1942,131
486,8058,2058,116
487,7942,2195,137
488,7805,2341,146
489,7659,2480,139
490,7520,2616,136
491,7384,2779,163
492,7221,2919,140
493,7081,3095,176
494,6905,3267,172
495,6733,3437,170
496,6563,3594,157
497,6406,3763,169
498,6237,3922,159
499,6078,4091,169
500,5909,4269,178
501,5731,4426,157
502,5574,4582,156
503,5418,4761,179
504,5239,4952,191
505,5048,5150,198
506,4850,5305,155
507,4695,5454,149
508,4546,5639,185
509,4361,5814,175
510,4186,5976,162
511,4024,6163,187
512,3837,6332,169
513,3668,6501,169
514,3499,6671,170
515,3329,6818,147
516,3182,6969,151
517,3031,7125,156
518,2875,7257,132
519,2743,7415,158
520,2585,7554,139
521,2446,7685,131
522,2315,7808,123
523,2192,7931,123
524,2069,8059,128
525,1941,8190,131
526,1810,8300,110
527,1700,8391,91
528,1609,8500,109
529,1500,8587,87
530,1413,8681,94
531,1319,8759,78
532,1241,8864,105
533,1136,8950,86
534,1050,9016,66
535,984,9081,65
536,919,9168,87
537,832,9224,56
538,776,9288,64
539,712,9353,65
540,647,9418,65
541,582,9466,48
542,534,9506,40
543,494,9540,34
544,460,9590,50
545,410,9624,34
546,376,9660,36
547,340,9683,23
548,317,9713,30
549,287,9732,19
550,268,9761,29
551,239,9779,18
552,221,9796,17
553,204,9814,18
554,186,9835,21
555,165,9851,16
556,149,9870,19
557,130,9888,18
558,112,9898,10
559,102,9912,14
560,88,9923,11
561,77,9929,6
562,71,9937,8
563,63,9940,3
564,60,9946,6
565,54,9950,4
566,50,9952,2
567,48,9955,3
568,45,9961,6
569,39,9967,6
570,33,9971,4
571,29,9974,3
572,26,9980,6
573,20,9981,1
574,19,9984,3
575,16,9989,5
576,11,9992,3
577,8,9993,1
578,7,9995,2
579,5,9995,0
580,5,9997,2
581,3,9998,1
582,2,9999,1
583,1,9999,0
584,1,9999,0
585,1,9999,0
586,1,10000,1
