ntests,atleast,atmost,exactly
0,10000,9985,9985
1,15,9991,6
2,9,9991,0
3,9,9991,0
4,9,9991,0
5,9,9991,0
6,9,9991,0
7,9,9991,0
8,9,9991,0
9,9,9991,0
10,9,9991,0
11,9,9991,0
12,9,9991,0
13,9,9991,0
14,9,9991,0
15,9,9991,0
16,9,9991,0
17,9,9991,0
18,9,9991,0
19,9,9991,0
20,9,9991,0
21,9,9991,0
22,9,9991,0
23,9,9991,0
24,9,9991,0
25,9,9991,0
26,9,9991,0
27,9,9991,0
28,9,9991,0
29,9,9991,0
30,9,9991,0
31,9,9991,0
32,9,9991,0
33,9,9991,0
34,9,9991,0
35,9,9991,0
36,9,9991,0
37,9,9991,0
38,9,9991,0
39,9,9992,1
40,8,9992,0
41,8,9992,0
42,8,9992,0
43,8,9992,0
44,8,9992,0
45,8,9992,0
46,8,9993,1
47,7,9993,0
48,7,9995,2
49,5,9995,0
50,5,9995,0
51,5,9995,0
52,5,9995,0
53,5,9995,0
54,5,9996,1
55,4,9996,0
56,4,9997,1
57,3,9997,0
58,3,9998,1
59,2,10000,2
