mutant,killedbynt
9186,1
6343,0
3390,0
9415,1
2822,0
7386,2
2433,1
3003,1
6499,0
7643,0
9252,0
5252,0
3695,0
1113,1
3342,1
7227,0
5084,1
6734,1
6478,0
4561,1
6778,0
7533,2
2057,0
6603,0
1744,0
1161,0
2735,0
5716,1
4552,0
3071,0
9860,2
3173,1
261,0
6579,0
5751,0
4412,1
6877,1
9084,2
2199,0
7262,2
3599,0
2505,1
3048,0
1492,0
8692,0
3045,1
8606,0
3669,0
2949,0
5630,1
4140,0
5717,0
6939,0
2203,0
4407,1
8387,0
523,3
3049,0
2868,0
8195,1
4717,0
6133,1
9107,0
2909,1
4710,1
4675,1
9088,0
7521,1
7041,1
923,0
1661,0
6074,1
2472,0
5909,0
473,0
2456,2
3977,0
4747,0
8313,1
129,0
6573,0
9105,1
9423,0
5326,1
6282,1
9813,0
4497,0
3110,1
5714,0
9472,1
4739,0
1835,0
3617,0
7987,0
6314,1
2027,2
7188,0
8918,0
2355,0
2994,0
234,1
9491,0
9390,0
7426,1
8557,0
7362,1
8613,0
892,0
1497,0
7367,0
787,1
5097,1
8165,1
9867,0
3645,0
5632,1
9226,0
5481,0
1913,0
4735,0
1684,1
1112,0
9008,0
3970,0
2937,2
1717,0
6828,0
6239,1
6458,1
9560,0
5926,0
3565,1
2264,0
5482,1
4087,0
7712,1
4828,1
343,0
1108,0
6683,1
1104,0
1903,0
1420,1
2461,1
4766,1
7018,1
8824,0
9823,0
2000,1
6083,1
5644,0
1559,1
8374,0
4398,3
3724,1
8535,2
6756,0
7380,1
4154,1
2931,0
1817,1
3069,1
9859,0
3587,1
8759,1
8017,0
8022,2
8694,0
4831,2
5980,0
2147,1
4197,0
446,0
3820,0
2052,0
3229,1
1208,1
4711,1
5608,1
2746,0
8015,1
6775,0
1297,0
3379,1
4639,1
3898,0
3189,1
18,1
4993,1
7812,1
7485,2
6126,1
994,0
2270,2
253,0
6852,0
9365,2
862,1
5986,1
9477,0
5925,0
3181,1
1841,0
1938,0
7588,0
814,0
8983,0
5154,0
899,1
9093,0
6084,1
67,0
5202,0
9831,1
8476,1
8426,1
1837,0
4963,1
2825,0
6709,2
6904,0
4160,0
246,0
7546,2
4651,0
6674,1
4804,0
9974,1
3507,0
4658,0
6146,0
1083,0
6837,0
7432,0
427,0
3972,1
7555,0
282,0
8595,0
6806,0
7679,1
6249,0
7541,0
701,0
648,0
6664,2
8213,0
6334,0
1870,0
7998,0
9750,0
6925,1
9966,0
121,0
8108,1
623,1
6454,1
6075,1
2150,0
57,0
9656,0
1198,1
1097,0
3880,0
2495,1
5438,0
9380,0
7142,3
7291,1
8721,0
5634,2
3158,0
1455,1
8265,0
5684,0
1996,1
6350,0
3415,1
4882,1
8697,1
9600,0
2979,0
2463,0
1704,2
4566,1
6135,0
309,0
1028,0
7147,0
5638,1
6134,0
5332,0
3213,0
619,1
3688,0
2477,2
6038,0
7514,1
7867,1
466,1
4174,1
378,0
1285,1
9200,1
5475,2
2430,0
1313,1
743,1
23,1
5046,1
3203,3
9239,0
9104,0
3731,1
5281,0
4944,1
5880,0
3304,0
6128,0
6290,1
1970,0
6080,1
6039,1
9505,0
6347,0
991,2
6333,1
1864,0
4917,0
1752,0
4504,1
9404,1
6692,2
1551,1
8468,0
5764,0
700,0
5264,0
6831,0
5123,2
6671,0
7980,0
8711,0
6527,0
4867,0
4016,0
3716,0
7369,1
9549,0
907,0
543,2
5774,0
3011,0
542,0
6166,0
4355,4
9903,1
8624,1
65,0
9704,1
5959,0
9336,0
3000,0
4277,2
5127,0
544,0
5575,1
3949,0
6388,0
2640,0
4316,1
1365,2
259,0
7172,0
5889,1
1466,0
932,0
3646,0
8082,1
9278,1
3511,1
7355,2
8608,1
8994,0
3053,0
6690,1
6469,0
2808,0
3126,1
8505,0
9996,2
2446,1
9753,2
9024,1
3932,0
5674,0
12,0
9218,3
8892,3
3965,0
3275,0
3374,0
330,0
6049,0
526,0
4063,1
7842,0
5032,0
7173,0
8447,0
8525,1
6552,0
1511,1
3981,0
4195,0
2617,1
8439,1
2310,0
9844,0
5429,2
668,1
5236,0
130,0
2610,0
3991,1
1657,1
8171,1
6926,0
5771,0
2661,0
839,1
9059,0
9745,0
6234,0
226,2
8287,0
5940,0
8161,0
8463,0
6326,0
8804,0
1326,0
2738,0
3102,2
7631,0
9467,0
4315,0
6794,0
8319,1
6872,0
2011,0
9020,0
414,1
3864,1
1732,1
3221,0
5130,1
8631,0
1731,0
4482,1
9204,1
7868,0
7213,0
4873,0
1275,1
8237,1
4584,0
2923,0
999,0
2527,0
1584,0
3303,1
9099,0
6861,0
4190,0
1441,1
4067,1
6752,0
5209,0
2099,2
4699,0
2639,0
3471,0
2247,1
6442,1
8864,0
9773,0
5174,0
7931,0
8051,0
1247,1
8572,0
1804,1
8191,3
2087,0
8806,0
8885,2
9412,0
3282,0
6163,0
8982,0
9195,0
9768,3
5407,0
4800,1
5927,0
9291,1
2274,0
4441,0
6215,1
1084,0
8262,0
1904,1
2005,0
4870,0
1373,0
1726,0
3756,0
6468,0
5321,0
3911,0
5206,1
4014,1
4615,1
7477,0
1562,0
1065,0
5524,0
6540,0
5363,1
686,0
7659,0
8877,0
5088,0
7758,0
79,1
9939,0
9236,0
9574,0
5937,0
7885,0
7819,0
2455,0
9764,0
9272,1
2142,1
6432,0
5116,1
9434,0
9016,0
4981,0
4844,0
165,0
8221,1
5733,0
9288,0
97,0
6520,1
2386,0
1939,1
5444,0
7217,2
474,1
7159,0
9383,0
2690,1
5781,0
8417,0
1501,1
6963,0
8351,1
8070,0
2069,0
3896,0
5335,1
9964,0
9530,0
7674,0
2938,0
5538,1
5250,1
2713,0
4343,0
4429,1
7315,1
8879,1
1549,0
6367,0
5320,1
151,1
7765,2
5861,1
5589,1
1798,0
5762,0
7510,1
1588,0
8705,0
8745,0
6768,1
8416,0
9953,0
6622,0
6990,0
5811,0
5710,2
5074,0
5343,0
6696,1
267,2
1281,0
4727,0
5587,0
8808,0
4261,0
6047,0
8989,0
5557,0
9207,0
5907,1
1867,0
516,0
1196,1
2507,2
6959,0
4468,0
1276,0
3788,0
9731,0
5763,0
7199,0
1323,0
4782,2
885,1
4403,1
3685,0
3541,0
8833,0
287,0
7670,0
5304,1
1793,0
8662,0
7554,2
975,1
7851,1
3829,1
8004,0
9846,0
5293,0
7489,1
5835,1
9033,0
9666,1
2015,2
6715,1
1810,1
2878,0
3998,0
8175,1
8352,0
6492,0
442,0
28,0
1064,0
2351,1
7035,0
9709,0
2077,2
9267,0
6668,0
7080,0
4020,0
7629,0
9975,1
2744,0
1290,0
3060,0
7130,0
7004,1
2082,1
3441,1
6860,0
598,1
4551,0
2009,0
4605,1
2299,0
9449,1
257,1
7339,0
286,1
301,0
8788,0
8831,0
560,1
7877,1
1443,1
1858,0
4540,0
6221,0
367,0
7561,1
8255,1
2837,1
8251,1
2184,2
9012,0
2728,0
6102,1
9787,0
3345,0
8090,0
196,2
8937,2
9563,0
6564,0
2867,1
3255,0
8512,1
2022,0
6364,0
9295,1
6599,0
247,0
4769,0
229,0
3139,1
2237,0
1380,0
815,0
2001,0
3926,1
2060,0
4458,1
4153,0
5060,0
2603,3
7720,0
8774,0
766,0
3854,0
2520,0
3935,0
7042,0
5290,0
1048,0
573,0
4592,0
1708,1
6025,0
9991,0
976,1
9875,0
904,0
1892,1
4237,1
1604,1
5158,1
8990,0
8881,0
4523,1
5827,1
6628,2
8247,1
2250,0
9605,1
9901,0
7214,0
1586,0
790,0
7928,2
5985,0
2852,1
2922,1
8568,0
9887,1
8992,0
9729,1
385,0
7723,0
3671,0
875,0
1368,2
9374,0
8177,1
2602,0
2085,1
6920,2
4026,0
5145,0
34,0
1963,0
2756,0
4816,2
4419,2
6435,0
3446,0
5571,0
7792,0
2258,0
3391,0
9682,2
507,3
9402,1
2292,1
7944,1
5712,0
2635,0
3165,0
8946,0
9759,0
8299,0
1839,0
7316,0
6525,1
1609,1
5350,0
9138,2
5830,1
304,1
292,1
5989,0
7434,1
718,1
8248,0
6827,1
4819,0
2626,1
1659,0
7066,1
6957,1
5922,1
4434,1
2379,0
8183,0
3321,0
8757,0
5021,0
3192,0
6376,0
4640,0
989,0
1107,0
3958,0
4744,0
4272,1
182,1
8592,0
9481,0
5818,0
3329,0
2905,0
8473,0
5964,0
8995,0
9230,1
4319,0
7552,0
1471,2
2840,1
9976,0
2814,1
142,0
8586,0
5637,0
5469,0
6490,0
7289,0
816,1
3708,1
3707,0
3155,2
5761,1
6325,0
7576,0
5881,1
9516,1
8317,1
9474,0
5128,0
818,0
5106,0
9877,1
276,0
3742,1
8762,1
9399,1
7034,0
2962,0
9681,0
3828,0
3868,0
5440,0
9878,0
8225,1
5581,1
5391,0
5432,1
6406,1
1803,0
3750,0
68,1
8132,1
9168,1
1081,2
8958,1
4530,0
2731,2
419,0
3520,2
8853,1
774,1
3297,0
8148,0
858,0
6219,0
3144,3
4430,0
8239,0
9310,0
6998,1
9145,0
4731,1
3960,1
1935,0
1003,1
1606,0
5645,1
2118,1
2776,0
7704,0
9339,0
4534,0
5676,1
1132,1
8203,1
7559,0
1907,0
9015,0
828,0
5107,0
6474,1
190,1
1646,0
5101,2
422,0
5204,0
4115,0
1747,0
8059,1
2679,1
1608,0
1617,0
3133,0
9883,1
2063,3
3456,1
3486,1
3794,0
3089,0
4236,0
8137,1
4802,0
1433,0
9283,0
2941,0
9821,3
8923,0
2689,0
4069,1
3930,0
5893,1
5948,0
6093,0
9853,0
296,0
6528,1
3036,0
5377,0
1349,0
235,1
5249,2
4090,1
8322,0
1587,0
9634,1
7404,1
8781,2
966,1
6896,0
3336,0
6710,0
4974,0
2407,0
3330,0
2145,1
9409,1
6329,0
2668,1
8654,1
1833,0
6002,2
7693,2
8236,2
433,0
272,1
2609,0
3334,0
2804,1
29,0
8868,1
7467,0
589,1
2248,0
1122,0
2112,0
5859,0
527,0
7575,1
3598,0
4217,1
9571,0
3463,1
2734,0
9184,0
8680,0
2800,1
2500,0
2183,0
8242,1
853,0
9303,0
2325,0
9189,3
4284,0
6770,0
3722,1
9643,0
9450,2
408,0
2327,3
9421,1
5652,1
5794,0
6970,0
2045,1
6582,1
880,1
3185,0
6941,0
4665,0
1348,0
9841,1
5192,0
2892,1
3535,0
