mutant,killedbynt
327,13
9269,12
2652,14
9917,8
193,8
7671,10
2542,8
7685,10
2974,2
6361,10
2884,11
1608,18
9543,15
682,5
3,14
3546,6
9422,11
7108,4
7382,13
5489,8
354,13
4907,8
7229,8
4283,19
9070,11
2600,10
8776,7
189,7
5368,14
9033,5
5217,6
9609,7
1710,10
9726,12
5128,10
5923,5
9514,18
6437,11
6643,8
9758,10
451,13
4160,10
2401,13
2642,9
5849,9
4004,10
5022,8
9704,6
426,7
2533,8
8748,10
3625,15
3408,8
1657,7
813,5
587,13
4038,8
2457,9
7167,15
2416,10
9525,8
630,7
7172,16
9772,12
4557,3
210,14
2057,13
582,8
5596,11
1390,6
8052,11
4521,10
5210,12
6292,9
1843,10
7286,11
8088,5
5096,12
8918,8
168,6
3020,11
6137,10
7296,12
6581,8
8319,11
2186,9
9705,6
8855,8
6052,13
9270,10
9766,11
5307,9
364,11
6348,9
3294,8
3732,12
7441,5
1832,11
1022,14
2680,8
4330,6
7045,11
1331,13
2497,19
4247,7
4263,11
1011,9
9357,8
2125,13
1142,7
1505,9
5567,14
5722,12
685,12
8271,11
8357,8
1985,8
5839,10
2678,11
6228,8
6997,7
7533,11
8890,15
4310,13
5975,11
6279,10
6413,11
2441,10
932,14
2314,8
9063,5
5295,13
7823,10
5006,10
5299,6
5038,16
2995,11
2632,11
4718,8
8316,9
4084,10
8585,16
2480,12
2615,15
4646,10
1307,8
3026,6
141,11
616,10
6584,12
1239,6
335,10
8358,11
7054,9
4003,4
1228,11
6894,11
5836,12
5646,6
8628,13
4544,11
4104,12
6979,11
1107,6
2369,9
5870,12
4095,12
2397,11
9421,12
5666,11
5327,16
6447,13
3486,11
2298,5
3024,8
1525,10
7509,8
5439,11
5664,8
8451,10
5236,12
2629,11
3880,8
8989,5
7867,12
8729,8
7764,8
6376,10
3727,8
8686,12
7239,14
8904,10
9014,14
2109,7
2122,7
202,12
4488,11
5149,8
3198,10
9234,12
3325,9
4139,14
7129,16
5089,7
1673,13
4986,12
11,11
1583,8
2068,8
3029,10
4289,8
7245,7
7343,14
9088,8
7535,10
2523,9
4244,10
5080,17
255,12
4156,18
477,7
5622,10
7782,9
3549,7
6155,8
6824,8
7837,9
4726,8
1936,12
3875,8
1735,10
270,6
7455,12
576,16
93,12
5242,16
8725,11
4954,16
6573,10
7432,12
7796,9
6785,9
8637,16
9476,11
2759,11
8920,14
1097,12
5321,13
5946,18
5157,8
3740,11
6184,9
8626,17
8043,13
3009,5
9499,8
6285,9
8839,10
1642,14
7360,9
2820,10
5821,10
272,13
1399,5
1784,12
6379,7
7705,10
5007,12
6461,10
5009,6
6619,7
9762,15
143,14
419,8
9439,6
1110,9
6156,11
9761,12
7012,9
5222,9
7702,10
5046,13
7329,13
3264,7
3785,5
7618,11
6806,8
9810,11
5351,11
1344,9
5428,5
7768,13
5230,15
4170,10
5250,8
176,11
8342,7
3372,4
4271,11
6192,15
7916,6
9646,8
8446,10
9433,13
5746,10
7729,6
7298,7
8633,8
2679,9
8302,6
8650,11
2342,10
1961,8
8197,7
6999,5
8699,10
515,8
2633,10
8431,12
9311,12
2381,8
3019,9
4721,12
2033,11
8481,13
1181,9
7774,11
7912,4
6353,8
4551,8
5973,17
1171,6
7834,9
588,7
4699,10
7068,6
1808,8
4506,8
5430,6
6020,13
8879,13
9225,5
7192,16
6494,11
7529,8
115,11
1166,10
3101,12
4255,10
1618,12
3789,6
5771,4
3555,15
8715,9
7860,10
418,11
8447,6
2845,9
6731,8
1053,10
3900,9
3218,9
4179,14
4282,12
4770,6
1180,6
5189,8
4467,10
5496,9
1158,11
6307,11
6549,12
3071,9
9580,8
5612,11
1370,13
7570,15
9012,6
8161,13
4990,4
4477,12
5807,12
4405,10
6864,7
6530,9
59,10
4987,11
6808,4
6273,13
2742,8
7732,10
8018,9
1105,5
4671,8
8962,6
6433,8
2325,11
3267,11
5697,14
5114,14
9803,6
3115,8
5139,7
8588,5
7991,10
5761,10
1379,11
4102,5
7810,22
9711,13
8484,17
2083,5
1993,7
3110,12
7734,13
9879,15
4176,10
7510,11
7927,10
9851,8
7749,5
4204,8
5208,8
339,8
5498,8
5803,13
6247,6
5155,14
5506,6
842,13
403,16
1386,11
2024,7
8600,6
4219,15
4071,13
9777,8
3618,8
3168,13
6277,16
8210,6
9747,9
4550,12
1141,8
7907,9
8154,7
2471,5
83,10
7844,15
8250,14
248,10
8798,13
4152,8
5717,13
7946,8
5118,8
1489,10
6074,12
8523,11
4178,8
4748,13
9036,11
8889,5
2466,10
5075,8
1172,6
4113,11
2792,10
5235,11
2827,7
7393,13
8403,10
455,5
8311,10
2292,8
4752,4
7486,11
5142,13
311,9
2184,3
7559,10
2279,10
3266,11
873,15
7806,12
9896,10
2566,13
4047,11
4875,5
5773,8
5246,11
7741,14
4878,10
5036,11
4342,7
7336,8
9247,9
3612,11
3655,9
81,7
2685,13
9126,7
273,14
8444,10
8639,9
7512,12
610,9
8497,9
4839,9
2211,8
9541,8
3106,10
5865,10
6736,11
5971,7
1103,7
796,15
8965,10
8750,7
7188,10
7278,5
977,17
2959,7
94,6
6538,6
17,11
9139,10
2904,7
6259,10
4821,2
2026,9
2496,12
9211,7
8514,10
8273,6
4300,5
5319,14
9202,8
5493,12
1696,9
8482,10
5804,12
3603,9
6770,9
9481,11
7094,15
1234,8
9370,7
9669,13
3607,10
8700,17
1877,14
7893,5
3320,14
3383,11
6708,11
5419,6
6568,16
3663,9
6862,8
4353,14
9629,14
6898,11
1648,15
6833,5
9097,13
2150,15
4339,17
8479,9
8769,10
1143,8
8809,13
3428,6
6305,11
3808,8
4655,11
2668,12
3854,6
4246,12
5791,7
5966,10
854,8
181,8
310,6
2054,17
2420,6
9670,4
1945,5
9611,6
7849,12
5844,15
4006,10
1747,5
3112,5
2999,7
9685,11
7982,11
2368,16
1733,4
6338,4
5101,4
369,9
4694,3
5505,10
5043,9
3441,7
4109,6
6944,11
950,10
1947,14
5871,8
2350,8
7335,6
8862,9
4702,10
125,11
6912,7
3080,9
9742,6
467,12
3232,13
3822,3
5908,4
7787,10
9254,9
4294,13
3969,4
9504,17
7708,9
8917,13
1178,9
2321,9
9083,8
1647,12
68,11
6510,15
2669,6
304,10
4196,16
7750,5
5453,5
7805,15
3342,6
6884,14
4814,7
6258,5
5927,9
8103,9
3749,9
3995,8
936,9
6665,5
8069,8
260,6
8875,9
8970,12
9606,15
4543,10
75,5
9773,13
3658,7
4437,13
8072,5
2460,8
3941,10
1250,9
3975,4
8689,6
7923,18
6696,9
5383,14
7295,5
9975,10
8474,13
590,8
2786,13
5892,6
1192,12
6366,11
4829,9
4759,8
9566,18
694,9
1774,10
4828,11
200,7
6704,14
7632,11
568,8
5835,10
2735,10
3415,11
7370,8
4061,16
7829,8
485,14
1202,9
4867,12
7074,6
5683,8
1017,11
8457,9
4054,7
6875,15
3669,11
7419,14
1622,7
6145,11
6019,10
9468,12
6434,11
4549,7
1454,10
7424,13
4595,12
532,9
9682,9
7649,13
224,7
3222,10
2737,9
9714,10
243,5
9336,11
6598,12
6958,10
3109,6
52,9
688,12
1335,10
8551,10
7120,15
1930,9
4021,7
2924,10
3305,7
9266,5
3906,10
2777,7
2997,8
3616,12
3462,5
4558,6
7106,5
6666,5
7378,9
7423,13
3429,10
5144,7
9327,10
1217,8
5528,10
4693,7
1940,13
714,9
1069,14
8701,14
2162,8
7656,10
3674,14
1137,13
1814,7
1649,10
8793,9
6745,8
8495,10
8279,9
4434,13
4403,8
6485,8
6935,8
3196,9
9384,16
9775,16
9647,6
6941,7
1267,7
5862,4
3145,6
6209,8
5863,9
1368,4
2290,6
4593,9
6214,20
9272,7
5637,15
6477,18
566,9
8290,11
9082,11
1315,8
2701,6
1749,11
3364,5
5540,9
1515,11
1601,5
4984,9
394,14
6165,13
9386,9
5843,10
7930,10
4210,10
951,8
42,10
4327,10
2921,11
5381,13
7986,12
6891,11
4660,11
8886,19
7814,9
8618,5
3726,12
3574,11
3576,11
2294,8
9148,14
6952,9
9719,7
7974,12
8060,11
4281,8
1820,10
2251,18
218,12
736,6
6481,6
9961,6
523,12
6099,7
6409,10
9074,9
9344,12
4368,6
5024,12
7350,4
7061,16
8143,11
8870,13
5657,14
2917,5
9470,8
2960,10
3311,12
470,8
6230,9
1986,16
2990,11
2510,7
9903,10
5603,10
4624,8
2555,15
1383,6
1969,10
2103,15
2474,8
7137,6
7554,5
1662,10
7565,11
2828,12
4869,6
4962,12
1214,17
7415,6
28,10
3379,14
7895,14
4496,3
2978,12
5763,10
7625,7
5390,9
9875,7
9734,8
4968,14
3999,13
2143,11
6397,17
786,14
1895,12
3852,9
2550,10
2767,13
3719,10
9029,10
4714,12
1113,8
5828,7
2258,8
5793,11
6071,5
2093,6
4805,10
3541,6
9145,11
299,13
8047,9
8418,7
9259,10
5813,10
179,6
2867,9
8201,8
3753,12
6614,11
9622,9
9999,9
9147,9
3237,6
6097,17
5285,6
7071,14
7091,7
9985,10
4491,11
5670,10
5909,12
8513,8
8961,7
9839,9
1653,16
3843,16
6733,13
167,11
2315,11
9438,5
2796,11
7362,5
9533,9
5225,11
2070,15
8911,6
3391,10
6807,10
4451,14
5709,7
1761,6
1244,8
4407,11
4753,6
3693,4
9511,8
6002,15
9779,8
8376,9
569,5
4884,11
659,7
5757,8
5292,8
9431,3
5516,10
8648,10
6011,11
6948,13
7396,7
8606,7
9651,15
1790,10
1753,11
634,10
4201,8
4684,5
8833,8
4453,11
382,8
5734,17
6055,18
6911,11
8978,8
8615,15
3324,8
6987,9
6842,9
8573,7
6713,6
9920,10
4463,9
7373,12
1557,17
7863,7
8006,11
7604,8
2035,17
1088,8
49,15
5403,9
6327,9
6839,13
7349,6
5171,13
7936,8
1836,12
4944,10
8630,7
4212,11
5740,10
2519,6
1227,7
1636,19
7548,11
6667,8
2486,6
7480,6
5200,5
5860,5
8878,11
9733,10
118,9
7944,13
8097,8
9515,5
6276,11
4344,8
4576,12
9780,7
8011,12
8215,9
7484,11
458,10
1201,10
7596,8
9151,10
6205,7
6006,8
1853,7
27,7
6949,7
130,9
1253,3
4898,16
876,8
2205,17
5278,16
8629,11
1372,10
6540,13
7856,7
2335,7
3907,10
6826,9
6599,11
6529,13
5281,4
360,11
3056,7
2345,11
814,5
3667,11
5845,12
7292,13
7201,9
9133,16
8554,7
6883,9
8253,11
6838,10
1520,20
5812,5
2334,13
4698,9
9953,13
160,11
2462,6
1972,9
5158,11
9955,9
4324,14
5998,17
6576,15
4610,3
2775,16
3176,9
5056,6
6750,18
7492,8
5376,15
6098,8
7481,11
7457,6
5691,7
6535,8
4429,9
4975,8
4540,9
8158,10
1434,11
7080,10
439,5
8039,6
1280,7
3260,6
1580,6
1661,14
4489,12
5605,8
948,10
2674,12
522,14
9887,11
3474,14
7026,10
3475,11
5461,6
6182,8
7506,8
