ntests,atleast,atmost,exactly
0,10000,7730,7730
1,2270,7904,174
2,2096,7929,25
3,2071,7931,2
4,2069,7931,0
5,2069,7931,0
6,2069,7931,0
7,2069,7931,0
8,2069,7931,0
9,2069,7931,0
10,2069,7931,0
11,2069,7931,0
12,2069,7931,0
13,2069,7931,0
14,2069,7931,0
15,2069,7931,0
16,2069,7933,2
17,2067,7933,0
18,2067,7936,3
19,2064,7942,6
20,2058,7944,2
21,2056,7948,4
22,2052,7957,9
23,2043,7975,18
24,2025,7997,22
25,2003,8023,26
26,1977,8048,25
27,1952,8090,42
28,1910,8149,59
29,1851,8206,57
30,1794,8279,73
31,1721,8343,64
32,1657,8416,73
33,1584,8483,67
34,1517,8558,75
35,1442,8626,68
36,1374,8686,60
37,1314,8734,48
38,1266,8773,39
39,1227,8819,46
40,1181,8857,38
41,1143,8881,24
42,1119,8906,25
43,1094,8922,16
44,1078,8928,6
45,1072,8942,14
46,1058,8945,3
47,1055,8949,4
48,1051,8951,2
49,1049,8951,0
50,1049,8952,1
51,1048,8952,0
52,1048,8952,0
53,1048,8952,0
54,1048,8952,0
55,1048,8952,0
56,1048,8952,0
57,1048,8952,0
58,1048,8952,0
59,1048,8952,0
60,1048,8952,0
61,1048,8952,0
62,1048,8952,0
63,1048,8952,0
64,1048,8952,0
65,1048,8952,0
66,1048,8952,0
67,1048,8952,0
68,1048,8952,0
69,1048,8952,0
70,1048,8952,0
71,1048,8952,0
72,1048,8952,0
73,1048,8952,0
74,1048,8952,0
75,1048,8952,0
76,1048,8952,0
77,1048,8952,0
78,1048,8952,0
79,1048,8952,0
80,1048,8952,0
81,1048,8952,0
82,1048,8952,0
83,1048,8952,0
84,1048,8952,0
85,1048,8952,0
86,1048,8952,0
87,1048,8952,0
88,1048,8952,0
89,1048,8952,0
90,1048,8952,0
91,1048,8952,0
92,1048,8952,0
93,1048,8952,0
94,1048,8952,0
95,1048,8952,0
96,1048,8952,0
97,1048,8952,0
98,1048,8952,0
99,1048,8952,0
100,1048,8952,0
101,1048,8952,0
102,1048,8952,0
103,1048,8952,0
104,1048,8952,0
105,1048,8952,0
106,1048,8952,0
107,1048,8952,0
108,1048,8952,0
109,1048,8952,0
110,1048,8952,0
111,1048,8952,0
112,1048,8952,0
113,1048,8952,0
114,1048,8952,0
115,1048,8952,0
116,1048,8952,0
117,1048,8952,0
118,1048,8952,0
119,1048,8952,0
120,1048,8952,0
121,1048,8952,0
122,1048,8952,0
123,1048,8952,0
124,1048,8952,0
125,1048,8952,0
126,1048,8952,0
127,1048,8952,0
128,1048,8952,0
129,1048,8952,0
130,1048,8952,0
131,1048,8952,0
132,1048,8952,0
133,1048,8952,0
134,1048,8952,0
135,1048,8952,0
136,1048,8952,0
137,1048,8952,0
138,1048,8952,0
139,1048,8952,0
140,1048,8952,0
141,1048,8952,0
142,1048,8952,0
143,1048,8952,0
144,1048,8952,0
145,1048,8952,0
146,1048,8952,0
147,1048,8952,0
148,1048,8952,0
149,1048,8952,0
150,1048,8952,0
151,1048,8952,0
152,1048,8952,0
153,1048,8952,0
154,1048,8952,0
155,1048,8952,0
156,1048,8952,0
157,1048,8952,0
158,1048,8952,0
159,1048,8952,0
160,1048,8952,0
161,1048,8952,0
162,1048,8952,0
163,1048,8952,0
164,1048,8952,0
165,1048,8952,0
166,1048,8952,0
167,1048,8952,0
168,1048,8952,0
169,1048,8952,0
170,1048,8952,0
171,1048,8952,0
172,1048,8952,0
173,1048,8952,0
174,1048,8952,0
175,1048,8952,0
176,1048,8952,0
177,1048,8952,0
178,1048,8952,0
179,1048,8952,0
180,1048,8952,0
181,1048,8952,0
182,1048,8952,0
183,1048,8952,0
184,1048,8952,0
185,1048,8952,0
186,1048,8952,0
187,1048,8952,0
188,1048,8952,0
189,1048,8952,0
190,1048,8952,0
191,1048,8952,0
192,1048,8952,0
193,1048,8952,0
194,1048,8952,0
195,1048,8952,0
196,1048,8952,0
197,1048,8952,0
198,1048,8952,0
199,1048,8952,0
200,1048,8952,0
201,1048,8952,0
202,1048,8952,0
203,1048,8952,0
204,1048,8952,0
205,1048,8952,0
206,1048,8952,0
207,1048,8952,0
208,1048,8952,0
209,1048,8952,0
210,1048,8952,0
211,1048,8952,0
212,1048,8952,0
213,1048,8952,0
214,1048,8952,0
215,1048,8952,0
216,1048,8952,0
217,1048,8952,0
218,1048,8952,0
219,1048,8952,0
220,1048,8952,0
221,1048,8952,0
222,1048,8952,0
223,1048,8952,0
224,1048,8952,0
225,1048,8952,0
226,1048,8952,0
227,1048,8952,0
228,1048,8952,0
229,1048,8952,0
230,1048,8952,0
231,1048,8952,0
232,1048,8952,0
233,1048,8952,0
234,1048,8952,0
