ntests,atleast,atmost,exactly
0,10000,8692,8692
1,1308,8946,254
2,1054,8977,31
3,1023,8980,3
4,1020,8980,0
5,1020,8980,0
6,1020,8980,0
7,1020,8980,0
8,1020,8980,0
9,1020,8980,0
10,1020,8980,0
11,1020,8980,0
12,1020,8980,0
13,1020,8980,0
14,1020,8980,0
15,1020,8980,0
16,1020,8980,0
17,1020,8980,0
18,1020,8980,0
19,1020,8980,0
20,1020,8980,0
21,1020,8980,0
22,1020,8980,0
23,1020,8980,0
24,1020,8980,0
25,1020,8980,0
26,1020,8980,0
27,1020,8980,0
28,1020,8980,0
29,1020,8980,0
30,1020,8980,0
31,1020,8983,3
32,1017,8985,2
33,1015,8988,3
34,1012,8992,4
35,1008,8999,7
36,1001,9008,9
37,992,9017,9
38,983,9029,12
39,971,9040,11
40,960,9059,19
41,941,9093,34
42,907,9121,28
43,879,9154,33
44,846,9196,42
45,804,9247,51
46,753,9299,52
47,701,9357,58
48,643,9412,55
49,588,9469,57
50,531,9536,67
51,464,9588,52
52,412,9649,61
53,351,9708,59
54,292,9748,40
55,252,9790,42
56,210,9837,47
57,163,9882,45
58,118,9917,35
59,83,9935,18
60,65,9948,13
61,52,9961,13
62,39,9974,13
63,26,9976,2
64,24,9979,3
65,21,9984,5
66,16,9992,8
67,8,9996,4
68,4,9997,1
69,3,9998,1
70,2,9998,0
71,2,9998,0
72,2,9999,1
73,1,10000,1
